x,y,rho,u,v,w,p,Bx,By,Bz,psi,divB
8.47656250e-01,7.53906250e-01,2.63865210e-01,-1.46334739e-02,-3.86663060e-02,0.00000000e+00,2.56500925e-01,-6.97420020e-03,2.63176985e-02,0.00000000e+00,0.00000000e+00,1.11051635e+00
8.47656250e-01,7.61718750e-01,2.60722620e-01,-2.92165177e-02,-4.74584182e-02,0.00000000e+00,2.54770236e-01,-3.54371356e-02,4.43975137e-02,0.00000000e+00,0.00000000e+00,1.14238372e+00
8.47656250e-01,7.69531250e-01,2.57101742e-01,-2.92284815e-02,-7.13995294e-02,0.00000000e+00,2.49695780e-01,-5.83151632e-02,5.84857835e-02,0.00000000e+00,0.00000000e+00,1.07606901e+00
8.47656250e-01,7.77343750e-01,2.52378481e-01,-8.71238615e-03,-1.15562645e-01,0.00000000e+00,2.40176022e-01,-7.74060871e-02,6.88491780e-02,0.00000000e+00,0.00000000e+00,8.98965853e-01
8.47656250e-01,7.85156250e-01,2.44975018e-01,3.35803620e-02,-1.84188554e-01,0.00000000e+00,2.24709888e-01,-9.39747640e-02,7.60515399e-02,0.00000000e+00,0.00000000e+00,7.47783512e-01
8.47656250e-01,7.92968750e-01,2.33733341e-01,8.85516405e-02,-2.77635280e-01,0.00000000e+00,2.03179442e-01,-1.05765170e-01,8.03415431e-02,0.00000000e+00,0.00000000e+00,5.96694608e-01
8.47656250e-01,8.00781250e-01,2.20118621e-01,1.46690404e-01,-3.84739035e-01,0.00000000e+00,1.79326307e-01,-1.13058557e-01,8.15086755e-02,0.00000000e+00,0.00000000e+00,2.96377228e-01
8.47656250e-01,8.08593750e-01,2.08168522e-01,2.00619201e-01,-4.81512087e-01,0.00000000e+00,1.59749899e-01,-1.17497284e-01,7.88396074e-02,0.00000000e+00,0.00000000e+00,-5.55251591e-02
8.47656250e-01,8.16406250e-01,2.00950456e-01,2.46145454e-01,-5.49516149e-01,0.00000000e+00,1.48149782e-01,-1.20909419e-01,7.17243763e-02,0.00000000e+00,0.00000000e+00,-3.73994153e-01
8.47656250e-01,8.24218750e-01,1.98476874e-01,2.82752357e-01,-5.91115846e-01,0.00000000e+00,1.43619862e-01,-1.23442839e-01,6.01752825e-02,0.00000000e+00,0.00000000e+00,-6.68417086e-01
8.47656250e-01,8.32031250e-01,1.99447150e-01,3.10425792e-01,-6.18630941e-01,0.00000000e+00,1.44048971e-01,-1.23542023e-01,4.32509912e-02,0.00000000e+00,0.00000000e+00,-9.42631539e-01
8.47656250e-01,8.39843750e-01,2.02940989e-01,3.28974979e-01,-6.42196001e-01,0.00000000e+00,1.48180563e-01,-1.19429202e-01,2.07841142e-02,0.00000000e+00,0.00000000e+00,-1.04596150e+00
8.47656250e-01,8.47656250e-01,2.08418315e-01,3.39715673e-01,-6.68696556e-01,0.00000000e+00,1.55189229e-01,-1.10413469e-01,-5.52908183e-03,0.00000000e+00,0.00000000e+00,-8.78752948e-01
8.47656250e-01,8.55468750e-01,2.15384791e-01,3.44494001e-01,-7.01753794e-01,0.00000000e+00,1.64213361e-01,-9.68516507e-02,-3.36169592e-02,0.00000000e+00,0.00000000e+00,-5.21222544e-01
8.47656250e-01,8.63281250e-01,2.23215185e-01,3.44212883e-01,-7.40288586e-01,0.00000000e+00,1.74273149e-01,-7.97891175e-02,-6.20288364e-02,0.00000000e+00,0.00000000e+00,-1.29305993e-01
8.47656250e-01,8.71093750e-01,2.31121290e-01,3.38569568e-01,-7.79784414e-01,0.00000000e+00,1.84323935e-01,-6.06877947e-02,-9.00205241e-02,0.00000000e+00,0.00000000e+00,1.80021706e-01
8.47656250e-01,8.78906250e-01,2.38249051e-01,3.26714115e-01,-8.14632443e-01,0.00000000e+00,1.93370928e-01,-4.09218263e-02,-1.17403040e-01,0.00000000e+00,0.00000000e+00,3.64438729e-01
8.47656250e-01,8.86718750e-01,2.43870480e-01,3.08165586e-01,-8.40213533e-01,0.00000000e+00,2.00615518e-01,-2.13303866e-02,-1.44399827e-01,0.00000000e+00,0.00000000e+00,4.17661559e-01
8.47656250e-01,8.94531250e-01,2.47491020e-01,2.83362332e-01,-8.54276494e-01,0.00000000e+00,2.05477809e-01,-2.11311464e-03,-1.71709574e-01,0.00000000e+00,0.00000000e+00,3.72235867e-01
8.47656250e-01,9.02343750e-01,2.48913928e-01,2.53560463e-01,-8.56880447e-01,0.00000000e+00,2.07662230e-01,1.67308950e-02,-1.99581917e-01,0.00000000e+00,0.00000000e+00,2.74421342e-01
8.47656250e-01,9.10156250e-01,2.48238737e-01,2.20343945e-01,-8.49654445e-01,0.00000000e+00,2.07209588e-01,3.49976098e-02,-2.27986510e-01,0.00000000e+00,0.00000000e+00,1.58482312e-01
8.47656250e-01,9.17968750e-01,2.45771846e-01,1.85253352e-01,-8.35141859e-01,0.00000000e+00,2.04444842e-01,5.21698196e-02,-2.56344816e-01,0.00000000e+00,0.00000000e+00,6.77449387e-02
8.47656250e-01,9.25781250e-01,2.42031537e-01,1.49518109e-01,-8.15669546e-01,0.00000000e+00,2.00058081e-01,6.74388940e-02,-2.83714432e-01,0.00000000e+00,0.00000000e+00,-3.00832048e-02
8.47656250e-01,9.33593750e-01,2.37583988e-01,1.14538054e-01,-7.93759718e-01,0.00000000e+00,1.94783809e-01,8.01186312e-02,-3.10130757e-01,0.00000000e+00,0.00000000e+00,-1.15279294e-01
8.47656250e-01,9.41406250e-01,2.33130853e-01,8.17263216e-02,-7.70933736e-01,0.00000000e+00,1.89463239e-01,8.98339450e-02,-3.34810373e-01,0.00000000e+00,0.00000000e+00,-1.38192387e-01
8.47656250e-01,9.49218750e-01,2.29393851e-01,5.11522486e-02,-7.48725816e-01,0.00000000e+00,1.85011560e-01,9.59827274e-02,-3.57321249e-01,0.00000000e+00,0.00000000e+00,-1.67885236e-01
8.47656250e-01,9.57031250e-01,2.27017916e-01,2.15162654e-02,-7.27075589e-01,0.00000000e+00,1.82194910e-01,9.75698432e-02,-3.77559738e-01,0.00000000e+00,0.00000000e+00,-2.12539532e-01
8.47656250e-01,9.64843750e-01,2.26484371e-01,-7.83328165e-03,-7.05423675e-01,0.00000000e+00,1.81406509e-01,9.46281082e-02,-3.95605239e-01,0.00000000e+00,0.00000000e+00,-2.53276925e-01
8.47656250e-01,9.72656250e-01,2.27958968e-01,-3.68593813e-02,-6.83121862e-01,0.00000000e+00,1.82657668e-01,8.77711448e-02,-4.11727692e-01,0.00000000e+00,0.00000000e+00,-3.20029027e-01
8.47656250e-01,9.80468750e-01,2.31098003e-01,-6.51409820e-02,-6.61292749e-01,0.00000000e+00,1.85428995e-01,7.77793115e-02,-4.26673618e-01,0.00000000e+00,0.00000000e+00,-3.11079357e-01
8.47656250e-01,9.88281250e-01,2.35725228e-01,-9.53861174e-02,-6.38472786e-01,0.00000000e+00,1.89801577e-01,6.41774256e-02,-4.39364673e-01,0.00000000e+00,0.00000000e+00,-3.24282637e-01
8.47656250e-01,9.96093750e-01,2.41616954e-01,-1.27641378e-01,-6.14044633e-01,0.00000000e+00,1.95662192e-01,4.76571106e-02,-4.51915301e-01,0.00000000e+00,0.00000000e+00,-4.76698399e-01
8.55468750e-01,3.90625000e-03,2.48339780e-01,-1.40518109e-01,-5.79499334e-01,0.00000000e+00,1.99999589e-01,3.87260909e-02,-4.65808094e-01,0.00000000e+00,0.00000000e+00,-4.55376547e-01
8.55468750e-01,1.17187500e-02,2.54261846e-01,-1.73054473e-01,-5.61501293e-01,0.00000000e+00,2.06502820e-01,1.92116869e-02,-4.76984134e-01,0.00000000e+00,0.00000000e+00,-1.84297937e-01
8.55468750e-01,1.95312500e-02,2.59582020e-01,-2.11154003e-01,-5.40990011e-01,0.00000000e+00,2.13381237e-01,-2.74251294e-03,-4.84566543e-01,0.00000000e+00,0.00000000e+00,7.10493221e-02
8.55468750e-01,2.73437500e-02,2.65163807e-01,-2.54569837e-01,-5.13149064e-01,0.00000000e+00,2.21640477e-01,-2.72072578e-02,-4.88990662e-01,0.00000000e+00,0.00000000e+00,8.99947640e-02
8.55468750e-01,3.51562500e-02,2.71840145e-01,-2.97253593e-01,-4.78196047e-01,0.00000000e+00,2.31776691e-01,-5.22051839e-02,-4.93285003e-01,0.00000000e+00,0.00000000e+00,-1.62915366e-01
8.55468750e-01,4.29687500e-02,2.79857536e-01,-3.31636723e-01,-4.40818521e-01,0.00000000e+00,2.43647650e-01,-7.48108239e-02,-5.00017392e-01,0.00000000e+00,0.00000000e+00,-5.30554183e-01
8.55468750e-01,5.07812500e-02,2.88595584e-01,-3.53090670e-01,-4.06714827e-01,0.00000000e+00,2.56373421e-01,-9.24772516e-02,-5.09806554e-01,0.00000000e+00,0.00000000e+00,-8.90709205e-01
8.55468750e-01,5.85937500e-02,2.96118787e-01,-3.61443421e-01,-3.83309135e-01,0.00000000e+00,2.67291935e-01,-1.03597450e-01,-5.21581874e-01,0.00000000e+00,0.00000000e+00,-1.24916502e+00
8.55468750e-01,6.64062500e-02,2.98107111e-01,-3.63848712e-01,-3.83947690e-01,0.00000000e+00,2.70013070e-01,-1.08673378e-01,-5.32242204e-01,0.00000000e+00,0.00000000e+00,-1.73298128e+00
8.55468750e-01,7.42187500e-02,2.87252412e-01,-3.81966234e-01,-4.29893926e-01,0.00000000e+00,2.53479312e-01,-1.13175425e-01,-5.35351306e-01,0.00000000e+00,0.00000000e+00,-2.35393129e+00
8.55468750e-01,8.20312500e-02,2.56704989e-01,-4.59338283e-01,-5.40005859e-01,0.00000000e+00,2.08434990e-01,-1.29141325e-01,-5.19460792e-01,0.00000000e+00,0.00000000e+00,-2.25468799e+00
8.55468750e-01,8.98437500e-02,2.12117075e-01,-6.36712778e-01,-6.85670861e-01,0.00000000e+00,1.46833455e-01,-1.61853286e-01,-4.73499223e-01,0.00000000e+00,0.00000000e+00,4.66918822e-02
8.55468750e-01,9.76562500e-02,1.74213991e-01,-8.67037169e-01,-7.68771894e-01,0.00000000e+00,1.00246264e-01,-1.88740248e-01,-4.07259291e-01,0.00000000e+00,0.00000000e+00,3.26858089e+00
8.55468750e-01,1.05468750e-01,1.54930335e-01,-1.01155396e+00,-7.61710501e-01,0.00000000e+00,8.18292079e-02,-1.86871067e-01,-3.56149361e-01,0.00000000e+00,0.00000000e+00,3.89061416e+00
8.55468750e-01,1.13281250e-01,1.49886085e-01,-1.03509536e+00,-7.30127722e-01,0.00000000e+00,8.02743308e-02,-1.73575552e-01,-3.34132548e-01,0.00000000e+00,0.00000000e+00,2.29730809e+00
8.55468750e-01,1.21093750e-01,1.49547833e-01,-1.02488430e+00,-7.05720537e-01,0.00000000e+00,8.20427631e-02,-1.66648173e-01,-3.25724567e-01,0.00000000e+00,0.00000000e+00,7.55740233e-01
8.55468750e-01,1.28906250e-01,1.49452401e-01,-1.01812408e+00,-6.89488600e-01,0.00000000e+00,8.29959174e-02,-1.64033966e-01,-3.21257076e-01,0.00000000e+00,0.00000000e+00,9.74502787e-02
8.55468750e-01,1.36718750e-01,1.49033090e-01,-1.01468793e+00,-6.75949390e-01,0.00000000e+00,8.33179260e-02,-1.62649620e-01,-3.17714772e-01,0.00000000e+00,0.00000000e+00,-5.39984703e-02
8.55468750e-01,1.44531250e-01,1.48406365e-01,-1.01155374e+00,-6.62056707e-01,0.00000000e+00,8.34124936e-02,-1.61423762e-01,-3.14302607e-01,0.00000000e+00,0.00000000e+00,-7.01572677e-02
8.55468750e-01,1.52343750e-01,1.47624534e-01,-1.00720564e+00,-6.47252832e-01,0.00000000e+00,8.33787466e-02,-1.60073943e-01,-3.10913321e-01,0.00000000e+00,0.00000000e+00,-7.20955827e-02
8.55468750e-01,1.60156250e-01,1.46669230e-01,-1.00101541e+00,-6.31871379e-01,0.00000000e+00,8.31809802e-02,-1.58521782e-01,-3.07548748e-01,0.00000000e+00,0.00000000e+00,-7.83625830e-02
8.55468750e-01,1.67968750e-01,1.45509633e-01,-9.92677234e-01,-6.16402860e-01,0.00000000e+00,8.27632770e-02,-1.56727128e-01,-3.04207531e-01,0.00000000e+00,0.00000000e+00,-8.60569151e-02
8.55468750e-01,1.75781250e-01,1.44124944e-01,-9.82025225e-01,-6.01331672e-01,0.00000000e+00,8.20817228e-02,-1.54665123e-01,-3.00879867e-01,0.00000000e+00,0.00000000e+00,-9.18866005e-02
8.55468750e-01,1.83593750e-01,1.42507345e-01,-9.69005927e-01,-5.87126895e-01,0.00000000e+00,8.11083992e-02,-1.52329381e-01,-2.97553896e-01,0.00000000e+00,0.00000000e+00,-9.42680120e-02
8.55468750e-01,1.91406250e-01,1.40661625e-01,-9.53681918e-01,-5.74235121e-01,0.00000000e+00,7.98318579e-02,-1.49734061e-01,-2.94222560e-01,0.00000000e+00,0.00000000e+00,-9.25516946e-02
8.55468750e-01,1.99218750e-01,1.38606155e-01,-9.36254387e-01,-5.63049130e-01,0.00000000e+00,7.82587483e-02,-1.46921932e-01,-2.90892754e-01,0.00000000e+00,0.00000000e+00,-8.65856486e-02
8.55468750e-01,2.07031250e-01,1.36375341e-01,-9.17098952e-01,-5.53856260e-01,0.00000000e+00,7.64164459e-02,-1.43976945e-01,-2.87590611e-01,0.00000000e+00,0.00000000e+00,-7.64017395e-02
8.55468750e-01,2.14843750e-01,1.34024019e-01,-8.96768296e-01,-5.46773555e-01,0.00000000e+00,7.43577076e-02,-1.41025804e-01,-2.84366797e-01,0.00000000e+00,0.00000000e+00,-6.26992754e-02
8.55468750e-01,2.22656250e-01,1.31627821e-01,-8.75977002e-01,-5.41708739e-01,0.00000000e+00,7.21604221e-02,-1.38234583e-01,-2.81297763e-01,0.00000000e+00,0.00000000e+00,-4.71382904e-02
8.55468750e-01,2.30468750e-01,1.29276919e-01,-8.55602340e-01,-5.38361367e-01,0.00000000e+00,6.99201214e-02,-1.35813979e-01,-2.78479843e-01,0.00000000e+00,0.00000000e+00,-3.14534669e-02
8.55468750e-01,2.38281250e-01,1.27062865e-01,-8.36615618e-01,-5.36280634e-01,0.00000000e+00,6.77382565e-02,-1.33998559e-01,-2.75994614e-01,0.00000000e+00,0.00000000e+00,-1.74949257e-02
8.55468750e-01,2.46093750e-01,1.25066457e-01,-8.19914338e-01,-5.34932017e-01,0.00000000e+00,6.57116808e-02,-1.32994758e-01,-2.73882335e-01,0.00000000e+00,0.00000000e+00,-7.77543814e-03
8.55468750e-01,2.53906250e-01,1.23348719e-01,-8.06156631e-01,-5.33780844e-01,0.00000000e+00,6.39239096e-02,-1.32930447e-01,-2.72110949e-01,0.00000000e+00,0.00000000e+00,-5.41584952e-03
8.55468750e-01,2.61718750e-01,1.21949940e-01,-7.95638111e-01,-5.32348982e-01,0.00000000e+00,6.24438840e-02,-1.33811827e-01,-2.70562439e-01,0.00000000e+00,0.00000000e+00,-1.44531457e-02
8.55468750e-01,2.69531250e-01,1.20897803e-01,-7.88268070e-01,-5.30252907e-01,0.00000000e+00,6.13308661e-02,-1.35508411e-01,-2.69039112e-01,0.00000000e+00,0.00000000e+00,-3.90199874e-02
8.55468750e-01,2.77343750e-01,1.20220329e-01,-7.83631702e-01,-5.27219042e-01,0.00000000e+00,6.06417196e-02,-1.37761205e-01,-2.67284612e-01,0.00000000e+00,0.00000000e+00,-8.23869491e-02
8.55468750e-01,2.85156250e-01,1.19956016e-01,-7.81140486e-01,-5.23138749e-01,0.00000000e+00,6.04326378e-02,-1.40224973e-01,-2.65031302e-01,0.00000000e+00,0.00000000e+00,-1.45185320e-01
8.55468750e-01,2.92968750e-01,1.20153922e-01,-7.80233450e-01,-5.18161026e-01,0.00000000e+00,6.07518351e-02,-1.42536360e-01,-2.62038562e-01,0.00000000e+00,0.00000000e+00,-2.23017695e-01
8.55468750e-01,3.00781250e-01,1.20864567e-01,-7.80559646e-01,-5.12761664e-01,0.00000000e+00,6.16281058e-02,-1.44380978e-01,-2.58121134e-01,0.00000000e+00,0.00000000e+00,-3.05772205e-01
8.55468750e-01,3.08593750e-01,1.22128594e-01,-7.82094966e-01,-5.07726367e-01,0.00000000e+00,6.30620603e-02,-1.45543280e-01,-2.53156726e-01,0.00000000e+00,0.00000000e+00,-3.78834468e-01
8.55468750e-01,3.16406250e-01,1.23971818e-01,-7.85125542e-01,-5.04002642e-01,0.00000000e+00,6.50281488e-02,-1.45914855e-01,-2.47069273e-01,0.00000000e+00,0.00000000e+00,-4.26752678e-01
8.55468750e-01,3.24218750e-01,1.26410389e-01,-7.90094823e-01,-5.02450207e-01,0.00000000e+00,6.74890946e-02,-1.45456712e-01,-2.39796749e-01,0.00000000e+00,0.00000000e+00,-4.37896387e-01
8.55468750e-01,3.32031250e-01,1.29467398e-01,-7.97350846e-01,-5.03544545e-01,0.00000000e+00,7.04227988e-02,-1.44121531e-01,-2.31245101e-01,0.00000000e+00,0.00000000e+00,-4.09117297e-01
8.55468750e-01,3.39843750e-01,1.33186305e-01,-8.06818860e-01,-5.07222536e-01,0.00000000e+00,7.38465050e-02,-1.41725580e-01,-2.21248893e-01,0.00000000e+00,0.00000000e+00,-3.51255411e-01
8.55468750e-01,3.47656250e-01,1.37647263e-01,-8.17803591e-01,-5.12768161e-01,0.00000000e+00,7.78349664e-02,-1.37866154e-01,-2.09578880e-01,0.00000000e+00,0.00000000e+00,-2.74586875e-01
8.55468750e-01,3.55468750e-01,1.42960990e-01,-8.28188465e-01,-5.18936583e-01,0.00000000e+00,8.25274984e-02,-1.31615420e-01,-1.95820604e-01,0.00000000e+00,0.00000000e+00,-1.93294899e-01
8.55468750e-01,3.63281250e-01,1.49153629e-01,-8.35113185e-01,-5.24433372e-01,0.00000000e+00,8.80116178e-02,-1.21817643e-01,-1.79512506e-01,0.00000000e+00,0.00000000e+00,-9.95854843e-02
8.55468750e-01,3.71093750e-01,1.56130955e-01,-8.34799012e-01,-5.27798320e-01,0.00000000e+00,9.43112415e-02,-1.07005412e-01,-1.60167791e-01,0.00000000e+00,0.00000000e+00,1.26761003e-02
8.55468750e-01,3.78906250e-01,1.63521784e-01,-8.22918482e-01,-5.27671038e-01,0.00000000e+00,1.01242911e-01,-8.56123663e-02,-1.37073770e-01,0.00000000e+00,0.00000000e+00,1.65736745e-01
8.55468750e-01,3.86718750e-01,1.70562846e-01,-7.95043362e-01,-5.22843083e-01,0.00000000e+00,1.08267691e-01,-5.61832021e-02,-1.09500979e-01,0.00000000e+00,0.00000000e+00,4.12413033e-01
8.55468750e-01,3.94531250e-01,1.76123536e-01,-7.47770399e-01,-5.12325146e-01,0.00000000e+00,1.14360765e-01,-1.80457865e-02,-7.68942797e-02,0.00000000e+00,0.00000000e+00,7.78246574e-01
8.55468750e-01,4.02343750e-01,1.79110912e-01,-6.81135913e-01,-4.95505722e-01,0.00000000e+00,1.18156566e-01,2.74885619e-02,-3.98971821e-02,0.00000000e+00,0.00000000e+00,1.18905149e+00
8.55468750e-01,4.10156250e-01,1.79296380e-01,-6.00935878e-01,-4.72852898e-01,0.00000000e+00,1.18681379e-01,7.61188854e-02,-1.67453355e-03,0.00000000e+00,0.00000000e+00,1.43223072e+00
8.55468750e-01,4.17968750e-01,1.77936502e-01,-5.17746486e-01,-4.46385104e-01,0.00000000e+00,1.16528076e-01,1.21313941e-01,3.17249455e-02,0.00000000e+00,0.00000000e+00,1.29579228e+00
8.55468750e-01,4.25781250e-01,1.77088884e-01,-4.40733449e-01,-4.19145219e-01,0.00000000e+00,1.14025920e-01,1.57080002e-01,5.43314063e-02,0.00000000e+00,0.00000000e+00,8.67054419e-01
8.55468750e-01,4.33593750e-01,1.77940370e-01,-3.72530108e-01,-3.94160380e-01,0.00000000e+00,1.13381322e-01,1.81016111e-01,6.51484774e-02,0.00000000e+00,0.00000000e+00,4.58364462e-01
8.55468750e-01,4.41406250e-01,1.80266559e-01,-3.12083372e-01,-3.73196094e-01,0.00000000e+00,1.15109997e-01,1.94745739e-01,6.76588306e-02,0.00000000e+00,0.00000000e+00,2.06176546e-01
8.55468750e-01,4.49218750e-01,1.83384163e-01,-2.57925935e-01,-3.55809596e-01,0.00000000e+00,1.18661297e-01,2.01334782e-01,6.51350261e-02,0.00000000e+00,0.00000000e+00,6.96728384e-02
8.55468750e-01,4.57031250e-01,1.86682354e-01,-2.09261745e-01,-3.41796422e-01,0.00000000e+00,1.23210864e-01,2.03378967e-01,5.95990718e-02,0.00000000e+00,0.00000000e+00,1.13729017e-01
8.55468750e-01,4.64843750e-01,1.89853675e-01,-1.69176701e-01,-3.30974651e-01,0.00000000e+00,1.28056663e-01,2.03404814e-01,5.43783575e-02,0.00000000e+00,0.00000000e+00,1.90364897e-01
8.55468750e-01,4.72656250e-01,1.93069471e-01,-1.37741852e-01,-3.21742730e-01,0.00000000e+00,1.33221179e-01,2.01869956e-01,4.77395801e-02,0.00000000e+00,0.00000000e+00,1.18346453e-01
8.55468750e-01,4.80468750e-01,1.96352918e-01,-1.11064648e-01,-3.12823256e-01,0.00000000e+00,1.38770848e-01,1.98324949e-01,3.88624464e-02,0.00000000e+00,0.00000000e+00,-6.20248485e-03
8.55468750e-01,4.88281250e-01,1.99503290e-01,-8.75603725e-02,-3.03696347e-01,0.00000000e+00,1.44453967e-01,1.93276218e-01,2.78846483e-02,0.00000000e+00,0.00000000e+00,-1.03560508e-01
8.55468750e-01,4.96093750e-01,2.02469925e-01,-6.79129315e-02,-2.93797552e-01,0.00000000e+00,1.50154323e-01,1.87443333e-01,1.57237234e-02,0.00000000e+00,0.00000000e+00,-2.40152301e-01
8.55468750e-01,5.03906250e-01,2.05182041e-01,-5.12875147e-02,-2.83055143e-01,0.00000000e+00,1.55748044e-01,1.81289525e-01,1.29467077e-03,0.00000000e+00,0.00000000e+00,-4.08141541e-01
8.55468750e-01,5.11718750e-01,2.07612424e-01,-3.76232946e-02,-2.71322447e-01,0.00000000e+00,1.61148189e-01,1.75317366e-01,-1.41866471e-02,0.00000000e+00,0.00000000e+00,-5.15357258e-01
8.55468750e-01,5.19531250e-01,2.09809436e-01,-2.80073232e-02,-2.58604646e-01,0.00000000e+00,1.66314202e-01,1.70036590e-01,-3.02361372e-02,0.00000000e+00,0.00000000e+00,-5.94631656e-01
8.55468750e-01,5.27343750e-01,2.11772436e-01,-2.19629243e-02,-2.45147721e-01,0.00000000e+00,1.71158659e-01,1.65685624e-01,-4.63788725e-02,0.00000000e+00,0.00000000e+00,-6.17289415e-01
8.55468750e-01,5.35156250e-01,2.13544257e-01,-1.94082297e-02,-2.31269739e-01,0.00000000e+00,1.75664249e-01,1.62148442e-01,-6.17995554e-02,0.00000000e+00,0.00000000e+00,-5.76741622e-01
8.55468750e-01,5.42968750e-01,2.15214993e-01,-2.04902715e-02,-2.17152248e-01,0.00000000e+00,1.79903803e-01,1.58995751e-01,-7.60447184e-02,0.00000000e+00,0.00000000e+00,-5.08697263e-01
8.55468750e-01,5.50781250e-01,2.16860768e-01,-2.49680452e-02,-2.02959271e-01,0.00000000e+00,1.83955319e-01,1.55675729e-01,-8.89263670e-02,0.00000000e+00,0.00000000e+00,-4.29057725e-01
8.55468750e-01,5.58593750e-01,2.18558731e-01,-3.26393096e-02,-1.88952464e-01,0.00000000e+00,1.87920181e-01,1.51363367e-01,-1.00393250e-01,0.00000000e+00,0.00000000e+00,-3.65144032e-01
8.55468750e-01,5.66406250e-01,2.20333135e-01,-4.17591860e-02,-1.75037027e-01,0.00000000e+00,1.91836291e-01,1.46633994e-01,-1.10454113e-01,0.00000000e+00,0.00000000e+00,-3.61877456e-01
8.55468750e-01,5.74218750e-01,2.22160199e-01,-5.07639297e-02,-1.61349142e-01,0.00000000e+00,1.95656132e-01,1.41360189e-01,-1.19116855e-01,0.00000000e+00,0.00000000e+00,-3.36885312e-01
8.55468750e-01,5.82031250e-01,2.23986929e-01,-5.86759452e-02,-1.48125600e-01,0.00000000e+00,1.99303596e-01,1.35623284e-01,-1.26134683e-01,0.00000000e+00,0.00000000e+00,-2.95165569e-01
8.55468750e-01,5.89843750e-01,2.25753871e-01,-6.45546889e-02,-1.35612288e-01,0.00000000e+00,2.02684224e-01,1.29708513e-01,-1.31418971e-01,0.00000000e+00,0.00000000e+00,-2.45312948e-01
8.55468750e-01,5.97656250e-01,2.27424808e-01,-6.76486512e-02,-1.24047767e-01,0.00000000e+00,2.05725803e-01,1.24030224e-01,-1.35020503e-01,0.00000000e+00,0.00000000e+00,-1.94630561e-01
8.55468750e-01,6.05468750e-01,2.28978186e-01,-6.73345446e-02,-1.13666099e-01,0.00000000e+00,2.08364636e-01,1.19097545e-01,-1.37102408e-01,0.00000000e+00,0.00000000e+00,-1.46171567e-01
8.55468750e-01,6.13281250e-01,2.30415270e-01,-6.32794894e-02,-1.04710025e-01,0.00000000e+00,2.10559306e-01,1.15451401e-01,-1.37898155e-01,0.00000000e+00,0.00000000e+00,-1.00639656e-01
8.55468750e-01,6.21093750e-01,2.31757722e-01,-5.54905230e-02,-9.74311753e-02,0.00000000e+00,2.12283996e-01,1.13583790e-01,-1.37673804e-01,0.00000000e+00,0.00000000e+00,-5.70809129e-02
8.55468750e-01,6.28906250e-01,2.33043050e-01,-4.43582422e-02,-9.20702683e-02,0.00000000e+00,2.13533069e-01,1.13856655e-01,-1.36691990e-01,0.00000000e+00,0.00000000e+00,-1.58190550e-02
8.55468750e-01,6.36718750e-01,2.34309270e-01,-3.06250891e-02,-8.88125079e-02,0.00000000e+00,2.14327249e-01,1.16420832e-01,-1.35198173e-01,0.00000000e+00,0.00000000e+00,2.09185646e-02
8.55468750e-01,6.44531250e-01,2.35584030e-01,-1.52778019e-02,-8.77358351e-02,0.00000000e+00,2.14721255e-01,1.21146383e-01,-1.33376409e-01,0.00000000e+00,0.00000000e+00,5.14445690e-02
8.55468750e-01,6.52343750e-01,2.36896122e-01,6.18915248e-04,-8.87636306e-02,0.00000000e+00,2.14812231e-01,1.27599830e-01,-1.31296044e-01,0.00000000e+00,0.00000000e+00,7.52522604e-02
8.55468750e-01,6.60156250e-01,2.38290376e-01,1.59600982e-02,-9.16163770e-02,0.00000000e+00,2.14761886e-01,1.35021771e-01,-1.28908952e-01,0.00000000e+00,0.00000000e+00,9.11662088e-02
8.55468750e-01,6.67968750e-01,2.39755377e-01,2.99829300e-02,-9.58414310e-02,0.00000000e+00,2.14773856e-01,1.42446542e-01,-1.26009525e-01,0.00000000e+00,0.00000000e+00,1.03458902e-01
8.55468750e-01,6.75781250e-01,2.41451258e-01,4.22433832e-02,-1.00856206e-01,0.00000000e+00,2.15099419e-01,1.48834834e-01,-1.22257222e-01,0.00000000e+00,0.00000000e+00,1.16889374e-01
8.55468750e-01,6.83593750e-01,2.43529611e-01,5.25648283e-02,-1.05952130e-01,0.00000000e+00,2.16016305e-01,1.53180219e-01,-1.17235583e-01,0.00000000e+00,0.00000000e+00,1.35444046e-01
8.55468750e-01,6.91406250e-01,2.46080682e-01,6.11885015e-02,-1.10350339e-01,0.00000000e+00,2.17772364e-01,1.54667823e-01,-1.10460355e-01,0.00000000e+00,0.00000000e+00,1.66240711e-01
8.55468750e-01,6.99218750e-01,2.49120790e-01,6.82000038e-02,-1.13170565e-01,0.00000000e+00,2.20612926e-01,1.52560070e-01,-1.01446173e-01,0.00000000e+00,0.00000000e+00,2.07431294e-01
8.55468750e-01,7.07031250e-01,2.52571620e-01,7.31433880e-02,-1.13424874e-01,0.00000000e+00,2.24770013e-01,1.45910514e-01,-8.95925956e-02,0.00000000e+00,0.00000000e+00,2.34987960e-01
8.55468750e-01,7.14843750e-01,2.56283066e-01,7.43486609e-02,-1.10318220e-01,0.00000000e+00,2.30422031e-01,1.32940356e-01,-7.41293169e-02,0.00000000e+00,0.00000000e+00,2.01959913e-01
8.55468750e-01,7.22656250e-01,2.59904717e-01,6.98630338e-02,-1.04285795e-01,0.00000000e+00,2.37301540e-01,1.11001632e-01,-5.46284849e-02,0.00000000e+00,0.00000000e+00,1.67799257e-01
