x,y,rho,u,v,w,p,Bx,By,Bz,psi,divB
8.94531250e-01,5.85937500e-02,2.01872713e-01,-8.51330331e-01,-4.38083524e-01,0.00000000e+00,1.42779425e-01,-1.86036267e-01,-3.02820976e-01,0.00000000e+00,1.69316014e-03,-3.81926666e-02
8.94531250e-01,6.64062500e-02,1.91647437e-01,-8.99202694e-01,-4.77762220e-01,0.00000000e+00,1.31001594e-01,-1.94797692e-01,-3.04094379e-01,0.00000000e+00,-6.53665238e-04,3.55620164e-02
8.94531250e-01,7.42187500e-02,1.84556281e-01,-9.19275697e-01,-5.12255232e-01,0.00000000e+00,1.23208938e-01,-1.94613616e-01,-3.07408068e-01,0.00000000e+00,-1.47694195e-03,4.90171023e-02
8.94531250e-01,8.20312500e-02,1.78856182e-01,-9.25214420e-01,-5.43847648e-01,0.00000000e+00,1.17181772e-01,-1.89911208e-01,-3.10195632e-01,0.00000000e+00,-1.00055326e-03,3.39066764e-02
8.94531250e-01,8.98437500e-02,1.73797989e-01,-9.24464658e-01,-5.73326271e-01,0.00000000e+00,1.11987453e-01,-1.83524499e-01,-3.11471597e-01,0.00000000e+00,-1.45642915e-04,1.65141153e-02
8.94531250e-01,9.76562500e-02,1.69385998e-01,-9.20654018e-01,-5.99288575e-01,0.00000000e+00,1.07597170e-01,-1.76950704e-01,-3.11343872e-01,0.00000000e+00,4.36067460e-04,4.19221316e-03
8.94531250e-01,1.05468750e-01,1.65836473e-01,-9.16184142e-01,-6.19800442e-01,0.00000000e+00,1.04222687e-01,-1.71011379e-01,-3.10287698e-01,0.00000000e+00,5.74778548e-04,-2.64552874e-03
8.94531250e-01,1.13281250e-01,1.63253188e-01,-9.12755980e-01,-6.33946019e-01,0.00000000e+00,1.01945924e-01,-1.66100437e-01,-3.08754323e-01,0.00000000e+00,3.81852954e-04,-4.36683305e-03
8.94531250e-01,1.21093750e-01,1.61557004e-01,-9.11135307e-01,-6.42203804e-01,0.00000000e+00,1.00652197e-01,-1.62237632e-01,-3.07048959e-01,0.00000000e+00,4.65115637e-05,-2.72246811e-03
8.94531250e-01,1.28906250e-01,1.60554612e-01,-9.11244224e-01,-6.45886122e-01,0.00000000e+00,1.00112396e-01,-1.59202655e-01,-3.05333349e-01,0.00000000e+00,-2.82899352e-04,1.50809131e-04
8.94531250e-01,1.36718750e-01,1.60027584e-01,-9.12537648e-01,-6.46431653e-01,0.00000000e+00,1.00079284e-01,-1.56702169e-01,-3.03676489e-01,0.00000000e+00,-5.32657890e-04,2.94043100e-03
8.94531250e-01,1.44531250e-01,1.59783198e-01,-9.14342785e-01,-6.45016880e-01,0.00000000e+00,1.00339147e-01,-1.54477608e-01,-3.02106266e-01,0.00000000e+00,-6.86074500e-04,5.09406739e-03
8.94531250e-01,1.52343750e-01,1.59667449e-01,-9.16038770e-01,-6.42474981e-01,0.00000000e+00,1.00723259e-01,-1.52344580e-01,-3.00641740e-01,0.00000000e+00,-7.56677082e-04,6.43793865e-03
8.94531250e-01,1.60156250e-01,1.59560201e-01,-9.17114484e-01,-6.39353011e-01,0.00000000e+00,1.01101686e-01,-1.50192994e-01,-2.99306641e-01,0.00000000e+00,-7.69909748e-04,6.96344119e-03
8.94531250e-01,1.67968750e-01,1.59366220e-01,-9.17171751e-01,-6.36002754e-01,0.00000000e+00,1.01373425e-01,-1.47973425e-01,-2.98131579e-01,0.00000000e+00,-7.53934334e-04,6.72939907e-03
8.94531250e-01,1.75781250e-01,1.59009007e-01,-9.15914389e-01,-6.32652172e-01,0.00000000e+00,1.01459480e-01,-1.45682670e-01,-2.97150906e-01,0.00000000e+00,-7.35756605e-04,5.83056665e-03
8.94531250e-01,1.83593750e-01,1.58428695e-01,-9.13141079e-01,-6.29449859e-01,0.00000000e+00,1.01299896e-01,-1.43352561e-01,-2.96397699e-01,0.00000000e+00,-7.39490463e-04,4.37663425e-03
8.94531250e-01,1.91406250e-01,1.57583192e-01,-9.08746844e-01,-6.26486174e-01,0.00000000e+00,1.00853890e-01,-1.41042725e-01,-2.95898593e-01,0.00000000e+00,-7.85441595e-04,2.49500431e-03
8.94531250e-01,1.99218750e-01,1.56451425e-01,-9.02729798e-01,-6.23794196e-01,0.00000000e+00,1.00102255e-01,-1.38835870e-01,-2.95669293e-01,0.00000000e+00,-8.89070614e-04,3.27246160e-04
8.94531250e-01,2.07031250e-01,1.55036976e-01,-8.95199082e-01,-6.21336941e-01,0.00000000e+00,9.90504360e-02,-1.36834612e-01,-2.95711144e-01,0.00000000e+00,-1.05994883e-03,-1.96096008e-03
8.94531250e-01,2.14843750e-01,1.53370298e-01,-8.86380116e-01,-6.18988457e-01,0.00000000e+00,9.77305117e-02,-1.35159472e-01,-2.96008943e-01,0.00000000e+00,-1.30073212e-03,-4.16629645e-03
8.94531250e-01,2.22656250e-01,1.51508398e-01,-8.76607226e-01,-6.16517012e-01,0.00000000e+00,9.62007554e-02,-1.33945550e-01,-2.96529676e-01,0.00000000e+00,-1.60616029e-03,-6.07129375e-03
8.94531250e-01,2.30468750e-01,1.49530746e-01,-8.66299193e-01,-6.13582681e-01,0.00000000e+00,9.45413145e-02,-1.33336013e-01,-2.97221900e-01,0.00000000e+00,-1.96302705e-03,-7.49082995e-03
8.94531250e-01,2.38281250e-01,1.47531523e-01,-8.55907108e-01,-6.09760720e-01,0.00000000e+00,9.28459262e-02,-1.33468578e-01,-2.98015832e-01,0.00000000e+00,-2.35221030e-03,-8.30746563e-03
8.94531250e-01,2.46093750e-01,1.45607690e-01,-8.45842539e-01,-6.04603517e-01,0.00000000e+00,9.12091991e-02,-1.34455847e-01,-2.98824624e-01,0.00000000e+00,-2.75283057e-03,-8.47863885e-03
8.94531250e-01,2.53906250e-01,1.43845890e-01,-8.36410353e-01,-5.97728297e-01,0.00000000e+00,8.97127452e-02,-1.36366836e-01,-2.99547141e-01,0.00000000e+00,-3.14655264e-03,-8.05652605e-03
8.94531250e-01,2.61718750e-01,1.42312636e-01,-8.27767950e-01,-5.88900255e-01,0.00000000e+00,8.84153164e-02,-1.39213771e-01,-3.00071638e-01,0.00000000e+00,-3.52100062e-03,-7.16529322e-03
8.94531250e-01,2.69531250e-01,1.41050608e-01,-8.19920218e-01,-5.78085408e-01,0.00000000e+00,8.73500791e-02,-1.42945943e-01,-3.00280289e-01,0.00000000e+00,-3.87133094e-03,-5.92735558e-03
8.94531250e-01,2.77343750e-01,1.40081652e-01,-8.12751605e-01,-5.65456879e-01,0.00000000e+00,8.65294892e-02,-1.47452568e-01,-3.00053846e-01,0.00000000e+00,-4.19879228e-03,-4.44670559e-03
8.94531250e-01,2.85156250e-01,1.39414587e-01,-8.06082199e-01,-5.51359937e-01,0.00000000e+00,8.59551385e-02,-1.52573261e-01,-2.99275425e-01,0.00000000e+00,-4.50742497e-03,-2.83422740e-03
8.94531250e-01,2.92968750e-01,1.39054265e-01,-7.99725619e-01,-5.36256957e-01,0.00000000e+00,8.56284165e-02,-1.58110431e-01,-2.97832166e-01,0.00000000e+00,-4.80106856e-03,-1.19476838e-03
8.94531250e-01,3.00781250e-01,1.39009616e-01,-7.93532788e-01,-5.20669960e-01,0.00000000e+00,8.55595422e-02,-1.63839578e-01,-2.95614823e-01,0.00000000e+00,-5.08132842e-03,3.90565504e-04
8.94531250e-01,3.08593750e-01,1.39299788e-01,-7.87414619e-01,-5.05131209e-01,0.00000000e+00,8.57738287e-02,-1.69515583e-01,-2.92515537e-01,0.00000000e+00,-5.34661812e-03,1.87724673e-03
8.94531250e-01,3.16406250e-01,1.39958515e-01,-7.81342870e-01,-4.90144468e-01,0.00000000e+00,8.63152784e-02,-1.74874347e-01,-2.88424055e-01,0.00000000e+00,-5.59174889e-03,3.30468315e-03
8.94531250e-01,3.24218750e-01,1.41037501e-01,-7.75331399e-01,-4.76154259e-01,0.00000000e+00,8.72482322e-02,-1.79629598e-01,-2.83222277e-01,0.00000000e+00,-5.80645423e-03,4.73070866e-03
8.94531250e-01,3.32031250e-01,1.42609451e-01,-7.69403996e-01,-4.63520788e-01,0.00000000e+00,8.86571458e-02,-1.83467272e-01,-2.76777688e-01,0.00000000e+00,-5.97512232e-03,6.28434310e-03
8.94531250e-01,3.39843750e-01,1.44771820e-01,-7.63538504e-01,-4.52493389e-01,0.00000000e+00,9.06459573e-02,-1.86032998e-01,-2.68935133e-01,0.00000000e+00,-6.07413760e-03,8.30329419e-03
8.94531250e-01,3.47656250e-01,1.47649545e-01,-7.57610023e-01,-4.43185792e-01,0.00000000e+00,9.33350627e-02,-1.86919006e-01,-2.59506181e-01,0.00000000e+00,-6.06532453e-03,1.06082814e-02
8.94531250e-01,3.55468750e-01,1.51398016e-01,-7.51290374e-01,-4.35548781e-01,0.00000000e+00,9.68567140e-02,-1.85644456e-01,-2.48259898e-01,0.00000000e+00,-5.90396653e-03,1.43573083e-02
8.94531250e-01,3.63281250e-01,1.56196092e-01,-7.43992392e-01,-4.29346989e-01,0.00000000e+00,1.01345861e-01,-1.81632050e-01,-2.34907121e-01,0.00000000e+00,-5.50523232e-03,1.78204295e-02
8.94531250e-01,3.71093750e-01,1.62235622e-01,-7.34680901e-01,-4.24142368e-01,0.00000000e+00,1.06925725e-01,-1.74179364e-01,-2.19093844e-01,0.00000000e+00,-4.79753302e-03,2.10697455e-02
8.94531250e-01,3.78906250e-01,1.69644584e-01,-7.22182817e-01,-4.19452908e-01,0.00000000e+00,1.13641988e-01,-1.62517503e-01,-2.00421310e-01,0.00000000e+00,-3.67363709e-03,8.64011978e-03
8.94531250e-01,3.86718750e-01,1.78396421e-01,-7.04124267e-01,-4.15089493e-01,0.00000000e+00,1.21400777e-01,-1.45479523e-01,-1.78564731e-01,0.00000000e+00,-2.25459010e-03,-4.11031346e-03
8.94531250e-01,3.94531250e-01,1.87926469e-01,-6.80890482e-01,-4.11407176e-01,0.00000000e+00,1.29742721e-01,-1.22669207e-01,-1.53372069e-01,0.00000000e+00,-7.03266510e-04,-1.49920401e-02
8.94531250e-01,4.02343750e-01,1.97335671e-01,-6.52018038e-01,-4.08808304e-01,0.00000000e+00,1.38032614e-01,-9.37798339e-02,-1.25111502e-01,0.00000000e+00,8.09659730e-04,-1.79519971e-02
8.94531250e-01,4.10156250e-01,2.05361616e-01,-6.17660370e-01,-4.07501286e-01,0.00000000e+00,1.45430789e-01,-5.92144258e-02,-9.45726336e-02,0.00000000e+00,2.14869448e-03,-2.66764822e-02
8.94531250e-01,4.17968750e-01,2.10721554e-01,-5.78382565e-01,-4.07163869e-01,0.00000000e+00,1.51076513e-01,-2.03366183e-02,-6.31396824e-02,0.00000000e+00,3.12597544e-03,-3.15057216e-02
8.94531250e-01,4.25781250e-01,2.12730863e-01,-5.34624788e-01,-4.06633255e-01,0.00000000e+00,1.54438146e-01,2.05979147e-02,-3.26675502e-02,0.00000000e+00,3.62075524e-03,-3.07820525e-02
8.94531250e-01,4.33593750e-01,2.11746714e-01,-4.86471673e-01,-4.04029085e-01,0.00000000e+00,1.55552009e-01,6.08575038e-02,-5.12578239e-03,0.00000000e+00,3.61306574e-03,-2.48037866e-02
8.94531250e-01,4.41406250e-01,2.09068582e-01,-4.33874382e-01,-3.97510936e-01,0.00000000e+00,1.55015643e-01,9.78652631e-02,1.78659225e-02,0.00000000e+00,3.19271219e-03,-1.63810034e-02
8.94531250e-01,4.49218750e-01,2.06274518e-01,-3.77277900e-01,-3.86269783e-01,0.00000000e+00,1.53713135e-01,1.29781801e-01,3.54020062e-02,0.00000000e+00,2.51021581e-03,-8.36100306e-03
8.94531250e-01,4.57031250e-01,2.04467617e-01,-3.18195882e-01,-3.71104302e-01,0.00000000e+00,1.52471491e-01,1.55763748e-01,4.73779302e-02,0.00000000e+00,1.72337021e-03,-5.34874441e-03
8.94531250e-01,4.64843750e-01,2.03963972e-01,-2.59159947e-01,-3.53864923e-01,0.00000000e+00,1.51885066e-01,1.75880619e-01,5.42487689e-02,0.00000000e+00,8.86753267e-04,-2.78374273e-03
8.94531250e-01,4.72656250e-01,2.04417799e-01,-2.03179021e-01,-3.37280237e-01,0.00000000e+00,1.52205144e-01,1.90785964e-01,5.69171794e-02,0.00000000e+00,5.02970750e-05,1.79760567e-03
8.94531250e-01,4.80468750e-01,2.05350516e-01,-1.52653548e-01,-3.22895540e-01,0.00000000e+00,1.53449147e-01,2.01317148e-01,5.61518024e-02,0.00000000e+00,-6.82469666e-04,3.36267244e-03
8.94531250e-01,4.88281250e-01,2.06491307e-01,-1.08856361e-01,-3.11326035e-01,0.00000000e+00,1.55533745e-01,2.08259350e-01,5.26113131e-02,0.00000000e+00,-1.27448398e-03,3.91816952e-03
8.94531250e-01,4.96093750e-01,2.07780061e-01,-7.21925866e-02,-3.02599084e-01,0.00000000e+00,1.58333047e-01,2.12265848e-01,4.68616112e-02,0.00000000e+00,-1.69721981e-03,3.82040806e-03
8.94531250e-01,5.03906250e-01,2.09254054e-01,-4.25335740e-02,-2.96429397e-01,0.00000000e+00,1.61712553e-01,2.13895434e-01,3.94111983e-02,0.00000000e+00,-1.92982982e-03,1.33619679e-03
8.94531250e-01,5.11718750e-01,2.10958687e-01,-1.94306006e-02,-2.92365588e-01,0.00000000e+00,1.65537483e-01,2.13711047e-01,3.06983838e-02,0.00000000e+00,-2.03621200e-03,-3.51676385e-04
8.94531250e-01,5.19531250e-01,2.12913948e-01,-2.17447397e-03,-2.89942341e-01,0.00000000e+00,1.69707042e-01,2.12079961e-01,2.10857530e-02,0.00000000e+00,-2.05662066e-03,-1.53657737e-03
8.94531250e-01,5.27343750e-01,2.15120847e-01,1.01025189e-02,-2.88764662e-01,0.00000000e+00,1.74151166e-01,2.09213988e-01,1.08853088e-02,0.00000000e+00,-2.02314244e-03,-2.26133140e-03
8.94531250e-01,5.35156250e-01,2.17566459e-01,1.83412764e-02,-2.88523350e-01,0.00000000e+00,1.78820812e-01,2.05196740e-01,3.71923133e-04,0.00000000e+00,-1.96206350e-03,-2.55504771e-03
8.94531250e-01,5.42968750e-01,2.20225293e-01,2.35226274e-02,-2.88986324e-01,0.00000000e+00,1.83673430e-01,2.00036481e-01,-1.02082092e-02,0.00000000e+00,-1.89662752e-03,-2.06445454e-03
8.94531250e-01,5.50781250e-01,2.23058190e-01,2.66203322e-02,-2.89984305e-01,0.00000000e+00,1.88664845e-01,1.93694462e-01,-2.06254690e-02,0.00000000e+00,-1.82935615e-03,-1.33895540e-03
8.94531250e-01,5.58593750e-01,2.26012099e-01,2.85947563e-02,-2.91386959e-01,0.00000000e+00,1.93733604e-01,1.86173318e-01,-3.06573061e-02,0.00000000e+00,-1.75613422e-03,-4.99719659e-04
8.94531250e-01,5.66406250e-01,2.29024792e-01,3.03720480e-02,-2.93083114e-01,0.00000000e+00,1.98797617e-01,1.77571327e-01,-4.00882057e-02,0.00000000e+00,-1.66538050e-03,3.39330274e-04
8.94531250e-01,5.74218750e-01,2.32031627e-01,3.28228070e-02,-2.94966863e-01,0.00000000e+00,2.03758371e-01,1.68104153e-01,-4.87104092e-02,0.00000000e+00,-1.53399877e-03,6.32024981e-04
8.94531250e-01,5.82031250e-01,2.34971865e-01,3.68065620e-02,-2.96942809e-01,0.00000000e+00,2.08504171e-01,1.58156741e-01,-5.63334085e-02,0.00000000e+00,-1.34422615e-03,4.93370873e-04
8.94531250e-01,5.89843750e-01,2.37797974e-01,4.31180586e-02,-2.98940651e-01,0.00000000e+00,2.12929817e-01,1.48242208e-01,-6.27965527e-02,0.00000000e+00,-1.07667854e-03,-4.51761798e-04
8.94531250e-01,5.97656250e-01,2.40478941e-01,5.24887365e-02,-3.00938555e-01,0.00000000e+00,2.16946909e-01,1.38976462e-01,-6.79844197e-02,0.00000000e+00,-7.26443189e-04,-1.84665227e-03
8.94531250e-01,6.05468750e-01,2.43005701e-01,6.54825400e-02,-3.02980020e-01,0.00000000e+00,2.20501498e-01,1.30974080e-01,-7.18398334e-02,0.00000000e+00,-2.95306772e-04,-3.67045292e-03
8.94531250e-01,6.13281250e-01,2.45390547e-01,8.23617327e-02,-3.05181311e-01,0.00000000e+00,2.23581511e-01,1.24719106e-01,-7.43690318e-02,0.00000000e+00,2.02662388e-04,-5.42989160e-03
8.94531250e-01,6.21093750e-01,2.47660613e-01,1.02995995e-01,-3.07717364e-01,0.00000000e+00,2.26218467e-01,1.20450780e-01,-7.56367678e-02,0.00000000e+00,7.51871475e-04,-6.80792053e-03
8.94531250e-01,6.28906250e-01,2.49850475e-01,1.26740470e-01,-3.10784963e-01,0.00000000e+00,2.28488954e-01,1.18044830e-01,-7.57462427e-02,0.00000000e+00,1.34507068e-03,-7.75517063e-03
8.94531250e-01,6.36718750e-01,2.51991640e-01,1.52517107e-01,-3.14561647e-01,0.00000000e+00,2.30505295e-01,1.17021306e-01,-7.48135249e-02,0.00000000e+00,1.98531338e-03,-8.51555736e-03
8.94531250e-01,6.44531250e-01,2.54104721e-01,1.79082366e-01,-3.19177255e-01,0.00000000e+00,2.32398819e-01,1.16682728e-01,-7.29496219e-02,0.00000000e+00,2.67883644e-03,-9.43028297e-03
8.94531250e-01,6.52343750e-01,2.56197512e-01,2.05340947e-01,-3.24711171e-01,0.00000000e+00,2.34298722e-01,1.16308581e-01,-7.02593019e-02,0.00000000e+00,3.42150890e-03,-1.18221479e-02
8.94531250e-01,6.60156250e-01,2.58263421e-01,2.30477839e-01,-3.31245235e-01,0.00000000e+00,2.36307874e-01,1.15275600e-01,-6.68642588e-02,0.00000000e+00,4.17520907e-03,-1.37578344e-02
8.94531250e-01,6.67968750e-01,2.60311769e-01,2.53894286e-01,-3.38548803e-01,0.00000000e+00,2.38515930e-01,1.13103676e-01,-6.28092556e-02,0.00000000e+00,4.89316976e-03,-1.17178512e-02
8.94531250e-01,6.75781250e-01,2.62390566e-01,2.75142202e-01,-3.46199748e-01,0.00000000e+00,2.41027531e-01,1.09484232e-01,-5.81424363e-02,0.00000000e+00,5.58396450e-03,-9.74740384e-03
8.94531250e-01,6.83593750e-01,2.64543755e-01,2.93922984e-01,-3.53894898e-01,0.00000000e+00,2.43921649e-01,1.04276640e-01,-5.30246245e-02,0.00000000e+00,6.25657841e-03,-1.03466732e-02
8.94531250e-01,6.91406250e-01,2.66814861e-01,3.09978632e-01,-3.61235137e-01,0.00000000e+00,2.47233449e-01,9.74753214e-02,-4.76749744e-02,0.00000000e+00,6.86999208e-03,-1.13526972e-02
8.94531250e-01,6.99218750e-01,2.69249988e-01,3.23058260e-01,-3.67785859e-01,0.00000000e+00,2.50962622e-01,8.92266737e-02,-4.24111864e-02,0.00000000e+00,7.36619822e-03,-1.18870649e-02
8.94531250e-01,7.07031250e-01,2.71894142e-01,3.32989547e-01,-3.73100447e-01,0.00000000e+00,2.55075548e-01,7.98834329e-02,-3.76478054e-02,0.00000000e+00,7.70392801e-03,-1.14685005e-02
8.94531250e-01,7.14843750e-01,2.74779501e-01,3.39686480e-01,-3.76746082e-01,0.00000000e+00,2.59513469e-01,6.99683528e-02,-3.38544631e-02,0.00000000e+00,7.88162000e-03,-1.05987837e-02
8.94531250e-01,7.22656250e-01,2.77897838e-01,3.43102926e-01,-3.78419699e-01,0.00000000e+00,2.64181058e-01,6.00381015e-02,-3.14950764e-02,0.00000000e+00,7.92401839e-03,-9.88700568e-03
8.94531250e-01,7.30468750e-01,2.81159835e-01,3.43263351e-01,-3.78199556e-01,0.00000000e+00,2.68891677e-01,5.05602243e-02,-3.09717819e-02,0.00000000e+00,7.86015741e-03,-9.28742655e-03
8.94531250e-01,7.38281250e-01,2.84344643e-01,3.40383073e-01,-3.76895682e-01,0.00000000e+00,2.73269284e-01,4.18593308e-02,-3.25730031e-02,0.00000000e+00,7.72152826e-03,-8.39934460e-03
8.94531250e-01,7.46093750e-01,2.87024567e-01,3.35036532e-01,-3.76496086e-01,0.00000000e+00,2.76606182e-01,3.41001882e-02,-3.64250500e-02,0.00000000e+00,7.54807001e-03,-6.79025325e-03
8.94531250e-01,7.53906250e-01,2.88476559e-01,3.28326157e-01,-3.80562618e-01,0.00000000e+00,2.77722802e-01,2.73092367e-02,-4.24598562e-02,0.00000000e+00,7.39009559e-03,-4.15113555e-03
8.94531250e-01,7.61718750e-01,2.87669473e-01,3.21949791e-01,-3.94167583e-01,0.00000000e+00,2.74985805e-01,2.14430863e-02,-5.04129185e-02,0.00000000e+00,7.30256642e-03,-5.90719192e-04
8.94531250e-01,7.69531250e-01,2.83506278e-01,3.17996273e-01,-4.22837181e-01,0.00000000e+00,2.66765789e-01,1.64795828e-02,-5.98598205e-02,0.00000000e+00,7.32849248e-03,2.71325643e-03
8.94531250e-01,7.77343750e-01,2.75526264e-01,3.18265339e-01,-4.69621166e-01,0.00000000e+00,2.52617430e-01,1.24586833e-02,-7.02944108e-02,0.00000000e+00,7.46534633e-03,3.41838491e-03
8.94531250e-01,7.85156250e-01,2.64877634e-01,3.23205463e-01,-5.30613693e-01,0.00000000e+00,2.34731995e-01,9.41742422e-03,-8.12473906e-02,0.00000000e+00,7.63020771e-03,1.92151664e-04
8.94531250e-01,7.92968750e-01,2.54447970e-01,3.31267713e-01,-5.93154673e-01,0.00000000e+00,2.17775409e-01,7.28896493e-03,-9.24148831e-02,0.00000000e+00,7.68310014e-03,-4.62680970e-03
8.94531250e-01,8.00781250e-01,2.47145971e-01,3.39749156e-01,-6.42882733e-01,0.00000000e+00,2.05931624e-01,5.90895306e-03,-1.03722456e-01,0.00000000e+00,7.52733549e-03,-7.18413393e-03
8.94531250e-01,8.08593750e-01,2.43834016e-01,3.46648494e-01,-6.74881680e-01,0.00000000e+00,2.00068029e-01,5.14505040e-03,-1.15271539e-01,0.00000000e+00,7.17486422e-03,-6.69555160e-03
8.94531250e-01,8.16406250e-01,2.43445733e-01,3.51386238e-01,-6.94107262e-01,0.00000000e+00,1.98415740e-01,5.01156520e-03,-1.27218239e-01,0.00000000e+00,6.69613162e-03,-4.81583874e-03
8.94531250e-01,8.24218750e-01,2.44522293e-01,3.54015181e-01,-7.07140319e-01,0.00000000e+00,1.98885139e-01,5.67846540e-03,-1.39685467e-01,0.00000000e+00,6.14559571e-03,-2.54737920e-03
8.94531250e-01,8.32031250e-01,2.46029221e-01,3.54511361e-01,-7.17784773e-01,0.00000000e+00,2.00082852e-01,7.41557420e-03,-1.52735762e-01,0.00000000e+00,5.54286845e-03,1.05919544e-04
8.94531250e-01,8.39843750e-01,2.47343399e-01,3.52658221e-01,-7.27341943e-01,0.00000000e+00,2.01205208e-01,1.05298191e-02,-1.66368567e-01,0.00000000e+00,4.88574765e-03,3.33586151e-03
8.94531250e-01,8.47656250e-01,2.48076142e-01,3.48151734e-01,-7.35782228e-01,0.00000000e+00,2.01768262e-01,1.53069907e-02,-1.80519773e-01,0.00000000e+00,4.16438374e-03,7.15421784e-03
8.94531250e-01,8.55468750e-01,2.47975998e-01,3.40707934e-01,-7.42515935e-01,0.00000000e+00,2.01466732e-01,2.19532233e-02,-1.95063269e-01,0.00000000e+00,3.37055338e-03,1.13331117e-02
8.94531250e-01,8.63281250e-01,2.46899660e-01,3.30140261e-01,-7.46808554e-01,0.00000000e+00,2.00128595e-01,3.05400901e-02,-2.09818429e-01,0.00000000e+00,2.50320050e-03,1.54635936e-02
8.94531250e-01,8.71093750e-01,2.44808408e-01,3.16411834e-01,-7.48012186e-01,0.00000000e+00,1.97704654e-01,4.09652511e-02,-2.24565168e-01,0.00000000e+00,1.57075022e-03,1.90736307e-02
8.94531250e-01,8.78906250e-01,2.41766494e-01,2.99661921e-01,-7.45691127e-01,0.00000000e+00,1.94262334e-01,5.29398310e-02,-2.39065325e-01,0.00000000e+00,5.90067379e-04,2.17916028e-02
8.94531250e-01,8.86718750e-01,2.37934986e-01,2.80203454e-01,-7.39664422e-01,0.00000000e+00,1.89976487e-01,6.60065672e-02,-2.53086378e-01,0.00000000e+00,-4.16635090e-04,2.34372041e-02
8.94531250e-01,8.94531250e-01,2.33554809e-01,2.58495549e-01,-7.30014379e-01,0.00000000e+00,1.85109410e-01,7.95835243e-02,-2.66424255e-01,0.00000000e+00,-1.42509183e-03,2.40697155e-02
8.94531250e-01,9.02343750e-01,2.28926943e-01,2.35089506e-01,-7.17028805e-01,0.00000000e+00,1.79988385e-01,9.30229973e-02,-2.78917050e-01,0.00000000e+00,-2.41013937e-03,2.34527795e-02
8.94531250e-01,9.10156250e-01,2.24379770e-01,2.10626073e-01,-7.01176082e-01,0.00000000e+00,1.74963053e-01,1.05698760e-01,-2.90454424e-01,0.00000000e+00,-3.36401672e-03,2.39179057e-02
8.94531250e-01,9.17968750e-01,2.20275431e-01,1.85625286e-01,-6.82908148e-01,0.00000000e+00,1.70417563e-01,1.16995462e-01,-3.00953896e-01,0.00000000e+00,-4.21122514e-03,2.27551354e-02
8.94531250e-01,9.25781250e-01,2.16951251e-01,1.60314682e-01,-6.62852341e-01,0.00000000e+00,1.66729708e-01,1.26282078e-01,-3.10418101e-01,0.00000000e+00,-4.86989955e-03,1.51243340e-02
8.94531250e-01,9.33593750e-01,2.14670125e-01,1.34947488e-01,-6.41664288e-01,0.00000000e+00,1.64154517e-01,1.33067378e-01,-3.18855267e-01,0.00000000e+00,-5.43127038e-03,1.16852956e-02
8.94531250e-01,9.41406250e-01,2.13632863e-01,1.09759503e-01,-6.19945782e-01,0.00000000e+00,1.62876731e-01,1.37026919e-01,-3.26322647e-01,0.00000000e+00,-5.92065725e-03,9.51112696e-03
8.94531250e-01,9.49218750e-01,2.13995059e-01,8.43250549e-02,-5.97997920e-01,0.00000000e+00,1.63036765e-01,1.37802351e-01,-3.32885116e-01,0.00000000e+00,-6.33481246e-03,8.10918299e-03
8.94531250e-01,9.57031250e-01,2.15839535e-01,5.76682976e-02,-5.75830040e-01,0.00000000e+00,1.64707545e-01,1.35022266e-01,-3.38586265e-01,0.00000000e+00,-6.66180356e-03,7.77841519e-03
8.94531250e-01,9.64843750e-01,2.19137090e-01,2.86150385e-02,-5.53205253e-01,0.00000000e+00,1.67873446e-01,1.28423370e-01,-3.43429025e-01,0.00000000e+00,-6.87153023e-03,7.38319936e-03
8.94531250e-01,9.72656250e-01,2.23717205e-01,-3.68003386e-03,-5.29706391e-01,0.00000000e+00,1.72416014e-01,1.18040796e-01,-3.47367312e-01,0.00000000e+00,-6.95232935e-03,6.98539754e-03
8.94531250e-01,9.80468750e-01,2.29323835e-01,-4.02326152e-02,-5.04757830e-01,0.00000000e+00,1.78174222e-01,1.03923076e-01,-3.50312774e-01,0.00000000e+00,-6.90673876e-03,7.97438853e-03
8.94531250e-01,9.88281250e-01,2.35567968e-01,-8.21642952e-02,-4.77933267e-01,0.00000000e+00,1.84890494e-01,8.60988166e-02,-3.52140516e-01,0.00000000e+00,-6.71550784e-03,1.02703154e-02
8.94531250e-01,9.96093750e-01,2.41962869e-01,-1.30796014e-01,-4.49190520e-01,0.00000000e+00,1.92145089e-01,6.44880240e-02,-3.52654191e-01,0.00000000e+00,-6.34029516e-03,1.66831654e-02
9.02343750e-01,3.90625000e-03,2.48170027e-01,-1.91068738e-01,-3.96481047e-01,0.00000000e+00,1.98325036e-01,3.62596325e-02,-3.28167181e-01,0.00000000e+00,-4.42196557e-03,2.84896764e-02
9.02343750e-01,1.17187500e-02,2.51709182e-01,-2.63882187e-01,-3.69344869e-01,0.00000000e+00,2.02924021e-01,4.90855633e-03,-3.23574655e-01,0.00000000e+00,-2.82144033e-03,3.25861178e-02
9.02343750e-01,1.95312500e-02,2.52325070e-01,-3.49109329e-01,-3.47106429e-01,0.00000000e+00,2.03988517e-01,-3.00260360e-02,-3.16948556e-01,0.00000000e+00,-7.14037059e-04,2.73173550e-02
