i,j,x,y,Bx,By,Bz,psi,divB
40,119,0.316406,0.933594,1.00008,-0.000442206,0,-0.000213626,0.00590012
41,119,0.324219,0.933594,1.00007,-0.000452153,0,-0.000214054,0.00588963
42,119,0.332031,0.933594,1.00005,-0.000460554,0,-0.000213711,0.00585976
43,119,0.339844,0.933594,1.00003,-0.000467204,0,-0.000212562,0.00580967
44,119,0.347656,0.933594,1.00001,-0.000471893,0,-0.000210574,0.0057386
45,119,0.355469,0.933594,0.999992,-0.000474408,0,-0.000207717,0.00564579
46,119,0.363281,0.933594,0.99997,-0.000474537,0,-0.000203963,0.00553055
47,119,0.371094,0.933594,0.999947,-0.000472072,0,-0.000199289,0.00539227
48,119,0.378906,0.933594,0.999924,-0.000466817,0,-0.000193677,0.00523045
49,119,0.386719,0.933594,0.9999,-0.00045859,0,-0.000187113,0.00504468
50,119,0.394531,0.933594,0.999875,-0.000447234,0,-0.00017959,0.00483473
51,119,0.402344,0.933594,0.99985,-0.00043262,0,-0.00017111,0.00460053
52,119,0.410156,0.933594,0.999826,-0.000414658,0,-0.000161681,0.00434223
53,119,0.417969,0.933594,0.999802,-0.0003933,0,-0.000151321,0.0040602
54,119,0.425781,0.933594,0.999779,-0.000368549,0,-0.00014006,0.00375507
55,119,0.433594,0.933594,0.999757,-0.000340464,0,-0.000127936,0.00342777
56,119,0.441406,0.933594,0.999736,-0.000309164,0,-0.000115,0.00307951
57,119,0.449219,0.933594,0.999717,-0.000274832,0,-0.000101313,0.00271181
58,119,0.457031,0.933594,0.9997,-0.000237712,0,-8.69483e-05,0.00232651
59,119,0.464844,0.933594,0.999686,-0.00019811,0,-7.19893e-05,0.00192573
60,119,0.472656,0.933594,0.999674,-0.000156389,0,-5.65291e-05,0.00151186
61,119,0.480469,0.933594,0.999665,-0.000112962,0,-4.06696e-05,0.00108755
62,119,0.488281,0.933594,0.999659,-6.82864e-05,0,-2.45195e-05,0.000655617
63,119,0.496094,0.933594,0.999655,-2.28476e-05,0,-8.1929e-06,0.000219057
64,119,0.503906,0.933594,0.999655,2.28476e-05,0,8.1929e-06,-0.000219057
65,119,0.511719,0.933594,0.999659,6.82864e-05,0,2.45195e-05,-0.000655617
66,119,0.519531,0.933594,0.999665,0.000112962,0,4.06696e-05,-0.00108755
67,119,0.527344,0.933594,0.999674,0.000156389,0,5.65291e-05,-0.00151186
68,119,0.535156,0.933594,0.999686,0.00019811,0,7.19893e-05,-0.00192573
69,119,0.542969,0.933594,0.9997,0.000237712,0,8.69483e-05,-0.00232651
70,119,0.550781,0.933594,0.999717,0.000274832,0,0.000101313,-0.00271181
71,119,0.558594,0.933594,0.999736,0.000309164,0,0.000115,-0.00307951
72,119,0.566406,0.933594,0.999757,0.000340464,0,0.000127936,-0.00342777
73,119,0.574219,0.933594,0.999779,0.000368549,0,0.00014006,-0.00375507
74,119,0.582031,0.933594,0.999802,0.0003933,0,0.000151321,-0.0040602
75,119,0.589844,0.933594,0.999826,0.000414658,0,0.000161681,-0.00434223
76,119,0.597656,0.933594,0.99985,0.00043262,0,0.00017111,-0.00460053
77,119,0.605469,0.933594,0.999875,0.000447234,0,0.00017959,-0.00483473
78,119,0.613281,0.933594,0.9999,0.00045859,0,0.000187113,-0.00504468
79,119,0.621094,0.933594,0.999924,0.000466817,0,0.000193677,-0.00523045
80,119,0.628906,0.933594,0.999947,0.000472072,0,0.000199289,-0.00539227
81,119,0.636719,0.933594,0.99997,0.000474537,0,0.000203963,-0.00553055
82,119,0.644531,0.933594,0.999992,0.000474408,0,0.000207717,-0.00564579
83,119,0.652344,0.933594,1.00001,0.000471893,0,0.000210574,-0.0057386
84,119,0.660156,0.933594,1.00003,0.000467204,0,0.000212562,-0.00580967
85,119,0.667969,0.933594,1.00005,0.000460554,0,0.000213711,-0.00585976
86,119,0.675781,0.933594,1.00007,0.000452153,0,0.000214054,-0.00588963
87,119,0.683594,0.933594,1.00008,0.000442206,0,0.000213626,-0.00590012
88,119,0.691406,0.933594,1.00009,0.000430907,0,0.000212465,-0.00589206
89,119,0.699219,0.933594,1.0001,0.000418445,0,0.000210608,-0.00586632
90,119,0.707031,0.933594,1.00011,0.000404995,0,0.000208095,-0.00582375
91,119,0.714844,0.933594,1.00012,0.000390724,0,0.000204967,-0.00576524
92,119,0.722656,0.933594,1.00013,0.000375786,0,0.000201264,-0.00569166
93,119,0.730469,0.933594,1.00014,0.000360325,0,0.000197029,-0.0056039
94,119,0.738281,0.933594,1.00014,0.000344474,0,0.000192305,-0.00550286
95,119,0.746094,0.933594,1.00014,0.000328357,0,0.000187134,-0.00538942
96,119,0.753906,0.933594,1.00014,0.000312085,0,0.00018156,-0.00526448
97,119,0.761719,0.933594,1.00015,0.000295763,0,0.000175628,-0.00512895
98,119,0.769531,0.933594,1.00014,0.000279486,0,0.00016938,-0.00498374
99,119,0.777344,0.933594,1.00014,0.00026334,0,0.000162861,-0.00482975
100,119,0.785156,0.933594,1.00014,0.000247404,0,0.000156116,-0.00466792
101,119,0.792969,0.933594,1.00014,0.000231748,0,0.000149187,-0.00449915
102,119,0.800781,0.933594,1.00013,0.000216435,0,0.000142117,-0.00432438
103,119,0.808594,0.933594,1.00013,0.000201523,0,0.00013495,-0.0041445
104,119,0.816406,0.933594,1.00012,0.000187059,0,0.000127726,-0.00396045
105,119,0.824219,0.933594,1.00012,0.000173088,0,0.000120485,-0.00377311
106,119,0.832031,0.933594,1.00011,0.000159645,0,0.000113265,-0.00358338
107,119,0.839844,0.933594,1.00011,0.000146759,0,0.000106103,-0.00339213
108,119,0.847656,0.933594,1.0001,0.000134456,0,9.90319e-05,-0.00320018
109,119,0.855469,0.933594,1.0001,0.000122751,0,9.20836e-05,-0.00300835
110,119,0.863281,0.933594,1.00009,0.000111656,0,8.52864e-05,-0.00281739
111,119,0.871094,0.933594,1.00008,0.000101178,0,7.86652e-05,-0.002628
112,119,0.878906,0.933594,1.00008,9.13145e-05,0,7.22416e-05,-0.00244083
113,119,0.886719,0.933594,1.00007,8.20614e-05,0,6.60333e-05,-0.00225646
114,119,0.894531,0.933594,1.00007,7.34068e-05,0,6.00541e-05,-0.00207536
115,119,0.902344,0.933594,1.00006,6.53343e-05,0,5.43135e-05,-0.00189796
116,119,0.910156,0.933594,1.00006,5.78225e-05,0,4.88167e-05,-0.00172456
117,119,0.917969,0.933594,1.00005,5.08451e-05,0,4.35646e-05,-0.00155537
118,119,0.925781,0.933594,1.00005,4.43715e-05,0,3.85538e-05,-0.0013905
119,119,0.933594,0.933594,1.00004,3.83668e-05,0,3.37765e-05,-0.00122995
120,119,0.941406,0.933594,1.00004,3.27924e-05,0,2.92209e-05,-0.00107362
121,119,0.949219,0.933594,1.00004,2.7606e-05,0,2.48713e-05,-0.000921297
122,119,0.957031,0.933594,1.00003,2.27624e-05,0,2.07081e-05,-0.00077268
123,119,0.964844,0.933594,1.00003,1.82135e-05,0,1.67088e-05,-0.000627368
124,119,0.972656,0.933594,1.00003,1.39089e-05,0,1.28476e-05,-0.000484881
125,119,0.980469,0.933594,1.00003,9.79645e-06,0,9.09649e-06,-0.000344669
126,119,0.988281,0.933594,1.00003,5.82225e-06,0,5.42546e-06,-0.000206123
127,119,0.996094,0.933594,1.00003,1.93146e-06,0,1.80305e-06,-6.85936e-05
0,120,0.00390625,0.941406,1.00002,-1.64331e-06,0,-1.60881e-06,6.24405e-05
1,120,0.0117188,0.941406,1.00002,-4.95438e-06,0,-4.84246e-06,0.000187687
2,120,0.0195312,0.941406,1.00002,-8.33862e-06,0,-8.12395e-06,0.000314022
3,120,0.0273438,0.941406,1.00002,-1.18442e-05,0,-1.14843e-05,0.000442142
4,120,0.0351562,0.941406,1.00003,-1.55183e-05,0,-1.49533e-05,0.000572703
5,120,0.0429688,0.941406,1.00003,-1.9407e-05,0,-1.85588e-05,0.000706304
6,120,0.0507812,0.941406,1.00003,-2.35544e-05,0,-2.23265e-05,0.000843473
7,120,0.0585938,0.941406,1.00003,-2.80029e-05,0,-2.62794e-05,0.000984656
8,120,0.0664062,0.941406,1.00004,-3.27924e-05,0,-3.04376e-05,0.00113021
9,120,0.0742188,0.941406,1.00004,-3.796e-05,0,-3.48175e-05,0.00128038
10,120,0.0820312,0.941406,1.00004,-4.35399e-05,0,-3.9432e-05,0.00143532
11,120,0.0898438,0.941406,1.00005,-4.95629e-05,0,-4.42901e-05,0.00159508
12,120,0.0976562,0.941406,1.00005,-5.60562e-05,0,-4.93969e-05,0.00175957
13,120,0.105469,0.941406,1.00006,-6.30429e-05,0,-5.4753e-05,0.00192863
14,120,0.113281,0.941406,1.00006,-7.0542e-05,0,-6.03549e-05,0.00210197
15,120,0.121094,0.941406,1.00007,-7.85681e-05,0,-6.61951e-05,0.00227921
16,120,0.128906,0.941406,1.00007,-8.71313e-05,0,-7.22617e-05,0.00245987
17,120,0.136719,0.941406,1.00008,-9.62364e-05,0,-7.85389e-05,0.0026434
18,120,0.144531,0.941406,1.00009,-0.000105884,0,-8.50072e-05,0.00282915
19,120,0.152344,0.941406,1.00009,-0.000116068,0,-9.1643e-05,0.00301641
20,120,0.160156,0.941406,1.0001,-0.000126779,0,-9.84199e-05,0.00320443
21,120,0.167969,0.941406,1.0001,-0.000138002,0,-0.000105308,0.00339237
22,120,0.175781,0.941406,1.00011,-0.000149714,0,-0.000112274,0.00357938
23,120,0.183594,0.941406,1.00011,-0.00016189,0,-0.000119284,0.00376457
24,120,0.191406,0.941406,1.00012,-0.000174496,0,-0.0001263,0.00394702
25,120,0.199219,0.941406,1.00012,-0.000187495,0,-0.000133282,0.00412578
26,120,0.207031,0.941406,1.00013,-0.000200842,0,-0.000140189,0.00429991
27,120,0.214844,0.941406,1.00013,-0.000214488,0,-0.000146981,0.00446845
28,120,0.222656,0.941406,1.00013,-0.000228374,0,-0.000153612,0.00463044
29,120,0.230469,0.941406,1.00013,-0.00024244,0,-0.000160039,0.00478492
30,120,0.238281,0.941406,1.00013,-0.000256614,0,-0.000166218,0.00493093
31,120,0.246094,0.941406,1.00013,-0.00027082,0,-0.000172104,0.00506753
32,120,0.253906,0.941406,1.00013,-0.000284974,0,-0.000177652,0.00519375
33,120,0.261719,0.941406,1.00013,-0.000298984,0,-0.000182817,0.00530868
34,120,0.269531,0.941406,1.00012,-0.00031275,0,-0.000187555,0.00541139
35,120,0.277344,0.941406,1.00012,-0.000326165,0,-0.000191823,0.00550095
36,120,0.285156,0.941406,1.00011,-0.000339112,0,-0.000195575,0.00557647
37,120,0.292969,0.941406,1.00011,-0.000351464,0,-0.00019877,0.00563704
38,120,0.300781,0.941406,1.0001,-0.000363086,0,-0.000201366,0.00568177
39,120,0.308594,0.941406,1.00009,-0.000373835,0,-0.000203322,0.00570981
40,120,0.316406,0.941406,1.00007,-0.000383558,0,-0.000204599,0.00572028
41,120,0.324219,0.941406,1.00006,-0.000392092,0,-0.000205157,0.00571234
42,120,0.332031,0.941406,1.00005,-0.000399269,0,-0.00020496,0.00568519
43,120,0.339844,0.941406,1.00003,-0.000404913,0,-0.000203974,0.00563802
44,120,0.347656,0.941406,1.00001,-0.000408844,0,-0.000202167,0.00557009
45,120,0.355469,0.941406,0.999994,-0.000410881,0,-0.000199508,0.0054807
46,120,0.363281,0.941406,0.999974,-0.000410844,0,-0.000195973,0.00536921
47,120,0.371094,0.941406,0.999953,-0.000408556,0,-0.000191539,0.00523507
48,120,0.378906,0.941406,0.999932,-0.000403851,0,-0.000186189,0.00507783
49,120,0.386719,0.941406,0.999909,-0.000396579,0,-0.000179911,0.00489715
50,120,0.394531,0.941406,0.999887,-0.000386606,0,-0.000172701,0.00469285
51,120,0.402344,0.941406,0.999865,-0.000373828,0,-0.000164561,0.00446494
52,120,0.410156,0.941406,0.999842,-0.00035817,0,-0.000155501,0.00421359
53,120,0.417969,0.941406,0.99982,-0.000339595,0,-0.000145541,0.00393923
54,120,0.425781,0.941406,0.999799,-0.000318112,0,-0.000134709,0.00364252
55,120,0.433594,0.941406,0.999779,-0.000293773,0,-0.000123046,0.0033244
56,120,0.441406,0.941406,0.99976,-0.000266685,0,-0.0001106,0.00298609
57,120,0.449219,0.941406,0.999743,-0.000237004,0,-9.74326e-05,0.00262909
58,120,0.457031,0.941406,0.999728,-0.000204943,0,-8.3614e-05,0.00225518
59,120,0.464844,0.941406,0.999715,-0.000170765,0,-6.92254e-05,0.00186641
60,120,0.472656,0.941406,0.999704,-0.00013478,0,-5.43564e-05,0.00146512
61,120,0.480469,0.941406,0.999696,-9.73413e-05,0,-3.91051e-05,0.00105382
62,120,0.488281,0.941406,0.99969,-5.88382e-05,0,-2.35757e-05,0.000635245
63,120,0.496094,0.941406,0.999687,-1.96855e-05,0,-7.87742e-06,0.000212243
64,120,0.503906,0.941406,0.999687,1.96855e-05,0,7.87742e-06,-0.000212243
65,120,0.511719,0.941406,0.99969,5.88382e-05,0,2.35757e-05,-0.000635245
66,120,0.519531,0.941406,0.999696,9.73413e-05,0,3.91051e-05,-0.00105382
67,120,0.527344,0.941406,0.999704,0.00013478,0,5.43564e-05,-0.00146512
68,120,0.535156,0.941406,0.999715,0.000170765,0,6.92254e-05,-0.00186641
69,120,0.542969,0.941406,0.999728,0.000204943,0,8.3614e-05,-0.00225518
70,120,0.550781,0.941406,0.999743,0.000237004,0,9.74326e-05,-0.00262909
71,120,0.558594,0.941406,0.99976,0.000266685,0,0.0001106,-0.00298609
72,120,0.566406,0.941406,0.999779,0.000293773,0,0.000123046,-0.0033244
73,120,0.574219,0.941406,0.999799,0.000318112,0,0.000134709,-0.00364252
74,120,0.582031,0.941406,0.99982,0.000339595,0,0.000145541,-0.00393923
75,120,0.589844,0.941406,0.999842,0.00035817,0,0.000155501,-0.00421359
76,120,0.597656,0.941406,0.999865,0.000373828,0,0.000164561,-0.00446494
77,120,0.605469,0.941406,0.999887,0.000386606,0,0.000172701,-0.00469285
78,120,0.613281,0.941406,0.999909,0.000396579,0,0.000179911,-0.00489715
79,120,0.621094,0.941406,0.999932,0.000403851,0,0.000186189,-0.00507783
80,120,0.628906,0.941406,0.999953,0.000408556,0,0.000191539,-0.00523507
81,120,0.636719,0.941406,0.999974,0.000410844,0,0.000195973,-0.00536921
82,120,0.644531,0.941406,0.999994,0.000410881,0,0.000199508,-0.0054807
83,120,0.652344,0.941406,1.00001,0.000408844,0,0.000202167,-0.00557009
84,120,0.660156,0.941406,1.00003,0.000404913,0,0.000203974,-0.00563802
85,120,0.667969,0.941406,1.00005,0.000399269,0,0.00020496,-0.00568519
86,120,0.675781,0.941406,1.00006,0.000392092,0,0.000205157,-0.00571234
87,120,0.683594,0.941406,1.00007,0.000383558,0,0.000204599,-0.00572028
88,120,0.691406,0.941406,1.00009,0.000373835,0,0.000203322,-0.00570981
89,120,0.699219,0.941406,1.0001,0.000363086,0,0.000201366,-0.00568177
90,120,0.707031,0.941406,1.00011,0.000351464,0,0.00019877,-0.00563704
91,120,0.714844,0.941406,1.00011,0.000339112,0,0.000195575,-0.00557647
92,120,0.722656,0.941406,1.00012,0.000326165,0,0.000191823,-0.00550095
93,120,0.730469,0.941406,1.00012,0.00031275,0,0.000187555,-0.00541139
94,120,0.738281,0.941406,1.00013,0.000298984,0,0.000182817,-0.00530868
95,120,0.746094,0.941406,1.00013,0.000284974,0,0.000177652,-0.00519375
96,120,0.753906,0.941406,1.00013,0.00027082,0,0.000172104,-0.00506753
97,120,0.761719,0.941406,1.00013,0.000256614,0,0.000166218,-0.00493093
98,120,0.769531,0.941406,1.00013,0.00024244,0,0.000160039,-0.00478492
99,120,0.777344,0.941406,1.00013,0.000228374,0,0.000153612,-0.00463044
100,120,0.785156,0.941406,1.00013,0.000214488,0,0.000146981,-0.00446845
101,120,0.792969,0.941406,1.00013,0.000200842,0,0.000140189,-0.00429991
102,120,0.800781,0.941406,1.00012,0.000187495,0,0.000133282,-0.00412578
103,120,0.808594,0.941406,1.00012,0.000174496,0,0.0001263,-0.00394702
104,120,0.816406,0.941406,1.00011,0.00016189,0,0.000119284,-0.00376457
105,120,0.824219,0.941406,1.00011,0.000149714,0,0.000112274,-0.00357938
106,120,0.832031,0.941406,1.0001,0.000138002,0,0.000105308,-0.00339237
107,120,0.839844,0.941406,1.0001,0.000126779,0,9.84199e-05,-0.00320443
108,120,0.847656,0.941406,1.00009,0.000116068,0,9.1643e-05,-0.00301641
109,120,0.855469,0.941406,1.00009,0.000105884,0,8.50072e-05,-0.00282915
110,120,0.863281,0.941406,1.00008,9.62364e-05,0,7.85389e-05,-0.0026434
111,120,0.871094,0.941406,1.00007,8.71313e-05,0,7.22617e-05,-0.00245987
112,120,0.878906,0.941406,1.00007,7.85681e-05,0,6.61951e-05,-0.00227921
113,120,0.886719,0.941406,1.00006,7.0542e-05,0,6.03549e-05,-0.00210197
114,120,0.894531,0.941406,1.00006,6.30429e-05,0,5.4753e-05,-0.00192863
115,120,0.902344,0.941406,1.00005,5.60562e-05,0,4.93969e-05,-0.00175957
116,120,0.910156,0.941406,1.00005,4.95629e-05,0,4.42901e-05,-0.00159508
117,120,0.917969,0.941406,1.00004,4.35399e-05,0,3.9432e-05,-0.00143532
118,120,0.925781,0.941406,1.00004,3.796e-05,0,3.48175e-05,-0.00128038
119,120,0.933594,0.941406,1.00004,3.27924e-05,0,3.04376e-05,-0.00113021
120,120,0.941406,0.941406,1.00003,2.80029e-05,0,2.62794e-05,-0.000984656
121,120,0.949219,0.941406,1.00003,2.35544e-05,0,2.23265e-05,-0.000843473
122,120,0.957031,0.941406,1.00003,1.9407e-05,0,1.85588e-05,-0.000706304
123,120,0.964844,0.941406,1.00003,1.55183e-05,0,1.49533e-05,-0.000572703
124,120,0.972656,0.941406,1.00002,1.18442e-05,0,1.14843e-05,-0.000442142
125,120,0.980469,0.941406,1.00002,8.33862e-06,0,8.12395e-06,-0.000314022
126,120,0.988281,0.941406,1.00002,4.95438e-06,0,4.84246e-06,-0.000187687
127,120,0.996094,0.941406,1.00002,1.64331e-06,0,1.60881e-06,-6.24405e-05
0,121,0.00390625,0.949219,1.00002,-1.37751e-06,0,-1.44006e-06,5.70227e-05
1,121,0.0117188,0.949219,1.00002,-4.15359e-06,0,-4.33592e-06,0.000171453
2,121,0.0195312,0.949219,1.00002,-6.99276e-06,0,-7.27875e-06,0.00028703
3,121,0.0273438,0.949219,1.00002,-9.93653e-06,0,-1.02991e-05,0.000404489
4,121,0.0351562,0.949219,1.00002,-1.30257e-05,0,-1.34262e-05,0.000524527
5,121,0.0429688,0.949219,1.00002,-1.62998e-05,0,-1.66879e-05,0.000647783
6,121,0.0507812,0.949219,1.00003,-1.97972e-05,0,-2.01097e-05,0.000774825
7,121,0.0585938,0.949219,1.00003,-2.35544e-05,0,-2.3715e-05,0.000906143
8,121,0.0664062,0.949219,1.00003,-2.7606e-05,0,-2.75239e-05,0.00104213
9,121,0.0742188,0.949219,1.00004,-3.19841e-05,0,-3.15539e-05,0.00118308
10,121,0.0820312,0.949219,1.00004,-3.67185e-05,0,-3.58186e-05,0.00132919
11,121,0.0898438,0.949219,1.00004,-4.18357e-05,0,-4.03282e-05,0.00148053
12,121,0.0976562,0.949219,1.00005,-4.73595e-05,0,-4.50889e-05,0.00163707
13,121,0.105469,0.949219,1.00005,-5.33099e-05,0,-5.01031e-05,0.00179866
14,121,0.113281,0.949219,1.00006,-5.97036e-05,0,-5.53688e-05,0.00196506
15,121,0.121094,0.949219,1.00006,-6.65532e-05,0,-6.08802e-05,0.0021359
16,121,0.128906,0.949219,1.00007,-7.38674e-05,0,-6.66273e-05,0.00231072
17,121,0.136719,0.949219,1.00007,-8.16506e-05,0,-7.25961e-05,0.00248899
18,121,0.144531,0.949219,1.00008,-8.99028e-05,0,-7.87686e-05,0.00267006
19,121,0.152344,0.949219,1.00008,-9.86197e-05,0,-8.51233e-05,0.00285323
20,121,0.160156,0.949219,1.00009,-0.000107792,0,-9.1635e-05,0.00303773
21,121,0.167969,0.949219,1.00009,-0.000117406,0,-9.82752e-05,0.00322271
22,121,0.175781,0.949219,1.0001,-0.000127443,0,-0.000105013,0.00340731
23,121,0.183594,0.949219,1.0001,-0.00013788,0,-0.000111813,0.00359061
24,121,0.191406,0.949219,1.00011,-0.000148688,0,-0.00011864,0.00377166
25,121,0.199219,0.949219,1.00011,-0.000159833,0,-0.000125454,0.00394948
26,121,0.207031,0.949219,1.00011,-0.000171277,0,-0.000132215,0.0041231
27,121,0.214844,0.949219,1.00012,-0.000182975,0,-0.000138881,0.00429151
28,121,0.222656,0.949219,1.00012,-0.000194879,0,-0.000145408,0.00445372
29,121,0.230469,0.949219,1.00012,-0.000206932,0,-0.000151752,0.00460873
30,121,0.238281,0.949219,1.00012,-0.000219075,0,-0.000157869,0.00475554
31,121,0.246094,0.949219,1.00012,-0.00023124,0,-0.000163712,0.00489317
32,121,0.253906,0.949219,1.00012,-0.000243355,0,-0.000169237,0.00502064
33,121,0.261719,0.949219,1.00012,-0.000255338,0,-0.000174397,0.00513699
34,121,0.269531,0.949219,1.00012,-0.000267105,0,-0.000179148,0.00524127
35,121,0.277344,0.949219,1.00011,-0.000278561,0,-0.000183445,0.00533252
36,121,0.285156,0.949219,1.00011,-0.000289607,0,-0.000187243,0.00540985
37,121,0.292969,0.949219,1.0001,-0.000300132,0,-0.000190499,0.00547232
38,121,0.300781,0.949219,1.00009,-0.000310023,0,-0.00019317,0.00551906
39,121,0.308594,0.949219,1.00008,-0.000319154,0,-0.000195216,0.00554919
40,121,0.316406,0.949219,1.00007,-0.000327397,0,-0.000196597,0.00556186
41,121,0.324219,0.949219,1.00006,-0.000334612,0,-0.000197273,0.00555625
42,121,0.332031,0.949219,1.00004,-0.000340657,0,-0.000197209,0.00553154
43,121,0.339844,0.949219,1.00003,-0.000345383,0,-0.00019637,0.005487
44,121,0.347656,0.949219,1.00001,-0.000348638,0,-0.000194725,0.00542189
45,121,0.355469,0.949219,0.999995,-0.00035027,0,-0.000192246,0.00533556
46,121,0.363281,0.949219,0.999977,-0.000350127,0,-0.000188907,0.00522742
47,121,0.371094,0.949219,0.999958,-0.000348062,0,-0.000184687,0.00509696
48,121,0.378906,0.949219,0.999938,-0.000343937,0,-0.000179572,0.00494378
49,121,0.386719,0.949219,0.999918,-0.000337627,0,-0.000173551,0.00476761
50,121,0.394531,0.949219,0.999898,-0.000329023,0,-0.00016662,0.00456831
51,121,0.402344,0.949219,0.999877,-0.000318039,0,-0.000158783,0.00434594
52,121,0.410156,0.949219,0.999856,-0.000304615,0,-0.000150051,0.00410072
53,121,0.417969,0.949219,0.999836,-0.000288724,0,-0.000140445,0.00383313
54,121,0.425781,0.949219,0.999817,-0.000270375,0,-0.000129994,0.00354383
55,121,0.433594,0.949219,0.999799,-0.000249616,0,-0.000118738,0.0032338
56,121,0.441406,0.949219,0.999781,-0.000226538,0,-0.000106726,0.00290423
57,121,0.449219,0.949219,0.999766,-0.000201276,0,-9.40164e-05,0.0025566
58,121,0.457031,0.949219,0.999752,-0.000174011,0,-8.06794e-05,0.00219268
59,121,0.464844,0.949219,0.99974,-0.000144965,0,-6.67933e-05,0.00181446
60,121,0.472656,0.949219,0.99973,-0.000114399,0,-5.24449e-05,0.00142418
61,121,0.480469,0.949219,0.999722,-8.26125e-05,0,-3.77288e-05,0.00102429
62,121,0.488281,0.949219,0.999717,-4.99315e-05,0,-2.27455e-05,0.000617407
63,121,0.496094,0.949219,0.999714,-1.6705e-05,0,-7.59996e-06,0.000206277
64,121,0.503906,0.949219,0.999714,1.6705e-05,0,7.59996e-06,-0.000206277
65,121,0.511719,0.949219,0.999717,4.99315e-05,0,2.27455e-05,-0.000617407
66,121,0.519531,0.949219,0.999722,8.26125e-05,0,3.77288e-05,-0.00102429
67,121,0.527344,0.949219,0.99973,0.000114399,0,5.24449e-05,-0.00142418
68,121,0.535156,0.949219,0.99974,0.000144965,0,6.67933e-05,-0.00181446
69,121,0.542969,0.949219,0.999752,0.000174011,0,8.06794e-05,-0.00219268
70,121,0.550781,0.949219,0.999766,0.000201276,0,9.40164e-05,-0.0025566
71,121,0.558594,0.949219,0.999781,0.000226538,0,0.000106726,-0.00290423
72,121,0.566406,0.949219,0.999799,0.000249616,0,0.000118738,-0.0032338
73,121,0.574219,0.949219,0.999817,0.000270375,0,0.000129994,-0.00354383
74,121,0.582031,0.949219,0.999836,0.000288724,0,0.000140445,-0.00383313
75,121,0.589844,0.949219,0.999856,0.000304615,0,0.000150051,-0.00410072
76,121,0.597656,0.949219,0.999877,0.000318039,0,0.000158783,-0.00434594
77,121,0.605469,0.949219,0.999898,0.000329023,0,0.00016662,-0.00456831
78,121,0.613281,0.949219,0.999918,0.000337627,0,0.000173551,-0.00476761
79,121,0.621094,0.949219,0.999938,0.000343937,0,0.000179572,-0.00494378
