i,j,x,y,Bx,By,Bz,psi,divB,normDivB,Bmag
8,2,0.0664062,0.0195312,1.00286,0.00237475,0,-0.00396683,0.0710554,0.000553538,1.00286
9,2,0.0742188,0.0195312,1.00306,0.00264561,0,-0.00442819,0.0765507,0.000596226,1.00306
10,2,0.0820312,0.0195312,1.00327,0.0029331,0,-0.00489601,0.0814318,0.000634112,1.00327
11,2,0.0898438,0.0195312,1.00348,0.00323603,0,-0.00536772,0.0856269,0.00066664,1.00348
12,2,0.0976562,0.0195312,1.00368,0.00355295,0,-0.00584031,0.0890682,0.000693288,1.00369
13,2,0.105469,0.0195312,1.00388,0.00388221,0,-0.00631027,0.0916945,0.000713587,1.00389
14,2,0.113281,0.0195312,1.00407,0.00422196,0,-0.00677376,0.093453,0.000727133,1.00408
15,2,0.121094,0.0195312,1.00425,0.00457014,0,-0.00722661,0.0943015,0.000733604,1.00426
16,2,0.128906,0.0195312,1.00441,0.00492455,0,-0.00766449,0.0942097,0.000732772,1.00442
17,2,0.136719,0.0195312,1.00455,0.00528285,0,-0.00808292,0.093161,0.000724515,1.00456
18,2,0.144531,0.0195312,1.00466,0.0056426,0,-0.00847748,0.0911538,0.000708823,1.00468
19,2,0.152344,0.0195312,1.00475,0.00600134,0,-0.00884381,0.0882018,0.000685808,1.00477
20,2,0.160156,0.0195312,1.0048,0.00635659,0,-0.00917779,0.0843343,0.000655698,1.00482
21,2,0.167969,0.0195312,1.00483,0.00670592,0,-0.0094756,0.0795962,0.000618845,1.00485
22,2,0.175781,0.0195312,1.00481,0.00704697,0,-0.00973385,0.0740473,0.000575709,1.00484
23,2,0.183594,0.0195312,1.00477,0.00737755,0,-0.0099496,0.0677609,0.000526857,1.00479
24,2,0.191406,0.0195312,1.00468,0.0076956,0,-0.0101205,0.0608224,0.000472947,1.00471
25,2,0.199219,0.0195312,1.00456,0.0079993,0,-0.0102446,0.0533273,0.000414715,1.00459
26,2,0.207031,0.0195312,1.0044,0.00828705,0,-0.010321,0.0453791,0.000352958,1.00444
27,2,0.214844,0.0195312,1.00421,0.00855751,0,-0.010349,0.0370869,0.000288517,1.00424
28,2,0.222656,0.0195312,1.00398,0.00880963,0,-0.0103287,0.0285631,0.000222256,1.00402
29,2,0.230469,0.0195312,1.00372,0.00904264,0,-0.010261,0.0199205,0.000155046,1.00376
30,2,0.238281,0.0195312,1.00343,0.00925605,0,-0.0101471,0.0112702,8.77444e-05,1.00347
31,2,0.246094,0.0195312,1.00311,0.00944967,0,-0.00998899,0.00271936,2.11783e-05,1.00315
32,2,0.253906,0.0195312,1.00276,0.00962358,0,-0.00978899,-0.00563118,4.38705e-05,1.00281
33,2,0.261719,0.0195312,1.00239,0.00977812,0,-0.00954992,-0.0136883,0.00010668,1.00244
34,2,0.269531,0.0195312,1.00201,0.00991385,0,-0.00927495,-0.0213683,0.000166598,1.00205
35,2,0.277344,0.0195312,1.0016,0.0100316,0,-0.00896749,-0.028598,0.000223053,1.00165
36,2,0.285156,0.0195312,1.00119,0.0101322,0,-0.00863118,-0.0353154,0.00027556,1.00124
37,2,0.292969,0.0195312,1.00076,0.010217,0,-0.00826978,-0.0414702,0.000323721,1.00082
38,2,0.300781,0.0195312,1.00033,0.010287,0,-0.00788708,-0.047024,0.000367232,1.00039
39,2,0.308594,0.0195312,0.999902,0.0103437,0,-0.00748684,-0.0519499,0.000405876,0.999956
40,2,0.316406,0.0195312,0.999471,0.0103884,0,-0.00707277,-0.0562321,0.000439523,0.999525
41,2,0.324219,0.0195312,0.999042,0.0104225,0,-0.00664839,-0.0598655,0.000468122,0.999097
42,2,0.332031,0.0195312,0.99862,0.0104474,0,-0.00621707,-0.0628543,0.000491701,0.998675
43,2,0.339844,0.0195312,0.998206,0.0104645,0,-0.0057819,-0.0652113,0.000510351,0.998261
44,2,0.347656,0.0195312,0.997803,0.010475,0,-0.00534575,-0.0669567,0.000524222,0.997858
45,2,0.355469,0.0195312,0.997412,0.0104804,0,-0.00491117,-0.0681171,0.000533516,0.997467
46,2,0.363281,0.0195312,0.997035,0.0104816,0,-0.00448043,-0.0687243,0.000538475,0.99709
47,2,0.371094,0.0195312,0.996674,0.0104797,0,-0.00405548,-0.0688138,0.000539372,0.99673
48,2,0.378906,0.0195312,0.996331,0.0104758,0,-0.00363795,-0.0684245,0.000536505,0.996386
49,2,0.386719,0.0195312,0.996005,0.0104705,0,-0.00322918,-0.0675968,0.000530189,0.99606
50,2,0.394531,0.0195312,0.995699,0.0104646,0,-0.00283022,-0.0663724,0.000520745,0.995754
51,2,0.402344,0.0195312,0.995412,0.0104586,0,-0.00244181,-0.0647931,0.000508501,0.995467
52,2,0.410156,0.0195312,0.995146,0.0104531,0,-0.00206446,-0.0629006,0.00049378,0.995201
53,2,0.417969,0.0195312,0.994901,0.0104483,0,-0.00169844,-0.0607352,0.000476899,0.994956
54,2,0.425781,0.0195312,0.994678,0.0104445,0,-0.00134378,-0.0583362,0.000458165,0.994733
55,2,0.433594,0.0195312,0.994476,0.0104418,0,-0.00100032,-0.0557409,0.00043787,0.994531
56,2,0.441406,0.0195312,0.994297,0.0104403,0,-0.000667763,-0.0529847,0.000416294,0.994352
57,2,0.449219,0.0195312,0.99414,0.01044,0,-0.000345625,-0.050101,0.000393699,0.994195
58,2,0.457031,0.0195312,0.994006,0.0104408,0,-3.33208e-05,-0.0471209,0.000370332,0.994061
59,2,0.464844,0.0195312,0.993894,0.0104426,0,0.00026984,-0.0440737,0.000346422,0.993949
60,2,0.472656,0.0195312,0.993805,0.0104452,0,0.000564625,-0.0409863,0.000322184,0.99386
61,2,0.480469,0.0195312,0.993739,0.0104485,0,0.000851861,-0.037884,0.000297817,0.993794
62,2,0.488281,0.0195312,0.993696,0.0104521,0,0.00113242,-0.0347902,0.000273507,0.993751
63,2,0.496094,0.0195312,0.993675,0.0104559,0,0.00140718,-0.0317269,0.000249431,0.99373
64,2,0.503906,0.0195312,0.993677,0.0104595,0,0.00167704,-0.028715,0.000225751,0.993732
65,2,0.511719,0.0195312,0.993701,0.0104627,0,0.0019429,-0.025774,0.000202624,0.993756
66,2,0.519531,0.0195312,0.993748,0.0104651,0,0.0022056,-0.0229229,0.000180202,0.993803
67,2,0.527344,0.0195312,0.993816,0.0104664,0,0.00246599,-0.02018,0.000158629,0.993871
68,2,0.535156,0.0195312,0.993906,0.0104662,0,0.00272482,-0.0175633,0.000138047,0.993961
69,2,0.542969,0.0195312,0.994018,0.0104639,0,0.00298282,-0.0150905,0.000118598,0.994073
70,2,0.550781,0.0195312,0.99415,0.0104591,0,0.00324061,-0.0127795,0.000100422,0.994205
71,2,0.558594,0.0195312,0.994303,0.0104512,0,0.00349875,-0.0106481,8.366e-05,0.994357
72,2,0.566406,0.0195312,0.994475,0.0104395,0,0.00375768,-0.00871426,6.84546e-05,0.99453
73,2,0.574219,0.0195312,0.994667,0.0104234,0,0.00401772,-0.00699634,5.49489e-05,0.994722
74,2,0.582031,0.0195312,0.994878,0.0104019,0,0.0042791,-0.00551269,4.32872e-05,0.994932
75,2,0.589844,0.0195312,0.995107,0.0103742,0,0.00454186,-0.00428177,3.3614e-05,0.995161
76,2,0.597656,0.0195312,0.995352,0.0103393,0,0.00480593,-0.00332199,2.60728e-05,0.995406
77,2,0.605469,0.0195312,0.995614,0.0102963,0,0.00507107,-0.00265143,2.08044e-05,0.995668
78,2,0.613281,0.0195312,0.995892,0.010244,0,0.00533685,-0.00228763,1.79449e-05,0.995944
79,2,0.621094,0.0195312,0.996183,0.0101814,0,0.00560269,-0.00224719,1.76225e-05,0.996235
80,2,0.628906,0.0195312,0.996488,0.0101073,0,0.0058678,-0.00254541,1.99551e-05,0.99654
81,2,0.636719,0.0195312,0.996805,0.0100207,0,0.00613123,-0.00319582,2.50461e-05,0.996855
82,2,0.644531,0.0195312,0.997132,0.00992031,0,0.00639181,-0.00420965,3.29809e-05,0.997181
83,2,0.652344,0.0195312,0.997468,0.00980526,0,0.00664822,-0.00559535,4.38225e-05,0.997516
84,2,0.660156,0.0195312,0.997811,0.00967457,0,0.00689893,-0.00735796,5.76075e-05,0.997858
85,2,0.667969,0.0195312,0.99816,0.00952741,0,0.00714227,-0.00949862,7.43414e-05,0.998206
86,2,0.675781,0.0195312,0.998513,0.0093631,0,0.0073764,-0.012014,9.39947e-05,0.998557
87,2,0.683594,0.0195312,0.998867,0.00918112,0,0.00759936,-0.0148956,0.000116499,0.998909
88,2,0.691406,0.0195312,0.999221,0.00898113,0,0.00780909,-0.0181296,0.000141743,0.999261
89,2,0.699219,0.0195312,0.999573,0.00876305,0,0.00800346,-0.0216964,0.000169569,0.999611
90,2,0.707031,0.0195312,0.999919,0.008527,0,0.00818028,-0.0255701,0.000199776,0.999955
91,2,0.714844,0.0195312,1.00026,0.00827336,0,0.00833739,-0.0297186,0.000232108,1.00029
92,2,0.722656,0.0195312,1.00059,0.00800276,0,0.00847266,-0.0341034,0.000266267,1.00062
93,2,0.730469,0.0195312,1.00091,0.00771613,0,0.00858405,-0.03868,0.000301905,1.00094
94,2,0.738281,0.0195312,1.00121,0.00741461,0,0.00866964,-0.043398,0.000338628,1.00124
95,2,0.746094,0.0195312,1.0015,0.00709962,0,0.00872772,-0.0482019,0.000376005,1.00152
96,2,0.753906,0.0195312,1.00177,0.00677282,0,0.00875679,-0.0530315,0.000413568,1.00179
97,2,0.761719,0.0195312,1.00202,0.00643607,0,0.0087556,-0.0578228,0.000450823,1.00204
98,2,0.769531,0.0195312,1.00224,0.00609142,0,0.00872324,-0.0625095,0.000487254,1.00226
99,2,0.777344,0.0195312,1.00245,0.00574108,0,0.00865912,-0.0670234,0.000522335,1.00246
100,2,0.785156,0.0195312,1.00262,0.00538738,0,0.00856302,-0.0712966,0.000555539,1.00264
101,2,0.792969,0.0195312,1.00278,0.0050327,0,0.0084351,-0.075262,0.00058635,1.00279
102,2,0.800781,0.0195312,1.0029,0.00467949,0,0.00827592,-0.0788552,0.000614268,1.00291
103,2,0.808594,0.0195312,1.003,0.00433017,0,0.00808641,-0.0820157,0.000638826,1.00301
104,2,0.816406,0.0195312,1.00307,0.00398711,0,0.00786791,-0.0846884,0.000659597,1.00308
105,2,0.824219,0.0195312,1.00312,0.00365259,0,0.00762209,-0.0868242,0.000676201,1.00312
106,2,0.832031,0.0195312,1.00314,0.00332876,0,0.00735096,-0.0883816,0.000688317,1.00314
107,2,0.839844,0.0195312,1.00313,0.0030176,0,0.00705678,-0.0893272,0.000695685,1.00314
108,2,0.847656,0.0195312,1.00311,0.00272091,0,0.00674206,-0.0896364,0.000698112,1.00311
109,2,0.855469,0.0195312,1.00306,0.00244026,0,0.00640948,-0.0892934,0.000695473,1.00306
110,2,0.863281,0.0195312,1.003,0.00217703,0,0.00606179,-0.0882915,0.000687716,1.003
111,2,0.871094,0.0195312,1.00291,0.00193233,0,0.00570181,-0.086633,0.000674852,1.00292
112,2,0.878906,0.0195312,1.00282,0.00170705,0,0.00533228,-0.0843281,0.00065696,1.00282
113,2,0.886719,0.0195312,1.00271,0.00150189,0,0.00495584,-0.0813947,0.000634175,1.00271
114,2,0.894531,0.0195312,1.0026,0.0013173,0,0.00457497,-0.0778577,0.000606685,1.0026
115,2,0.902344,0.0195312,1.00248,0.00115357,0,0.00419186,-0.073747,0.000574722,1.00248
116,2,0.910156,0.0195312,1.00236,0.00101083,0,0.00380844,-0.0690978,0.000538554,1.00236
117,2,0.917969,0.0195312,1.00224,0.000889052,0,0.00342626,-0.0639481,0.000498475,1.00224
118,2,0.925781,0.0195312,1.00213,0.00078814,0,0.0030465,-0.0583386,0.000454802,1.00213
119,2,0.933594,0.0195312,1.00202,0.000707909,0,0.00266992,-0.0523116,0.000407859,1.00202
120,2,0.941406,0.0195312,1.00193,0.000648136,0,0.00229689,-0.0459097,0.00035798,1.00193
121,2,0.949219,0.0195312,1.00184,0.000608589,0,0.00192734,-0.0391759,0.0003055,1.00184
122,2,0.957031,0.0195312,1.00177,0.000589045,0,0.00156082,-0.0321529,0.00025075,1.00177
123,2,0.964844,0.0195312,1.00172,0.000589314,0,0.00119651,-0.0248828,0.000194063,1.00172
124,2,0.972656,0.0195312,1.00168,0.000609248,0,0.000833287,-0.0174076,0.000135769,1.00168
125,2,0.980469,0.0195312,1.00167,0.000648756,0,0.000469763,-0.0097696,7.6198e-05,1.00167
126,2,0.988281,0.0195312,1.00167,0.000707798,0,0.000104373,-0.00201137,1.56876e-05,1.00167
127,2,0.996094,0.0195312,1.0017,0.000786381,0,-0.000264564,0.00582303,4.54153e-05,1.0017
0,3,0.00390625,0.0273438,1.00187,0.000936602,0,-0.000829842,0.0175215,0.00013663,1.00188
1,3,0.0117188,0.0273438,1.00197,0.0010938,0,-0.00122756,0.0253733,0.00019784,1.00197
2,3,0.0195312,0.0273438,1.00208,0.00127069,0,-0.00163553,0.0331409,0.000258376,1.00208
3,3,0.0273438,0.0273438,1.00221,0.00146725,0,-0.00205467,0.0407598,0.000317733,1.00221
4,3,0.0351562,0.0273438,1.00237,0.00168335,0,-0.00248556,0.0481606,0.000375366,1.00237
5,3,0.0429688,0.0273438,1.00254,0.00191874,0,-0.00292836,0.05527,0.000430703,1.00254
6,3,0.0507812,0.0273438,1.00272,0.00217302,0,-0.00338275,0.0620109,0.000483143,1.00273
7,3,0.0585938,0.0273438,1.00292,0.00244558,0,-0.00384788,0.0683039,0.000532066,1.00293
8,3,0.0664062,0.0273438,1.00314,0.00273559,0,-0.00432239,0.074068,0.000576845,1.00314
9,3,0.0742188,0.0273438,1.00335,0.00304199,0,-0.00480432,0.0792227,0.000616855,1.00336
10,3,0.0820312,0.0273438,1.00358,0.00336347,0,-0.0052912,0.0836895,0.00065149,1.00358
11,3,0.0898438,0.0273438,1.0038,0.00369847,0,-0.00578001,0.0873941,0.000680178,1.00381
12,3,0.0976562,0.0273438,1.00402,0.00404517,0,-0.00626729,0.0902684,0.000702394,1.00403
13,3,0.105469,0.0273438,1.00423,0.00440153,0,-0.00674912,0.0922528,0.000717683,1.00424
14,3,0.113281,0.0273438,1.00443,0.00476531,0,-0.00722129,0.0932981,0.00072567,1.00444
15,3,0.121094,0.0273438,1.00461,0.00513406,0,-0.00767932,0.0933674,0.000726077,1.00462
16,3,0.128906,0.0273438,1.00477,0.00550524,0,-0.00811857,0.0924381,0.000718732,1.00479
17,3,0.136719,0.0273438,1.00491,0.00587618,0,-0.00853439,0.0905027,0.000703585,1.00493
18,3,0.144531,0.0273438,1.00502,0.0062442,0,-0.00892218,0.0875698,0.000680707,1.00504
19,3,0.152344,0.0273438,1.0051,0.0066066,0,-0.00927753,0.0836646,0.000650297,1.00513
20,3,0.160156,0.0273438,1.00515,0.00696076,0,-0.0095963,0.0788291,0.00061268,1.00518
21,3,0.167969,0.0273438,1.00517,0.00730417,0,-0.00987475,0.0731207,0.000568305,1.00519
22,3,0.175781,0.0273438,1.00514,0.0076345,0,-0.0101096,0.0666122,0.00051773,1.00517
23,3,0.183594,0.0273438,1.00508,0.00794962,0,-0.0102981,0.0593894,0.000461619,1.00511
24,3,0.191406,0.0273438,1.00498,0.00824763,0,-0.0104382,0.0515496,0.000400722,1.00502
25,3,0.199219,0.0273438,1.00484,0.00852696,0,-0.0105284,0.0431997,0.000335859,1.00488
26,3,0.207031,0.0273438,1.00467,0.0087863,0,-0.0105678,0.0344528,0.000267902,1.00471
27,3,0.214844,0.0273438,1.00445,0.0090247,0,-0.0105564,0.0254268,0.000197758,1.00449
28,3,0.222656,0.0273438,1.00421,0.00924152,0,-0.0104947,0.0162409,0.000126346,1.00425
29,3,0.230469,0.0273438,1.00392,0.00943646,0,-0.0103838,0.00701329,5.45748e-05,1.00397
30,3,0.238281,0.0273438,1.00361,0.00960956,0,-0.0102257,-0.00214136,1.66684e-05,1.00366
31,3,0.246094,0.0273438,1.00327,0.00976113,0,-0.0100225,-0.011114,8.65414e-05,1.00332
32,3,0.253906,0.0273438,1.0029,0.00989181,0,-0.0097771,-0.0198036,0.00015426,1.00295
33,3,0.261719,0.0273438,1.00252,0.0100025,0,-0.00949276,-0.0281183,0.000219111,1.00257
34,3,0.269531,0.0273438,1.00211,0.0100942,0,-0.00917299,-0.0359771,0.000280464,1.00216
35,3,0.277344,0.0273438,1.00169,0.0101682,0,-0.00882158,-0.0433108,0.000337776,1.00174
36,3,0.285156,0.0273438,1.00126,0.0102261,0,-0.00844248,-0.0500625,0.0003906,1.00131
37,3,0.292969,0.0273438,1.00082,0.0102693,0,-0.00803973,-0.0561879,0.000438584,1.00088
38,3,0.300781,0.0273438,1.00038,0.0102995,0,-0.00761737,-0.0616551,0.000481473,1.00043
39,3,0.308594,0.0273438,0.999935,0.0103183,0,-0.00717936,-0.0664444,0.000519103,0.999989
40,3,0.316406,0.0273438,0.999493,0.0103274,0,-0.00672957,-0.0705473,0.000551401,0.999547
41,3,0.324219,0.0273438,0.999056,0.0103284,0,-0.00627166,-0.0739659,0.000578374,0.999109
42,3,0.332031,0.0273438,0.998625,0.0103228,0,-0.00580906,-0.076712,0.000600105,0.998679
43,3,0.339844,0.0273438,0.998205,0.0103122,0,-0.00534495,-0.0788054,0.000616741,0.998258
44,3,0.347656,0.0273438,0.997796,0.0102979,0,-0.0048822,-0.0802733,0.000628487,0.99785
45,3,0.355469,0.0273438,0.997402,0.0102812,0,-0.00442339,-0.0811488,0.000635593,0.997455
46,3,0.363281,0.0273438,0.997022,0.0102631,0,-0.00397074,-0.0814694,0.000638347,0.997075
47,3,0.371094,0.0273438,0.996659,0.0102447,0,-0.00352617,-0.0812762,0.000637065,0.996712
48,3,0.378906,0.0273438,0.996315,0.0102267,0,-0.00309127,-0.0806129,0.000632085,0.996367
49,3,0.386719,0.0273438,0.995989,0.0102098,0,-0.0026673,-0.0795244,0.000623754,0.996041
50,3,0.394531,0.0273438,0.995683,0.0101945,0,-0.00225523,-0.0780559,0.000612424,0.995735
51,3,0.402344,0.0273438,0.995397,0.0101812,0,-0.00185576,-0.0762526,0.000598447,0.995449
52,3,0.410156,0.0273438,0.995132,0.0101701,0,-0.0014693,-0.0741587,0.000582169,0.995184
53,3,0.417969,0.0273438,0.994889,0.0101615,0,-0.00109604,-0.0718169,0.000563922,0.994941
54,3,0.425781,0.0273438,0.994668,0.0101551,0,-0.000735951,-0.0692679,0.000544028,0.99472
55,3,0.433594,0.0273438,0.994469,0.0101511,0,-0.000388824,-0.0665504,0.00052279,0.99452
56,3,0.441406,0.0273438,0.994291,0.0101493,0,-5.42774e-05,-0.0637007,0.000500493,0.994343
57,3,0.449219,0.0273438,0.994137,0.0101493,0,0.000268202,-0.0607525,0.000477403,0.994189
58,3,0.457031,0.0273438,0.994005,0.010151,0,0.000579242,-0.0577372,0.000453769,0.994056
59,3,0.464844,0.0273438,0.993895,0.010154,0,0.00087956,-0.0546837,0.000429818,0.993947
60,3,0.472656,0.0273438,0.993808,0.0101581,0,0.00116994,-0.0516185,0.000405761,0.99386
61,3,0.480469,0.0273438,0.993743,0.0101628,0,0.00145122,-0.0485659,0.00038179,0.993795
62,3,0.488281,0.0273438,0.993701,0.0101678,0,0.00172426,-0.0455483,0.000358083,0.993753
63,3,0.496094,0.0273438,0.993681,0.0101727,0,0.00198993,-0.0425862,0.000334803,0.993733
64,3,0.503906,0.0273438,0.993683,0.0101772,0,0.00224912,-0.0396986,0.0003121,0.993735
65,3,0.511719,0.0273438,0.993707,0.0101808,0,0.00250267,-0.0369031,0.000290116,0.993759
66,3,0.519531,0.0273438,0.993753,0.0101831,0,0.00275142,-0.0342163,0.000268981,0.993805
67,3,0.527344,0.0273438,0.993821,0.0101836,0,0.00299616,-0.0316537,0.000248819,0.993873
68,3,0.535156,0.0273438,0.993909,0.0101819,0,0.00323762,-0.0292303,0.000229749,0.993961
69,3,0.542969,0.0273438,0.994018,0.0101774,0,0.00347647,-0.0269605,0.000211886,0.99407
70,3,0.550781,0.0273438,0.994147,0.0101696,0,0.00371332,-0.0248584,0.00019534,0.994199
71,3,0.558594,0.0273438,0.994296,0.0101577,0,0.00394867,-0.0229378,0.00018022,0.994348
72,3,0.566406,0.0273438,0.994464,0.0101412,0,0.00418297,-0.0212122,0.000166634,0.994515
73,3,0.574219,0.0273438,0.99465,0.0101191,0,0.00441652,-0.0196953,0.000154689,0.994701
74,3,0.582031,0.0273438,0.994854,0.0100906,0,0.00464954,-0.0184003,0.000144488,0.994905
75,3,0.589844,0.0273438,0.995075,0.0100548,0,0.00488212,-0.0173405,0.000136136,0.995125
76,3,0.597656,0.0273438,0.995312,0.0100106,0,0.00511423,-0.0165288,0.000129733,0.995362
77,3,0.605469,0.0273438,0.995564,0.00995708,0,0.00534567,-0.0159776,0.000125375,0.995614
78,3,0.613281,0.0273438,0.99583,0.00989303,0,0.00557614,-0.0156988,0.000123154,0.995879
79,3,0.621094,0.0273438,0.99611,0.00981735,0,0.00580516,-0.0157032,0.000123155,0.996158
80,3,0.628906,0.0273438,0.996401,0.00972892,0,0.00603211,-0.0160007,0.000125451,0.996449
81,3,0.636719,0.0273438,0.996704,0.00962664,0,0.0062562,-0.0165994,0.000130106,0.99675
82,3,0.644531,0.0273438,0.997016,0.00950946,0,0.00647649,-0.0175057,0.000137167,0.997061
83,3,0.652344,0.0273438,0.997336,0.00937643,0,0.00669188,-0.0187236,0.000146662,0.99738
84,3,0.660156,0.0273438,0.997662,0.00922668,0,0.00690114,-0.0202544,0.000158601,0.997705
85,3,0.667969,0.0273438,0.997994,0.0090595,0,0.00710288,-0.0220962,0.000172966,0.998035
86,3,0.675781,0.0273438,0.998329,0.00887435,0,0.00729561,-0.0242437,0.000189714,0.998368
87,3,0.683594,0.0273438,0.998665,0.00867088,0,0.00747769,-0.0266876,0.000208768,0.998703
88,3,0.691406,0.0273438,0.999001,0.00844897,0,0.00764745,-0.0294144,0.000230021,0.999037
89,3,0.699219,0.0273438,0.999334,0.00820874,0,0.0078031,-0.0324057,0.000253329,0.999368
90,3,0.707031,0.0273438,0.999663,0.00795058,0,0.00794285,-0.0356386,0.000278512,0.999695
91,3,0.714844,0.0273438,0.999986,0.00767514,0,0.00806491,-0.0390854,0.00030535,1.00002
92,3,0.722656,0.0273438,1.0003,0.00738334,0,0.0081675,-0.0427131,0.000333587,1.00033
93,3,0.730469,0.0273438,1.0006,0.0070764,0,0.00824892,-0.0464841,0.000362929,1.00063
94,3,0.738281,0.0273438,1.00089,0.0067558,0,0.00830759,-0.0503563,0.000393048,1.00092
95,3,0.746094,0.0273438,1.00117,0.00642325,0,0.00834205,-0.0542832,0.000423583,1.00119
96,3,0.753906,0.0273438,1.00143,0.00608072,0,0.00835104,-0.0582148,0.000454145,1.00145
97,3,0.761719,0.0273438,1.00167,0.00573036,0,0.0083335,-0.062098,0.000484323,1.00169
98,3,0.769531,0.0273438,1.00189,0.00537451,0,0.00828865,-0.0658775,0.000513689,1.00191
99,3,0.777344,0.0273438,1.00209,0.00501563,0,0.00821596,-0.0694968,0.000541803,1.0021
100,3,0.785156,0.0273438,1.00227,0.00465625,0,0.00811521,-0.0728989,0.000568227,1.00228
101,3,0.792969,0.0273438,1.00242,0.00429897,0,0.00798651,-0.0760276,0.000592524,1.00243
102,3,0.800781,0.0273438,1.00255,0.00394635,0,0.00783028,-0.0788285,0.000614275,1.00256
103,3,0.808594,0.0273438,1.00266,0.00360093,0,0.00764728,-0.0812502,0.00063308,1.00266
104,3,0.816406,0.0273438,1.00274,0.00326511,0,0.00743858,-0.083245,0.000648572,1.00274
105,3,0.824219,0.0273438,1.0028,0.00294118,0,0.00720555,-0.0847701,0.000660417,1.0028
106,3,0.832031,0.0273438,1.00283,0.00263125,0,0.00694982,-0.0857886,0.00066833,1.00283
107,3,0.839844,0.0273438,1.00284,0.00233719,0,0.00667329,-0.0862696,0.00067207,1.00284
108,3,0.847656,0.0273438,1.00283,0.00206068,0,0.00637803,-0.0861892,0.000671451,1.00283
109,3,0.855469,0.0273438,1.0028,0.0018031,0,0.00606625,-0.0855307,0.000666341,1.0028
110,3,0.863281,0.0273438,1.00276,0.00156561,0,0.00574025,-0.0842847,0.000656664,1.00276
111,3,0.871094,0.0273438,1.00269,0.00134911,0,0.00540236,-0.0824486,0.000642399,1.00269
112,3,0.878906,0.0273438,1.00262,0.00115422,0,0.00505488,-0.0800271,0.000623578,1.00262
113,3,0.886719,0.0273438,1.00253,0.000981352,0,0.00469998,-0.0770308,0.000600281,1.00254
114,3,0.894531,0.0273438,1.00244,0.000830712,0,0.00433971,-0.0734764,0.000572636,1.00244
115,3,0.902344,0.0273438,1.00235,0.00070231,0,0.00397586,-0.0693855,0.000540806,1.00235
116,3,0.910156,0.0273438,1.00225,0.000596014,0,0.00361,-0.064784,0.00050499,1.00225
117,3,0.917969,0.0273438,1.00215,0.000511579,0,0.00324335,-0.0597014,0.000465416,1.00215
118,3,0.925781,0.0273438,1.00206,0.000448681,0,0.00287682,-0.0541698,0.000422333,1.00206
119,3,0.933594,0.0273438,1.00197,0.000406955,0,0.00251093,-0.0482238,0.000376007,1.00197
120,3,0.941406,0.0273438,1.00189,0.000386026,0,0.00214586,-0.0418994,0.00032672,1.00189
121,3,0.949219,0.0273438,1.00183,0.000385541,0,0.0017814,-0.0352342,0.000274764,1.00183
122,3,0.957031,0.0273438,1.00178,0.000405187,0,0.00141703,-0.0282668,0.000220442,1.00178
123,3,0.964844,0.0273438,1.00175,0.000444715,0,0.0010519,-0.0210371,0.000164066,1.00175
124,3,0.972656,0.0273438,1.00173,0.000503943,0,0.00068489,-0.0135866,0.000105962,1.00173
125,3,0.980469,0.0273438,1.00173,0.000582762,0,0.000314688,-0.00595844,4.64697e-05,1.00173
126,3,0.988281,0.0273438,1.00176,0.000681132,0,-6.01608e-05,0.0018018,1.40518e-05,1.00176
127,3,0.996094,0.0273438,1.00181,0.000799063,0,-0.000441172,0.00964573,7.52214e-05,1.00181
0,4,0.00390625,0.0351562,1.00204,0.000998643,0,-0.00102616,0.021276,0.00016588,1.00204
