i,j,x,y,Bx,By,Bz,psi,divB,normDivB,Bmag
30,123,0.238281,0.964844,1.00003,6.1724e-05,0,-8.95479e-05,0.00301261,2.35353e-05,1.00003
31,123,0.246094,0.964844,1.00003,7.26373e-05,0,-9.22988e-05,0.00308869,2.41297e-05,1.00003
32,123,0.253906,0.964844,1.00002,8.47387e-05,0,-9.47271e-05,0.00315481,2.46464e-05,1.00002
33,123,0.261719,0.964844,1.00002,9.80947e-05,0,-9.67912e-05,0.00320995,2.50773e-05,1.00002
34,123,0.269531,0.964844,1.00001,0.00011277,0,-9.84489e-05,0.00325313,2.54148e-05,1.00001
35,123,0.277344,0.964844,1,0.000128829,0,-9.96586e-05,0.00328337,2.56513e-05,1
36,123,0.285156,0.964844,0.999994,0.00014633,0,-0.000100379,0.0032997,2.5779e-05,0.999994
37,123,0.292969,0.964844,0.999985,0.000165331,0,-0.000100569,0.00330116,2.57907e-05,0.999985
38,123,0.300781,0.964844,0.999974,0.000185884,0,-0.000100189,0.00328685,2.56792e-05,0.999974
39,123,0.308594,0.964844,0.999963,0.000208034,0,-9.92e-05,0.00325586,2.54374e-05,0.999963
40,123,0.316406,0.964844,0.999951,0.000231821,0,-9.75662e-05,0.00320735,2.50586e-05,0.999951
41,123,0.324219,0.964844,0.999938,0.000257273,0,-9.52527e-05,0.00314049,2.45366e-05,0.999938
42,123,0.332031,0.964844,0.999924,0.00028441,0,-9.22274e-05,0.00305453,2.38653e-05,0.999924
43,123,0.339844,0.964844,0.99991,0.000313235,0,-8.84615e-05,0.00294879,2.30395e-05,0.99991
44,123,0.347656,0.964844,0.999895,0.000343739,0,-8.393e-05,0.00282266,2.20544e-05,0.999895
45,123,0.355469,0.964844,0.99988,0.000375891,0,-7.86121e-05,0.00267563,2.09059e-05,0.99988
46,123,0.363281,0.964844,0.999864,0.000409641,0,-7.24922e-05,0.0025073,1.9591e-05,0.999864
47,123,0.371094,0.964844,0.999849,0.000444913,0,-6.55603e-05,0.00231742,1.81076e-05,0.999849
48,123,0.378906,0.964844,0.999833,0.000481604,0,-5.78133e-05,0.00210587,1.64549e-05,0.999833
49,123,0.386719,0.964844,0.999818,0.000519581,0,-4.92552e-05,0.00187274,1.46334e-05,0.999818
50,123,0.394531,0.964844,0.999803,0.00055868,0,-3.98981e-05,0.00161829,1.26454e-05,0.999803
51,123,0.402344,0.964844,0.999789,0.000598702,0,-2.97626e-05,0.00134302,1.04946e-05,0.999789
52,123,0.410156,0.964844,0.999776,0.000639414,0,-1.88788e-05,0.00104766,8.18667e-06,0.999776
53,123,0.417969,0.964844,0.999764,0.000680549,0,-7.28627e-06,0.000733181,5.72933e-06,0.999764
54,123,0.425781,0.964844,0.999754,0.000721806,0,4.96567e-06,0.000400829,3.13225e-06,0.999754
55,123,0.433594,0.964844,0.999745,0.000762856,0,1.78179e-05,5.21031e-05,4.0716e-07,0.999745
56,123,0.441406,0.964844,0.999738,0.000803343,0,3.12016e-05,-0.000311237,2.43217e-06,0.999738
57,123,0.449219,0.964844,0.999733,0.00084289,0,4.50393e-05,-0.000687187,5.37008e-06,0.999733
58,123,0.457031,0.964844,0.99973,0.000881108,0,5.92452e-05,-0.00107352,8.38914e-06,0.99973
59,123,0.464844,0.964844,0.999729,0.0009176,0,7.37265e-05,-0.00146782,1.14704e-05,0.99973
60,123,0.472656,0.964844,0.999731,0.000951975,0,8.83847e-05,-0.00186749,1.45937e-05,0.999732
61,123,0.480469,0.964844,0.999735,0.000983852,0,0.000103117,-0.00226985,1.77379e-05,0.999736
62,123,0.488281,0.964844,0.999742,0.00101287,0,0.000117818,-0.00267212,2.08814e-05,0.999742
63,123,0.496094,0.964844,0.999751,0.00103871,0,0.000132383,-0.00307154,2.40024e-05,0.999751
64,123,0.503906,0.964844,0.999762,0.00106108,0,0.000146706,-0.00346534,2.70794e-05,0.999763
65,123,0.511719,0.964844,0.999775,0.00107973,0,0.000160685,-0.00385087,3.00917e-05,0.999776
66,123,0.519531,0.964844,0.999791,0.00109448,0,0.000174223,-0.0042256,3.30194e-05,0.999791
67,123,0.527344,0.964844,0.999808,0.00110519,0,0.00018723,-0.00458715,3.5844e-05,0.999808
68,123,0.535156,0.964844,0.999826,0.0011118,0,0.00019962,-0.00493337,3.85486e-05,0.999827
69,123,0.542969,0.964844,0.999847,0.00111429,0,0.000211319,-0.00526235,4.11184e-05,0.999847
70,123,0.550781,0.964844,0.999868,0.0011127,0,0.000222259,-0.0055724,4.35401e-05,0.999868
71,123,0.558594,0.964844,0.99989,0.00110714,0,0.000232385,-0.00586211,4.58027e-05,0.99989
72,123,0.566406,0.964844,0.999912,0.00109774,0,0.000241648,-0.00613033,4.78974e-05,0.999913
73,123,0.574219,0.964844,0.999935,0.00108471,0,0.00025001,-0.00637616,4.98169e-05,0.999936
74,123,0.582031,0.964844,0.999958,0.00106827,0,0.000257445,-0.00659894,5.15564e-05,0.999959
75,123,0.589844,0.964844,0.999981,0.00104869,0,0.000263932,-0.00679825,5.31123e-05,0.999981
76,123,0.597656,0.964844,1,0.00102624,0,0.000269461,-0.00697386,5.44831e-05,1
77,123,0.605469,0.964844,1.00002,0.00100123,0,0.000274027,-0.00712572,5.56683e-05,1.00002
78,123,0.613281,0.964844,1.00004,0.000973947,0,0.000277635,-0.00725394,5.66688e-05,1.00005
79,123,0.621094,0.964844,1.00006,0.000944713,0,0.000280293,-0.00735878,5.74867e-05,1.00007
80,123,0.628906,0.964844,1.00008,0.000913827,0,0.000282018,-0.00744059,5.81248e-05,1.00008
81,123,0.636719,0.964844,1.0001,0.000881582,0,0.000282829,-0.00749984,5.85866e-05,1.0001
82,123,0.644531,0.964844,1.00012,0.00084826,0,0.00028275,-0.00753704,5.88763e-05,1.00012
83,123,0.652344,0.964844,1.00013,0.000814129,0,0.000281809,-0.00755279,5.89985e-05,1.00013
84,123,0.660156,0.964844,1.00014,0.000779439,0,0.000280037,-0.00754774,5.89582e-05,1.00014
85,123,0.667969,0.964844,1.00015,0.000744419,0,0.000277467,-0.00752256,5.87609e-05,1.00015
86,123,0.675781,0.964844,1.00016,0.000709284,0,0.000274136,-0.00747796,5.8412e-05,1.00016
87,123,0.683594,0.964844,1.00017,0.000674225,0,0.000270082,-0.00741471,5.79174e-05,1.00017
88,123,0.691406,0.964844,1.00018,0.000639417,0,0.000265345,-0.00733357,5.72832e-05,1.00018
89,123,0.699219,0.964844,1.00018,0.000605015,0,0.000259968,-0.00723533,5.65156e-05,1.00018
90,123,0.707031,0.964844,1.00019,0.000571157,0,0.000253995,-0.00712082,5.5621e-05,1.00019
91,123,0.714844,0.964844,1.00019,0.000537965,0,0.000247472,-0.0069909,5.4606e-05,1.00019
92,123,0.722656,0.964844,1.00019,0.000505544,0,0.000240445,-0.00684644,5.34776e-05,1.00019
93,123,0.730469,0.964844,1.00019,0.000473986,0,0.000232964,-0.00668835,5.22427e-05,1.00019
94,123,0.738281,0.964844,1.00019,0.00044337,0,0.000225077,-0.00651756,5.09088e-05,1.00019
95,123,0.746094,0.964844,1.00019,0.00041376,0,0.000216836,-0.00633506,4.94834e-05,1.00019
96,123,0.753906,0.964844,1.00018,0.000385212,0,0.000208291,-0.00614183,4.79743e-05,1.00018
97,123,0.761719,0.964844,1.00018,0.00035777,0,0.000199495,-0.00593892,4.63895e-05,1.00018
98,123,0.769531,0.964844,1.00017,0.000331468,0,0.0001905,-0.00572739,4.47375e-05,1.00017
99,123,0.777344,0.964844,1.00017,0.000306333,0,0.000181356,-0.00550834,4.30267e-05,1.00017
100,123,0.785156,0.964844,1.00016,0.000282381,0,0.000172117,-0.00528289,4.12659e-05,1.00016
101,123,0.792969,0.964844,1.00016,0.000259622,0,0.000162832,-0.00505218,3.9464e-05,1.00016
102,123,0.800781,0.964844,1.00015,0.000238061,0,0.000153551,-0.00481737,3.76301e-05,1.00015
103,123,0.808594,0.964844,1.00014,0.000217693,0,0.000144323,-0.00457963,3.57733e-05,1.00014
104,123,0.816406,0.964844,1.00013,0.000198509,0,0.000135193,-0.00434014,3.39028e-05,1.00013
105,123,0.824219,0.964844,1.00013,0.000180495,0,0.000126205,-0.00410006,3.20277e-05,1.00013
106,123,0.832031,0.964844,1.00012,0.000163631,0,0.000117399,-0.00386053,3.01569e-05,1.00012
107,123,0.839844,0.964844,1.00011,0.000147892,0,0.000108815,-0.00362268,2.82991e-05,1.00011
108,123,0.847656,0.964844,1.0001,0.000133251,0,0.000100485,-0.00338758,2.64628e-05,1.0001
109,123,0.855469,0.964844,1.00009,0.000119673,0,9.24407e-05,-0.00315626,2.46559e-05,1.00009
110,123,0.863281,0.964844,1.00009,0.000107124,0,8.47084e-05,-0.00292967,2.28861e-05,1.00009
111,123,0.871094,0.964844,1.00008,9.55639e-05,0,7.73102e-05,-0.00270871,2.11601e-05,1.00008
112,123,0.878906,0.964844,1.00007,8.49509e-05,0,7.02636e-05,-0.00249416,1.94842e-05,1.00007
113,123,0.886719,0.964844,1.00007,7.52411e-05,0,6.35819e-05,-0.00228672,1.78638e-05,1.00007
114,123,0.894531,0.964844,1.00006,6.63882e-05,0,5.72736e-05,-0.00208698,1.63036e-05,1.00006
115,123,0.902344,0.964844,1.00005,5.83448e-05,0,5.13426e-05,-0.00189541,1.48071e-05,1.00005
116,123,0.910156,0.964844,1.00005,5.10621e-05,0,4.57884e-05,-0.00171236,1.33772e-05,1.00005
117,123,0.917969,0.964844,1.00004,4.44908e-05,0,4.06061e-05,-0.00153805,1.20155e-05,1.00004
118,123,0.925781,0.964844,1.00004,3.85814e-05,0,3.57867e-05,-0.00137257,1.07228e-05,1.00004
119,123,0.933594,0.964844,1.00003,3.32842e-05,0,3.13175e-05,-0.00121589,9.49883e-06,1.00003
120,123,0.941406,0.964844,1.00003,2.85505e-05,0,2.71819e-05,-0.00106786,8.34239e-06,1.00003
121,123,0.949219,0.964844,1.00003,2.43321e-05,0,2.33605e-05,-0.000928191,7.25129e-06,1.00003
122,123,0.957031,0.964844,1.00002,2.05825e-05,0,1.98308e-05,-0.000796499,6.2225e-06,1.00002
123,123,0.964844,0.964844,1.00002,1.72564e-05,0,1.6568e-05,-0.00067229,5.25216e-06,1.00002
124,123,0.972656,0.964844,1.00002,1.43108e-05,0,1.35453e-05,-0.000554982,4.33571e-06,1.00002
125,123,0.980469,0.964844,1.00002,1.17049e-05,0,1.07343e-05,-0.00044391,3.46799e-06,1.00002
126,123,0.988281,0.964844,1.00002,9.40045e-06,0,8.10557e-06,-0.00033835,2.64332e-06,1.00002
127,123,0.996094,0.964844,1.00001,7.36216e-06,0,5.629e-06,-0.000237526,1.85565e-06,1.00001
0,124,0.00390625,0.972656,1.00001,5.26554e-06,0,2.31337e-06,-9.9774e-05,7.79475e-07,1.00001
1,124,0.0117188,0.972656,1.00001,4.08806e-06,0,2.15574e-07,-1.14713e-05,8.96185e-08,1.00001
2,124,0.0195312,0.972656,1.00001,3.0882e-06,0,-1.84375e-06,7.53509e-05,5.88672e-07,1.00001
3,124,0.0273438,0.972656,1.00001,2.25067e-06,0,-3.89304e-06,0.000161518,1.26184e-06,1.00001
4,124,0.0351562,0.972656,1.00001,1.56388e-06,0,-5.95957e-06,0.000247822,1.93609e-06,1.00001
5,124,0.0429688,0.972656,1.00001,1.02009e-06,0,-8.06917e-06,0.000335013,2.61725e-06,1.00001
6,124,0.0507812,0.972656,1.00001,6.15496e-07,0,-1.02459e-05,0.000423778,3.31072e-06,1.00001
7,124,0.0585938,0.972656,1.00001,3.50238e-07,0,-1.25119e-05,0.000514737,4.02132e-06,1.00001
8,124,0.0664062,0.972656,1.00002,2.28488e-07,0,-1.48869e-05,0.000608429,4.75328e-06,1.00002
9,124,0.0742188,0.972656,1.00002,2.58454e-07,0,-1.73882e-05,0.000705305,5.5101e-06,1.00002
10,124,0.0820312,0.972656,1.00002,4.52383e-07,0,-2.00304e-05,0.000805719,6.29456e-06,1.00002
11,124,0.0898438,0.972656,1.00002,8.26538e-07,0,-2.28252e-05,0.000909925,7.10864e-06,1.00002
12,124,0.0976562,0.972656,1.00002,1.40115e-06,0,-2.57812e-05,0.00101807,7.9535e-06,1.00002
13,124,0.105469,0.972656,1.00002,2.20036e-06,0,-2.89039e-05,0.0011302,8.82947e-06,1.00002
14,124,0.113281,0.972656,1.00003,3.2521e-06,0,-3.21953e-05,0.00124625,9.73603e-06,1.00003
15,124,0.121094,0.972656,1.00003,4.58799e-06,0,-3.56542e-05,0.00136604,1.06719e-05,1.00003
16,124,0.128906,0.972656,1.00003,6.24318e-06,0,-3.9276e-05,0.0014893,1.16348e-05,1.00003
17,124,0.136719,0.972656,1.00003,8.25617e-06,0,-4.30525e-05,0.00161567,1.2622e-05,1.00003
18,124,0.144531,0.972656,1.00004,1.06686e-05,0,-4.69721e-05,0.00174467,1.36297e-05,1.00004
19,124,0.152344,0.972656,1.00004,1.35252e-05,0,-5.10199e-05,0.00187574,1.46536e-05,1.00004
20,124,0.160156,0.972656,1.00004,1.68731e-05,0,-5.51776e-05,0.00200825,1.56888e-05,1.00004
21,124,0.167969,0.972656,1.00004,2.07621e-05,0,-5.94237e-05,0.00214148,1.67296e-05,1.00004
22,124,0.175781,0.972656,1.00004,2.52439e-05,0,-6.37338e-05,0.00227466,1.777e-05,1.00004
23,124,0.183594,0.972656,1.00005,3.03724e-05,0,-6.80804e-05,0.00240696,1.88035e-05,1.00005
24,124,0.191406,0.972656,1.00005,3.62027e-05,0,-7.24334e-05,0.00253747,1.98231e-05,1.00005
25,124,0.199219,0.972656,1.00005,4.27911e-05,0,-7.67603e-05,0.00266528,2.08215e-05,1.00005
26,124,0.207031,0.972656,1.00005,5.01949e-05,0,-8.10263e-05,0.00278941,2.17913e-05,1.00005
27,124,0.214844,0.972656,1.00005,5.8472e-05,0,-8.51945e-05,0.00290889,2.27246e-05,1.00005
28,124,0.222656,0.972656,1.00005,6.76801e-05,0,-8.92263e-05,0.00302269,2.36137e-05,1.00005
29,124,0.230469,0.972656,1.00004,7.78769e-05,0,-9.30817e-05,0.00312979,2.44504e-05,1.00004
30,124,0.238281,0.972656,1.00004,8.91194e-05,0,-9.67194e-05,0.00322916,2.52268e-05,1.00004
31,124,0.246094,0.972656,1.00004,0.000101464,0,-0.000100097,0.00331977,2.59347e-05,1.00004
32,124,0.253906,0.972656,1.00004,0.000114964,0,-0.000103172,0.00340059,2.65662e-05,1.00004
33,124,0.261719,0.972656,1.00003,0.000129673,0,-0.000105901,0.00347059,2.71132e-05,1.00003
34,124,0.269531,0.972656,1.00003,0.00014564,0,-0.000108241,0.00352876,2.75677e-05,1.00003
35,124,0.277344,0.972656,1.00002,0.000162912,0,-0.000110148,0.00357411,2.79222e-05,1.00002
36,124,0.285156,0.972656,1.00001,0.000181531,0,-0.00011158,0.00360566,2.81689e-05,1.00001
37,124,0.292969,0.972656,1,0.000201535,0,-0.000112495,0.00362246,2.83004e-05,1
38,124,0.300781,0.972656,0.999994,0.000222956,0,-0.000112852,0.00362359,2.83094e-05,0.999994
39,124,0.308594,0.972656,0.999984,0.000245819,0,-0.000112611,0.00360815,2.81891e-05,0.999984
40,124,0.316406,0.972656,0.999973,0.00027014,0,-0.000111736,0.00357531,2.79329e-05,0.999974
41,124,0.324219,0.972656,0.999962,0.000295925,0,-0.000110189,0.00352426,2.75343e-05,0.999962
42,124,0.332031,0.972656,0.999949,0.00032317,0,-0.00010794,0.00345425,2.69877e-05,0.999949
43,124,0.339844,0.972656,0.999936,0.000351854,0,-0.000104957,0.00336461,2.62877e-05,0.999936
44,124,0.347656,0.972656,0.999922,0.000381945,0,-0.000101216,0.00325474,2.54296e-05,0.999922
45,124,0.355469,0.972656,0.999908,0.000413389,0,-9.66935e-05,0.00312413,2.44095e-05,0.999908
46,124,0.363281,0.972656,0.999893,0.000446115,0,-9.13741e-05,0.00297239,2.32243e-05,0.999893
47,124,0.371094,0.972656,0.999878,0.000480025,0,-8.52463e-05,0.00279925,2.18718e-05,0.999878
48,124,0.378906,0.972656,0.999863,0.000515002,0,-7.83052e-05,0.00260459,2.03511e-05,0.999864
49,124,0.386719,0.972656,0.999849,0.000550899,0,-7.05529e-05,0.00238845,1.86626e-05,0.999849
50,124,0.394531,0.972656,0.999834,0.000587543,0,-6.19992e-05,0.00215107,1.68081e-05,0.999834
51,124,0.402344,0.972656,0.99982,0.00062473,0,-5.2662e-05,0.00189289,1.47908e-05,0.999821
52,124,0.410156,0.972656,0.999807,0.000662231,0,-4.25681e-05,0.00161455,1.26161e-05,0.999808
53,124,0.417969,0.972656,0.999795,0.000699786,0,-3.17533e-05,0.00131696,1.02908e-05,0.999796
54,124,0.425781,0.972656,0.999784,0.000737111,0,-2.02628e-05,0.00100125,7.82393e-06,0.999785
55,124,0.433594,0.972656,0.999775,0.0007739,0,-8.15109e-06,0.0006688,5.22617e-06,0.999775
56,124,0.441406,0.972656,0.999767,0.000809826,0,4.51818e-06,0.000321246,2.51032e-06,0.999767
57,124,0.449219,0.972656,0.999761,0.00084455,0,1.76727e-05,-3.95494e-05,3.09053e-07,0.999761
58,124,0.457031,0.972656,0.999757,0.000877727,0,3.12322e-05,-0.000411507,3.21568e-06,0.999757
59,124,0.464844,0.972656,0.999754,0.00090901,0,4.51093e-05,-0.000792353,6.19178e-06,0.999755
60,124,0.472656,0.972656,0.999754,0.000938062,0,5.92108e-05,-0.00117965,9.21831e-06,0.999755
61,124,0.480469,0.972656,0.999756,0.00096456,0,7.34393e-05,-0.00157086,1.22753e-05,0.999757
62,124,0.488281,0.972656,0.999761,0.000988207,0,8.76941e-05,-0.00196332,1.53421e-05,0.999761
63,124,0.496094,0.972656,0.999767,0.00100874,0,0.000101873,-0.00235437,1.83978e-05,0.999768
64,124,0.503906,0.972656,0.999776,0.00102592,0,0.000115876,-0.00274136,2.14217e-05,0.999776
65,124,0.511719,0.972656,0.999786,0.00103957,0,0.000129602,-0.00312169,2.43934e-05,0.999787
66,124,0.519531,0.972656,0.999799,0.00104955,0,0.000142956,-0.00349287,2.72935e-05,0.999799
67,124,0.527344,0.972656,0.999813,0.00105578,0,0.000155847,-0.00385253,3.01035e-05,0.999814
68,124,0.535156,0.972656,0.999829,0.00105823,0,0.000168191,-0.00419852,3.28066e-05,0.99983
69,124,0.542969,0.972656,0.999846,0.00105692,0,0.000179911,-0.00452887,3.53872e-05,0.999847
70,124,0.550781,0.972656,0.999864,0.00105192,0,0.000190938,-0.00484184,3.7832e-05,0.999865
71,124,0.558594,0.972656,0.999884,0.00104334,0,0.000201213,-0.00513593,4.01291e-05,0.999884
72,124,0.566406,0.972656,0.999904,0.00103136,0,0.000210684,-0.00540988,4.22687e-05,0.999904
73,124,0.574219,0.972656,0.999924,0.00101616,0,0.000219311,-0.00566267,4.4243e-05,0.999924
74,124,0.582031,0.972656,0.999944,0.00099797,0,0.00022706,-0.00589353,4.60458e-05,0.999945
75,124,0.589844,0.972656,0.999965,0.000977048,0,0.000233907,-0.0061019,4.76727e-05,0.999965
76,124,0.597656,0.972656,0.999985,0.00095366,0,0.000239837,-0.00628741,4.91211e-05,0.999985
77,124,0.605469,0.972656,1,0.000928085,0,0.000244842,-0.00644989,5.03895e-05,1.00001
78,124,0.613281,0.972656,1.00002,0.000900608,0,0.00024892,-0.00658934,5.14779e-05,1.00002
79,124,0.621094,0.972656,1.00004,0.000871512,0,0.000252078,-0.00670588,5.23875e-05,1.00004
80,124,0.628906,0.972656,1.00006,0.000841074,0,0.000254326,-0.00679979,5.31202e-05,1.00006
81,124,0.636719,0.972656,1.00007,0.000809562,0,0.000255682,-0.00687142,5.36789e-05,1.00008
82,124,0.644531,0.972656,1.00009,0.000777233,0,0.000256165,-0.00692122,5.40672e-05,1.00009
83,124,0.652344,0.972656,1.0001,0.000744326,0,0.000255802,-0.00694972,5.42891e-05,1.0001
84,124,0.660156,0.972656,1.00012,0.000711067,0,0.00025462,-0.00695751,5.43493e-05,1.00012
85,124,0.667969,0.972656,1.00013,0.000677662,0,0.000252653,-0.00694523,5.42528e-05,1.00013
86,124,0.675781,0.972656,1.00014,0.000644298,0,0.000249934,-0.00691356,5.40049e-05,1.00014
87,124,0.683594,0.972656,1.00014,0.000611148,0,0.0002465,-0.00686323,5.36112e-05,1.00014
88,124,0.691406,0.972656,1.00015,0.000578363,0,0.000242392,-0.00679499,5.30778e-05,1.00015
89,124,0.699219,0.972656,1.00016,0.00054608,0,0.000237651,-0.00670963,5.24108e-05,1.00016
90,124,0.707031,0.972656,1.00016,0.000514418,0,0.00023232,-0.00660798,5.16166e-05,1.00016
91,124,0.714844,0.972656,1.00016,0.000483483,0,0.000226445,-0.0064909,5.07019e-05,1.00016
92,124,0.722656,0.972656,1.00016,0.000453364,0,0.000220073,-0.00635927,4.96737e-05,1.00016
93,124,0.730469,0.972656,1.00016,0.000424138,0,0.000213252,-0.00621402,4.8539e-05,1.00016
94,124,0.738281,0.972656,1.00016,0.00039587,0,0.000206031,-0.00605609,4.73055e-05,1.00016
95,124,0.746094,0.972656,1.00016,0.000368615,0,0.000198461,-0.00588648,4.59806e-05,1.00016
96,124,0.753906,0.972656,1.00016,0.000342414,0,0.000190592,-0.0057062,4.45725e-05,1.00016
97,124,0.761719,0.972656,1.00016,0.000317302,0,0.000182475,-0.0055163,4.30894e-05,1.00016
98,124,0.769531,0.972656,1.00015,0.000293304,0,0.000174163,-0.00531787,4.15396e-05,1.00015
99,124,0.777344,0.972656,1.00015,0.000270437,0,0.000165705,-0.00511203,3.99319e-05,1.00015
100,124,0.785156,0.972656,1.00014,0.00024871,0,0.000157154,-0.0048999,3.8275e-05,1.00014
101,124,0.792969,0.972656,1.00014,0.000228126,0,0.000148558,-0.00468263,3.65781e-05,1.00014
102,124,0.800781,0.972656,1.00013,0.000208682,0,0.000139965,-0.00446141,3.48502e-05,1.00013
103,124,0.808594,0.972656,1.00012,0.000190368,0,0.000131424,-0.00423739,3.31005e-05,1.00012
104,124,0.816406,0.972656,1.00012,0.000173171,0,0.000122977,-0.00401175,3.13381e-05,1.00012
105,124,0.824219,0.972656,1.00011,0.00015707,0,0.000114667,-0.00378564,2.95721e-05,1.00011
106,124,0.832031,0.972656,1.0001,0.000142043,0,0.000106534,-0.0035602,2.78112e-05,1.0001
107,124,0.839844,0.972656,1.0001,0.000128061,0,9.86124e-05,-0.00333653,2.60641e-05,1.0001
108,124,0.847656,0.972656,1.00009,0.000115093,0,9.09353e-05,-0.00311568,2.43391e-05,1.00009
109,124,0.855469,0.972656,1.00008,0.000103106,0,8.35312e-05,-0.00289864,2.26437e-05,1.00008
110,124,0.863281,0.972656,1.00008,9.20616e-05,0,7.64245e-05,-0.00268633,2.09854e-05,1.00008
111,124,0.871094,0.972656,1.00007,8.19201e-05,0,6.96354e-05,-0.00247961,1.93706e-05,1.00007
112,124,0.878906,0.972656,1.00006,7.26401e-05,0,6.31798e-05,-0.00227922,1.78053e-05,1.00006
113,124,0.886719,0.972656,1.00006,6.41782e-05,0,5.70691e-05,-0.0020858,1.62944e-05,1.00006
114,124,0.894531,0.972656,1.00005,5.64897e-05,0,5.13101e-05,-0.0018999,1.48422e-05,1.00005
115,124,0.902344,0.972656,1.00005,4.9529e-05,0,4.59055e-05,-0.00172192,1.34519e-05,1.00005
116,124,0.910156,0.972656,1.00004,4.32504e-05,0,4.08534e-05,-0.00155217,1.21258e-05,1.00004
117,124,0.917969,0.972656,1.00004,3.76075e-05,0,3.6148e-05,-0.00139081,1.08653e-05,1.00004
118,124,0.925781,0.972656,1.00003,3.25545e-05,0,3.17795e-05,-0.00123789,9.67065e-06,1.00003
119,124,0.933594,0.972656,1.00003,2.80463e-05,0,2.77345e-05,-0.00109331,8.54123e-06,1.00003
120,124,0.941406,0.972656,1.00003,2.40386e-05,0,2.39962e-05,-0.000956879,7.47541e-06,1.00003
121,124,0.949219,0.972656,1.00002,2.04886e-05,0,2.0545e-05,-0.000828267,6.47068e-06,1.00002
122,124,0.957031,0.972656,1.00002,1.73548e-05,0,1.73584e-05,-0.000707044,5.52366e-06,1.00002
123,124,0.964844,0.972656,1.00002,1.45982e-05,0,1.44119e-05,-0.000592679,4.63022e-06,1.00002
124,124,0.972656,0.972656,1.00002,1.21815e-05,0,1.16791e-05,-0.000484553,3.78551e-06,1.00002
125,124,0.980469,0.972656,1.00002,1.00702e-05,0,9.13205e-06,-0.000381975,2.98413e-06,1.00002
126,124,0.988281,0.972656,1.00001,8.23256e-06,0,6.74183e-06,-0.000284189,2.2202e-06,1.00001
127,124,0.996094,0.972656,1.00001,6.63957e-06,0,4.47888e-06,-0.000190399,1.48747e-06,1.00001
0,125,0.00390625,0.980469,1.00001,5.08979e-06,0,1.378e-06,-5.96077e-05,4.6568e-07,1.00001
1,125,0.0117188,0.980469,1.00001,4.31511e-06,0,-6.01962e-07,2.4765e-05,1.93474e-07,1.00001
2,125,0.0195312,0.980469,1.00001,3.71883e-06,0,-2.56668e-06,0.000108454,8.47284e-07,1.00001
3,125,0.0273438,0.980469,1.00001,3.29197e-06,0,-4.54435e-06,0.000192292,1.50227e-06,1.00001
4,125,0.0351562,0.980469,1.00001,3.0291e-06,0,-6.56213e-06,0.000277082,2.16468e-06,1.00001
5,125,0.0429688,0.980469,1.00001,2.92849e-06,0,-8.64587e-06,0.000363578,2.84042e-06,1.00001
6,125,0.0507812,0.980469,1.00001,2.99208e-06,0,-1.08198e-05,0.000452473,3.5349e-06,1.00001
7,125,0.0585938,0.980469,1.00001,3.2255e-06,0,-1.31063e-05,0.000544391,4.25299e-06,1.00001
8,125,0.0664062,0.980469,1.00002,3.63811e-06,0,-1.55255e-05,0.000639872,4.99892e-06,1.00002
9,125,0.0742188,0.980469,1.00002,4.24295e-06,0,-1.80953e-05,0.000739366,5.77619e-06,1.00002
10,125,0.0820312,0.980469,1.00002,5.0567e-06,0,-2.08309e-05,0.000843225,6.58756e-06,1.00002
11,125,0.0898438,0.980469,1.00002,6.09964e-06,0,-2.37446e-05,0.000951697,7.43497e-06,1.00002
12,125,0.0976562,0.980469,1.00002,7.39552e-06,0,-2.68456e-05,0.00106492,8.31949e-06,1.00002
13,125,0.105469,0.980469,1.00003,8.97149e-06,0,-3.01403e-05,0.00118293,9.24137e-06,1.00003
14,125,0.113281,0.980469,1.00003,1.08579e-05,0,-3.36314e-05,0.00130563,1.02e-05,1.00003
15,125,0.121094,0.980469,1.00003,1.30884e-05,0,-3.73181e-05,0.00143285,1.11938e-05,1.00003
16,125,0.128906,0.980469,1.00003,1.56992e-05,0,-4.11965e-05,0.00156428,1.22205e-05,1.00003
17,125,0.136719,0.980469,1.00004,1.87295e-05,0,-4.52588e-05,0.00169952,1.3277e-05,1.00004
18,125,0.144531,0.980469,1.00004,2.22208e-05,0,-4.94936e-05,0.00183807,1.43594e-05,1.00004
19,125,0.152344,0.980469,1.00004,2.62169e-05,0,-5.38861e-05,0.00197934,1.5463e-05,1.00004
20,125,0.160156,0.980469,1.00004,3.07636e-05,0,-5.84181e-05,0.00212265,1.65825e-05,1.00004
21,125,0.167969,0.980469,1.00005,3.59082e-05,0,-6.30677e-05,0.00226725,1.7712e-05,1.00005
22,125,0.175781,0.980469,1.00005,4.16993e-05,0,-6.78102e-05,0.00241231,1.88452e-05,1.00005
23,125,0.183594,0.980469,1.00005,4.81869e-05,0,-7.26174e-05,0.00255695,1.99752e-05,1.00005
24,125,0.191406,0.980469,1.00005,5.54211e-05,0,-7.74584e-05,0.00270025,2.10946e-05,1.00005
25,125,0.199219,0.980469,1.00005,6.34527e-05,0,-8.22999e-05,0.00284121,2.21958e-05,1.00005
26,125,0.207031,0.980469,1.00006,7.23325e-05,0,-8.71057e-05,0.00297885,2.32709e-05,1.00006
27,125,0.214844,0.980469,1.00006,8.21107e-05,0,-9.1838e-05,0.00311211,2.4312e-05,1.00006
