step,time,L1,L2,Linf
363,0.363,0.199938,0.420742,1.21133
364,0.364,0.199938,0.420742,1.21133
365,0.365,0.199938,0.420742,1.21133
366,0.366,0.199938,0.420742,1.21133
367,0.367,0.199938,0.420742,1.21133
368,0.368,0.199938,0.420742,1.21133
369,0.369,0.199938,0.420742,1.21133
370,0.37,0.199938,0.420742,1.21133
371,0.371,0.199938,0.420742,1.21133
372,0.372,0.199938,0.420742,1.21133
373,0.373,0.199938,0.420742,1.21133
374,0.374,0.199938,0.420742,1.21133
375,0.375,0.199938,0.420742,1.21133
376,0.376,0.199938,0.420742,1.21133
377,0.377,0.199938,0.420742,1.21133
378,0.378,0.199938,0.420742,1.21133
379,0.379,0.199938,0.420742,1.21133
380,0.38,0.199938,0.420742,1.21133
381,0.381,0.199938,0.420742,1.21133
382,0.382,0.199938,0.420742,1.21133
383,0.383,0.199938,0.420742,1.21133
384,0.384,0.199938,0.420742,1.21133
385,0.385,0.199938,0.420742,1.21133
386,0.386,0.199938,0.420742,1.21133
387,0.387,0.199938,0.420742,1.21133
388,0.388,0.199938,0.420742,1.21133
389,0.389,0.199938,0.420742,1.21133
390,0.39,0.199938,0.420742,1.21133
391,0.391,0.199938,0.420742,1.21133
392,0.392,0.199938,0.420742,1.21133
393,0.393,0.199938,0.420742,1.21133
394,0.394,0.199938,0.420742,1.21133
395,0.395,0.199938,0.420742,1.21133
396,0.396,0.199938,0.420742,1.21133
397,0.397,0.199938,0.420742,1.21133
398,0.398,0.199938,0.420742,1.21133
399,0.399,0.199938,0.420742,1.21133
400,0.4,0.199938,0.420742,1.21133
401,0.401,0.199938,0.420742,1.21133
402,0.402,0.199938,0.420742,1.21133
403,0.403,0.199938,0.420742,1.21133
404,0.404,0.199938,0.420742,1.21133
405,0.405,0.199938,0.420742,1.21133
406,0.406,0.199938,0.420742,1.21133
407,0.407,0.199938,0.420742,1.21133
408,0.408,0.199938,0.420742,1.21133
409,0.409,0.199938,0.420742,1.21133
410,0.41,0.199938,0.420742,1.21133
411,0.411,0.199938,0.420742,1.21133
412,0.412,0.199938,0.420742,1.21133
413,0.413,0.199938,0.420742,1.21133
414,0.414,0.199938,0.420742,1.21133
415,0.415,0.199938,0.420742,1.21133
416,0.416,0.199938,0.420742,1.21133
417,0.417,0.199938,0.420742,1.21133
418,0.418,0.199938,0.420742,1.21133
419,0.419,0.199938,0.420742,1.21133
420,0.42,0.199938,0.420742,1.21133
421,0.421,0.199938,0.420742,1.21133
422,0.422,0.199938,0.420742,1.21133
423,0.423,0.199938,0.420742,1.21133
424,0.424,0.199938,0.420742,1.21133
425,0.425,0.199938,0.420742,1.21133
426,0.426,0.199938,0.420742,1.21133
427,0.427,0.199938,0.420742,1.21133
428,0.428,0.199938,0.420742,1.21133
429,0.429,0.199938,0.420742,1.21133
430,0.43,0.199938,0.420742,1.21133
431,0.431,0.199938,0.420742,1.21133
432,0.432,0.199938,0.420742,1.21133
433,0.433,0.199938,0.420742,1.21133
434,0.434,0.199938,0.420742,1.21133
435,0.435,0.199938,0.420742,1.21133
436,0.436,0.199938,0.420742,1.21133
437,0.437,0.199938,0.420742,1.21133
438,0.438,0.199938,0.420742,1.21133
439,0.439,0.199938,0.420742,1.21133
440,0.44,0.199938,0.420742,1.21133
441,0.441,0.199938,0.420742,1.21133
442,0.442,0.199938,0.420742,1.21133
443,0.443,0.199938,0.420742,1.21133
444,0.444,0.199938,0.420742,1.21133
445,0.445,0.199938,0.420742,1.21133
446,0.446,0.199938,0.420742,1.21133
447,0.447,0.199938,0.420742,1.21133
448,0.448,0.199938,0.420742,1.21133
449,0.449,0.199938,0.420742,1.21133
450,0.45,0.199938,0.420742,1.21133
451,0.451,0.199938,0.420742,1.21133
452,0.452,0.199938,0.420742,1.21133
453,0.453,0.199938,0.420742,1.21133
454,0.454,0.199938,0.420742,1.21133
455,0.455,0.199938,0.420742,1.21133
456,0.456,0.199938,0.420742,1.21133
457,0.457,0.199938,0.420742,1.21133
458,0.458,0.199938,0.420742,1.21133
459,0.459,0.199938,0.420742,1.21133
460,0.46,0.199938,0.420742,1.21133
461,0.461,0.199938,0.420742,1.21133
