step,time,dt,L1_centered,L2_centered,Linf_centered,L1_norm_centered,L2_norm_centered,Linf_norm_centered,L1_fv,L2_fv,Linf_fv,L1_norm_fv,L2_norm_fv,Linf_norm_fv
161,0.157227,0.000976562,0.0422878,0.0844772,0.407745,0.000325922,0.000647079,0.00307742,0.0423776,0.0847397,0.423854,0.000326616,0.000649104,0.00320315
162,0.158203,0.000976562,0.0424356,0.0845067,0.405553,0.000327088,0.000647394,0.00306451,0.0425251,0.0847682,0.421659,0.00032778,0.000649411,0.00318728
163,0.15918,0.000976562,0.0425797,0.0845297,0.403697,0.000328225,0.000647658,0.00305116,0.0426693,0.0847902,0.419329,0.000328919,0.000649668,0.00317151
164,0.160156,0.000976562,0.0427195,0.0845464,0.40212,0.00032933,0.000647874,0.00303676,0.042809,0.0848058,0.417328,0.000330022,0.000649877,0.00315753
165,0.161133,0.000976562,0.0428591,0.0845568,0.400402,0.000330434,0.000648043,0.00302273,0.0429464,0.0848153,0.415577,0.000331109,0.000650039,0.00314251
166,0.162109,0.000976562,0.0429941,0.0845613,0.398543,0.000331502,0.000648167,0.00300939,0.0430835,0.0848189,0.413689,0.000332194,0.000650156,0.00312733
167,0.163086,0.000976562,0.0431249,0.0845601,0.396549,0.000332538,0.000648247,0.00299727,0.0432184,0.0848167,0.411665,0.000333262,0.000650229,0.00311273
168,0.164062,0.000976562,0.0432582,0.0845533,0.394721,0.000333594,0.000648285,0.00298528,0.0433496,0.084809,0.40951,0.000334301,0.00065026,0.00309994
169,0.165039,0.000976562,0.0433887,0.0845412,0.392911,0.000334628,0.000648282,0.00297226,0.0434799,0.084796,0.407524,0.000335335,0.000650251,0.00308711
170,0.166016,0.000976562,0.0435182,0.0845239,0.390968,0.000335655,0.00064824,0.00295822,0.0436088,0.0847779,0.405608,0.000336357,0.000650202,0.00307328
171,0.166992,0.000976562,0.0436463,0.0845017,0.388896,0.000336671,0.00064816,0.0029432,0.0437358,0.0847549,0.403563,0.000337364,0.000650116,0.00305846
172,0.167969,0.000976562,0.0437724,0.0844748,0.386698,0.000337672,0.000648044,0.00292721,0.0438602,0.0847271,0.401393,0.000338353,0.000649994,0.00304269
173,0.168945,0.000976562,0.0438922,0.0844434,0.384918,0.000338625,0.000647893,0.00291236,0.0439807,0.0846949,0.399101,0.000339311,0.000649837,0.00302597
174,0.169922,0.000976562,0.0440062,0.0844076,0.38334,0.000339533,0.000647708,0.00290107,0.0441001,0.0846583,0.397032,0.00034026,0.000649647,0.00300842
175,0.170898,0.000976562,0.0441212,0.0843676,0.381631,0.000340449,0.000647492,0.00288878,0.0442156,0.0846175,0.395324,0.00034118,0.000649424,0.00299615
176,0.171875,0.000976562,0.0442399,0.0843236,0.379794,0.000341394,0.000647244,0.00287553,0.0443324,0.0845728,0.39349,0.00034211,0.000649172,0.00298291
177,0.172852,0.000976562,0.0443566,0.0842759,0.377833,0.000342323,0.000646967,0.00286132,0.044448,0.0845244,0.391532,0.000343031,0.000648889,0.00296872
178,0.173828,0.000976562,0.0444717,0.0842245,0.375751,0.00034324,0.000646662,0.00284637,0.0445621,0.0844723,0.389453,0.000343941,0.000648579,0.00295362
179,0.174805,0.000976562,0.0445821,0.0841696,0.373582,0.000344121,0.000646331,0.00283388,0.0446729,0.0844167,0.387256,0.000344825,0.000648243,0.00293792
180,0.175781,0.000976562,0.0446872,0.0841115,0.37178,0.000344962,0.000645973,0.00282045,0.0447792,0.0843579,0.38495,0.000345675,0.00064788,0.00292488
181,0.176758,0.000976562,0.0447896,0.0840502,0.370209,0.000345781,0.000645592,0.0028061,0.0448839,0.084296,0.38303,0.000346512,0.000647494,0.00291092
182,0.177734,0.000976562,0.0448925,0.083986,0.368515,0.000346605,0.000645187,0.00279214,0.044988,0.0842312,0.381108,0.000347345,0.000647084,0.00289607
183,0.178711,0.000976562,0.0449971,0.0839189,0.3667,0.000347441,0.00064476,0.00277902,0.0450916,0.0841635,0.379276,0.000348174,0.000646653,0.00288035
184,0.179688,0.000976562,0.0450996,0.0838492,0.364767,0.000348262,0.000644312,0.00276757,0.0451936,0.0840932,0.377326,0.000348991,0.000646201,0.00286414
185,0.180664,0.000976562,0.0452004,0.083777,0.363105,0.00034907,0.000643844,0.00275598,0.0452941,0.0840205,0.375386,0.000349796,0.000645729,0.00285276
186,0.181641,0.000976562,0.0452974,0.0837024,0.361379,0.000349847,0.000643358,0.00274349,0.0453926,0.0839453,0.373689,0.000350586,0.000645239,0.00284048
187,0.182617,0.000976562,0.0453937,0.0836256,0.359537,0.000350621,0.000642854,0.0027301,0.0454881,0.083868,0.371875,0.000351353,0.000644731,0.00282732
188,0.183594,0.000976562,0.0454868,0.0835466,0.35758,0.000351369,0.000642333,0.00271584,0.0455811,0.0837885,0.369948,0.0003521,0.000644206,0.00281328
189,0.18457,0.000976562,0.0455777,0.0834657,0.355766,0.0003521,0.000641797,0.00270144,0.0456742,0.0837071,0.367911,0.000352849,0.000643666,0.0027984
190,0.185547,0.000976562,0.045666,0.083383,0.35421,0.000352811,0.000641245,0.00268958,0.0457655,0.0836239,0.365766,0.000353583,0.000643111,0.00278268
191,0.186523,0.000976562,0.0457545,0.0832985,0.352748,0.000353524,0.00064068,0.00267907,0.0458541,0.0835389,0.364026,0.000354297,0.000642543,0.00276996
192,0.1875,0.000976562,0.0458438,0.0832124,0.35117,0.000354243,0.000640102,0.00266768,0.0459432,0.0834524,0.362457,0.000355014,0.000641961,0.00275645
193,0.188477,0.000976562,0.0459334,0.0831248,0.349478,0.000354964,0.000639512,0.00265541,0.0460319,0.0833644,0.360774,0.000355729,0.000641368,0.00274425
194,0.189453,0.000976562,0.0460196,0.0830358,0.347674,0.00035566,0.00063891,0.00264229,0.0461176,0.083275,0.358981,0.000356419,0.000640763,0.00273121
195,0.19043,0.000976562,0.0461021,0.0829456,0.345762,0.000356326,0.000638298,0.00263109,0.0462004,0.0831844,0.357079,0.000357088,0.000640148,0.00271733
196,0.191406,0.000976562,0.0461811,0.0828542,0.344173,0.000356966,0.000637676,0.00261968,0.0462815,0.0830926,0.355111,0.000357744,0.000639523,0.00270619
197,0.192383,0.000976562,0.046255,0.0827617,0.342651,0.000357566,0.000637045,0.00260743,0.0463621,0.0829997,0.353478,0.000358396,0.000638889,0.00269432
198,0.193359,0.000976562,0.0463338,0.0826682,0.341234,0.000358204,0.000636405,0.00259435,0.0464405,0.0829059,0.351737,0.000359031,0.000638247,0.00268162
199,0.194336,0.000976562,0.0464149,0.0825738,0.339704,0.000358859,0.000635758,0.0025829,0.046519,0.0828111,0.349928,0.000359667,0.000637597,0.00266812
200,0.195312,0.000976562,0.0464943,0.0824786,0.338066,0.000359502,0.000635104,0.00257174,0.0465985,0.0827156,0.348283,0.000360309,0.00063694,0.00265382
201,0.196289,0.000976562,0.0465695,0.0823826,0.336517,0.000360112,0.000634443,0.00256224,0.0466749,0.0826193,0.346532,0.000360928,0.000636277,0.00264097
202,0.197266,0.000976562,0.0466416,0.082286,0.335085,0.000360697,0.000633777,0.00255189,0.0467482,0.0825225,0.345089,0.000361523,0.000635609,0.00263085
203,0.198242,0.000976562,0.046711,0.0821888,0.333544,0.000361263,0.000633105,0.0025407,0.0468206,0.082425,0.34358,0.000362111,0.000634935,0.00261991
204,0.199219,0.000976562,0.0467797,0.0820912,0.331897,0.000361822,0.000632429,0.0025287,0.0468919,0.082327,0.341965,0.000362691,0.000634256,0.00260815
205,0.200195,0.000976562,0.0468463,0.0819931,0.330267,0.000362366,0.000631748,0.00251626,0.0469626,0.0822287,0.340247,0.000363265,0.000633573,0.0025956
206,0.201172,0.000976562,0.0469172,0.0818946,0.328799,0.000362942,0.000631063,0.00250609,0.0470319,0.0821299,0.338427,0.000363829,0.000632887,0.00258227
207,0.202148,0.000976562,0.0469851,0.0817958,0.32754,0.000363495,0.000630376,0.00249532,0.0471021,0.0820309,0.336586,0.0003644,0.000632197,0.00257147
208,0.203125,0.000976562,0.0470498,0.0816967,0.326256,0.000364023,0.000629685,0.00248608,0.0471706,0.0819316,0.335317,0.000364958,0.000631505,0.00256019
209,0.204102,0.000976562,0.0471152,0.0815975,0.324866,0.000364557,0.000628992,0.00247602,0.0472366,0.0818321,0.333943,0.000365496,0.00063081,0.00254814
210,0.205078,0.000976562,0.0471798,0.0814981,0.323371,0.000365084,0.000628298,0.00246516,0.0473024,0.0817325,0.332465,0.000366032,0.000630114,0.00253681
211,0.206055,0.000976562,0.0472408,0.0813986,0.321774,0.000365583,0.000627601,0.00245482,0.0473661,0.0816328,0.330884,0.000366552,0.000629415,0.00252529
212,0.207031,0.000976562,0.0472966,0.0812991,0.320376,0.000366043,0.000626903,0.00244561,0.0474282,0.081533,0.329204,0.000367059,0.000628716,0.0025147
213,0.208008,0.000976562,0.0473552,0.0811995,0.318997,0.000366523,0.000626205,0.0024356,0.0474898,0.0814333,0.327778,0.000367563,0.000628016,0.00250507
214,0.208984,0.000976562,0.0474138,0.0811,0.317703,0.000367003,0.000625505,0.0024248,0.0475529,0.0813336,0.326347,0.000368077,0.000627315,0.00249465
215,0.209961,0.000976562,0.0474729,0.0810006,0.316467,0.000367488,0.000624806,0.00241343,0.047614,0.081234,0.324816,0.000368576,0.000626614,0.00248347
216,0.210938,0.000976562,0.0475321,0.0809013,0.315129,0.000367973,0.000624106,0.00240374,0.0476745,0.0811345,0.32329,0.000369071,0.000625913,0.00247153
217,0.211914,0.000976562,0.0475895,0.0808021,0.313689,0.000368443,0.000623407,0.00239494,0.0477349,0.0810352,0.321853,0.000369564,0.000625212,0.00245886
218,0.212891,0.000976562,0.0476412,0.0807031,0.312518,0.00036887,0.000622708,0.00238673,0.0477913,0.080936,0.320421,0.000370026,0.000624512,0.00244917
219,0.213867,0.000976562,0.0476891,0.0806043,0.311274,0.000369267,0.00062201,0.00237774,0.047848,0.080837,0.319212,0.000370491,0.000623812,0.00244044
220,0.214844,0.000976562,0.0477377,0.0805058,0.30993,0.000369669,0.000621313,0.00236797,0.0479042,0.0807383,0.317904,0.000370951,0.000623114,0.00243094
221,0.21582,0.000976562,0.0477912,0.0804075,0.308487,0.00037011,0.000620617,0.00235745,0.0479611,0.0806399,0.316497,0.000371416,0.000622416,0.00242069
222,0.216797,0.000976562,0.0478426,0.0803095,0.307156,0.000370533,0.000619922,0.00234831,0.0480169,0.0805417,0.314993,0.000371874,0.00062172,0.00240969
223,0.217773,0.000976562,0.0478939,0.0802118,0.305876,0.000370956,0.000619228,0.00233949,0.0480719,0.0804439,0.313395,0.000372324,0.000621025,0.00239922
224,0.21875,0.000976562,0.047942,0.0801144,0.304867,0.000371353,0.000618536,0.0023299,0.0481272,0.0803464,0.312041,0.000372776,0.000620332,0.00239013
225,0.219727,0.000976562,0.0479863,0.0800174,0.303764,0.000371721,0.000617846,0.00232148,0.0481804,0.0802492,0.310906,0.000373212,0.000619641,0.00238029
226,0.220703,0.000976562,0.0480312,0.0799207,0.30256,0.000372094,0.000617158,0.00231277,0.0482317,0.0801524,0.309725,0.000373633,0.000618952,0.00236973
227,0.22168,0.000976562,0.0480749,0.0798244,0.30126,0.000372457,0.000616472,0.00230331,0.0482844,0.0800559,0.308446,0.000374064,0.000618264,0.00235998
228,0.222656,0.000976562,0.0481199,0.0797285,0.299931,0.00037283,0.000615788,0.00229529,0.0483363,0.0799598,0.307073,0.00037449,0.000617579,0.00234995
229,0.223633,0.000976562,0.0481636,0.0796329,0.298836,0.000373193,0.000615106,0.00228738,0.0483869,0.0798642,0.305648,0.000374905,0.000616896,0.00234127
230,0.224609,0.000976562,0.0482092,0.0795378,0.297643,0.000373569,0.000614426,0.00227872,0.0484371,0.0797689,0.304506,0.000375317,0.000616215,0.002333
231,0.225586,0.000976562,0.0482544,0.0794431,0.296452,0.000373943,0.000613749,0.00226933,0.0484889,0.0796741,0.303269,0.00037574,0.000615537,0.00232399
232,0.226562,0.000976562,0.0483003,0.0793488,0.295391,0.000374321,0.000613074,0.00225921,0.0485382,0.0795796,0.301938,0.000376145,0.000614861,0.00231426
233,0.227539,0.000976562,0.0483444,0.0792549,0.294235,0.000374686,0.000612402,0.00225131,0.0485854,0.0794856,0.300672,0.000376532,0.000614187,0.00230382
234,0.228516,0.000976562,0.0483874,0.0791614,0.29304,0.000375041,0.000611732,0.0022434,0.048634,0.079392,0.299431,0.00037693,0.000613516,0.00229366
235,0.229492,0.000976562,0.0484265,0.0790684,0.292069,0.000375366,0.000611064,0.00223643,0.0486811,0.0792989,0.298206,0.000377317,0.000612847,0.00228513
236,0.230469,0.000976562,0.0484677,0.0789758,0.291003,0.000375706,0.000610399,0.00222872,0.0487282,0.0792062,0.297177,0.000377703,0.000612181,0.00227746
237,0.231445,0.000976562,0.0485135,0.0788837,0.289842,0.000376083,0.000609737,0.00222029,0.048774,0.0791139,0.296054,0.000378078,0.000611517,0.00226932
238,0.232422,0.000976562,0.0485612,0.078792,0.288589,0.000376473,0.000609077,0.00221114,0.0488211,0.0790221,0.294839,0.000378465,0.000610856,0.00226045
239,0.233398,0.000976562,0.0486063,0.0787007,0.287418,0.000376843,0.000608419,0.002204,0.0488673,0.0789306,0.293533,0.000378843,0.000610198,0.00225089
240,0.234375,0.000976562,0.0486494,0.0786098,0.286374,0.000377197,0.000607765,0.00219644,0.0489111,0.0788397,0.292151,0.000379203,0.000609542,0.00224216
241,0.235352,0.000976562,0.0486913,0.0785194,0.285444,0.000377541,0.000607112,0.00218816,0.0489556,0.0787491,0.291077,0.000379567,0.000608889,0.00223436
242,0.236328,0.000976562,0.0487302,0.0784294,0.284506,0.000377863,0.000606462,0.00217979,0.0489993,0.078659,0.290058,0.000379925,0.000608238,0.00222585
243,0.237305,0.000976562,0.0487713,0.0783398,0.283475,0.0003782,0.000605815,0.00217233,0.0490419,0.0785692,0.289053,0.000380275,0.000607589,0.00221666
244,0.238281,0.000976562,0.0488165,0.0782506,0.282352,0.000378569,0.00060517,0.00216416,0.0490848,0.0784799,0.287956,0.000380627,0.000606943,0.00220831
245,0.239258,0.000976562,0.0488635,0.0781618,0.281273,0.000378951,0.000604528,0.00215749,0.0491275,0.078391,0.28677,0.000380976,0.000606299,0.00219965
246,0.240234,0.000976562,0.0489051,0.0780734,0.280341,0.000379292,0.000603887,0.00215077,0.0491705,0.0783025,0.285545,0.000381328,0.000605658,0.00219187
247,0.241211,0.000976562,0.0489467,0.0779854,0.279319,0.000379632,0.000603249,0.00214335,0.0492132,0.0782144,0.284573,0.000381678,0.000605019,0.00218484
248,0.242188,0.000976562,0.0489905,0.0778978,0.278206,0.000379989,0.000602614,0.00213524,0.0492544,0.0781266,0.283511,0.000382015,0.000604382,0.00217711
249,0.243164,0.000976562,0.0490331,0.0778105,0.277236,0.000380336,0.00060198,0.00212666,0.0492958,0.0780393,0.28236,0.000382353,0.000603747,0.0021687
250,0.244141,0.000976562,0.0490712,0.0777237,0.276245,0.000380648,0.000601349,0.00212016,0.0493359,0.0779522,0.281282,0.000382682,0.000603115,0.00215962
251,0.245117,0.000976562,0.0491113,0.0776371,0.275223,0.000380976,0.000600719,0.00211296,0.049377,0.0778656,0.280218,0.000383017,0.000602484,0.00215099
252,0.246094,0.000976562,0.0491538,0.0775509,0.274407,0.000381322,0.000600092,0.00210585,0.0494187,0.0777792,0.279098,0.000383358,0.000601856,0.00214367
253,0.24707,0.000976562,0.0491951,0.077465,0.273501,0.000381657,0.000599466,0.00209931,0.0494591,0.0776932,0.278231,0.000383688,0.000601229,0.00213658
254,0.248047,0.000976562,0.0492381,0.0773795,0.272506,0.000382006,0.000598842,0.00209208,0.0494987,0.0776075,0.277275,0.000384011,0.000600604,0.00212965
255,0.249023,0.000976562,0.0492816,0.0772942,0.271424,0.000382358,0.00059822,0.00208418,0.0495381,0.0775221,0.276231,0.000384332,0.00059998,0.00212205
256,0.25,0.000976562,0.0493218,0.0772092,0.270463,0.000382685,0.000597599,0.00207814,0.0495774,0.077437,0.275103,0.000384653,0.000599358,0.00211379
257,0.250977,0.000976562,0.0493564,0.0771245,0.269574,0.000382969,0.00059698,0.00207171,0.0496159,0.0773522,0.273905,0.000384966,0.000598738,0.0021059
258,0.251953,0.000976562,0.0493919,0.07704,0.268598,0.000383258,0.000596362,0.00206461,0.0496558,0.0772676,0.27299,0.00038529,0.000598119,0.00209926
259,0.25293,0.000976562,0.0494312,0.0769558,0.267773,0.000383577,0.000595745,0.00205685,0.0496943,0.0771833,0.272045,0.000385604,0.000597501,0.00209196
260,0.253906,0.000976562,0.0494726,0.0768718,0.266897,0.000383912,0.00059513,0.00204959,0.049731,0.0770991,0.271198,0.000385903,0.000596885,0.00208401
261,0.254883,0.000976562,0.0495128,0.0767881,0.265935,0.000384238,0.000594515,0.00204288,0.0497683,0.0770152,0.270264,0.000386206,0.000596269,0.00207664
262,0.255859,0.000976562,0.0495523,0.0767045,0.265003,0.000384558,0.000593902,0.0020366,0.0498056,0.0769315,0.269246,0.00038651,0.000595654,0.00206921
263,0.256836,0.000976562,0.0495865,0.076621,0.26422,0.000384837,0.000593289,0.00203097,0.049842,0.076848,0.268144,0.000386806,0.00059504,0.00206175
264,0.257812,0.000976562,0.04962,0.0765378,0.26335,0.000385109,0.000592677,0.00202467,0.0498781,0.0767646,0.267307,0.0003871,0.000594427,0.00205583
265,0.258789,0.000976562,0.0496559,0.0764547,0.262395,0.0003854,0.000592065,0.00201772,0.0499136,0.0766813,0.266402,0.000387388,0.000593814,0.00204925
266,0.259766,0.000976562,0.0496894,0.0763717,0.261365,0.000385673,0.000591454,0.00201012,0.0499496,0.0765982,0.265413,0.00038768,0.000593202,0.00204203
267,0.260742,0.000976562,0.0497248,0.0762888,0.260524,0.000385959,0.000590843,0.00200465,0.049984,0.0765152,0.264446,0.000387959,0.00059259,0.00203418
268,0.261719,0.000976562,0.0497585,0.0762059,0.259661,0.000386233,0.000590232,0.00199853,0.0500177,0.0764322,0.26354,0.000388233,0.000591978,0.00202633
269,0.262695,0.000976562,0.0497922,0.0761232,0.258924,0.000386506,0.000589621,0.00199177,0.0500523,0.0763493,0.262552,0.000388514,0.000591366,0.00202009
270,0.263672,0.000976562,0.0498253,0.0760404,0.258162,0.000386774,0.00058901,0.00198519,0.0500858,0.0762665,0.261743,0.000388786,0.000590753,0.00201332
271,0.264648,0.000976562,0.0498567,0.0759577,0.257316,0.000387029,0.000588398,0.00197906,0.050117,0.0761836,0.260937,0.00038904,0.000590141,0.00200749
272,0.265625,0.000976562,0.0498883,0.075875,0.256387,0.000387286,0.000587786,0.00197229,0.0501489,0.0761008,0.260047,0.000389299,0.000589528,0.00200102
273,0.266602,0.000976562,0.0499165,0.0757923,0.255543,0.000387516,0.000587173,0.00196673,0.0501814,0.076018,0.259077,0.000389562,0.000588914,0.00199393
274,0.267578,0.000976562,0.0499417,0.0757095,0.254795,0.000387722,0.00058656,0.00196134,0.0502117,0.0759351,0.258026,0.000389808,0.000588299,0.00198639
275,0.268555,0.000976562,0.0499693,0.0756267,0.253964,0.000387947,0.000585945,0.00195531,0.0502412,0.0758521,0.257208,0.000390048,0.000587683,0.0019808
276,0.269531,0.000976562,0.0499987,0.0755438,0.253051,0.000388185,0.000585329,0.00194865,0.0502696,0.0757691,0.256353,0.000390279,0.000587067,0.00197458
277,0.270508,0.000976562,0.0500282,0.0754607,0.25229,0.000388424,0.000584712,0.00194156,0.0502971,0.0756859,0.255584,0.000390503,0.000586449,0.00196774
278,0.271484,0.000976562,0.0500542,0.0753775,0.251472,0.000388636,0.000584094,0.00193639,0.0503225,0.0756026,0.254796,0.000390711,0.000585829,0.00196089
279,0.272461,0.000976562,0.0500797,0.0752942,0.250618,0.000388844,0.000583473,0.00193058,0.0503488,0.0755191,0.253928,0.000390925,0.000585208,0.00195457
280,0.273438,0.000976562,0.0501005,0.0752107,0.249967,0.000389015,0.000582851,0.00192444,0.0503748,0.0754355,0.25298,0.000391137,0.000584585,0.00194764
281,0.274414,0.000976562,0.0501163,0.075127,0.249235,0.000389148,0.000582227,0.00191916,0.0503997,0.0753517,0.252176,0.000391339,0.00058396,0.00194221
282,0.275391,0.000976562,0.0501392,0.075043,0.248422,0.000389335,0.000581601,0.00191325,0.0504215,0.0752676,0.251411,0.000391518,0.000583332,0.00193667
283,0.276367,0.000976562,0.0501617,0.0749588,0.247529,0.000389519,0.000580972,0.00190673,0.0504428,0.0751833,0.250567,0.000391693,0.000582703,0.00193052
284,0.277344,0.000976562,0.0501841,0.0748743,0.246765,0.000389701,0.000580341,0.00190157,0.0504627,0.0750987,0.249646,0.000391857,0.00058207,0.00192376
285,0.27832,0.000976562,0.0502021,0.0747895,0.246054,0.00038985,0.000579706,0.00189643,0.0504816,0.0750138,0.248882,0.000392013,0.000581435,0.00191641
286,0.279297,0.000976562,0.0502182,0.0747043,0.245263,0.000389983,0.000579069,0.00189068,0.0505004,0.0749285,0.248039,0.000392168,0.000580797,0.00191102
287,0.280273,0.000976562,0.0502341,0.0746188,0.244539,0.000390115,0.000578429,0.00188431,0.050518,0.0748429,0.247226,0.000392313,0.000580156,0.00190515
288,0.28125,0.000976562,0.0502464,0.074533,0.243827,0.00039022,0.000577785,0.00187811,0.050533,0.074757,0.246554,0.000392438,0.000579512,0.00189941
289,0.282227,0.000976562,0.0502578,0.0744467,0.243037,0.000390316,0.000577138,0.00187279,0.0505476,0.0746706,0.245802,0.00039256,0.000578864,0.00189397
290,0.283203,0.000976562,0.0502697,0.07436,0.242248,0.000390417,0.000576488,0.0018673,0.0505619,0.0745838,0.244973,0.000392679,0.000578212,0.00188792
291,0.28418,0.000976562,0.0502812,0.0742728,0.241626,0.000390514,0.000575833,0.00186246,0.0505738,0.0744965,0.244068,0.00039278,0.000577557,0.00188128
292,0.285156,0.000976562,0.0502905,0.0741852,0.240926,0.000390594,0.000575174,0.00185739,0.0505842,0.0744088,0.243284,0.000392869,0.000576897,0.00187581
293,0.286133,0.000976562,0.0503019,0.074097,0.240147,0.00039069,0.000574511,0.00185173,0.0505928,0.0743205,0.242561,0.000392943,0.000576233,0.00187057
294,0.287109,0.000976562,0.0503114,0.0740083,0.239293,0.000390771,0.000573843,0.00184547,0.0505997,0.0742317,0.24177,0.000393004,0.000575565,0.00186474
295,0.288086,0.000976562,0.0503143,0.073919,0.238598,0.000390802,0.000573171,0.00184065,0.0506051,0.0741424,0.241113,0.000393055,0.000574892,0.00185832
296,0.289062,0.000976562,0.0503135,0.0738292,0.237923,0.000390803,0.000572494,0.00183578,0.0506117,0.0740525,0.24038,0.000393113,0.000574214,0.00185267
297,0.290039,0.000976562,0.0503131,0.0737387,0.237217,0.000390808,0.000571811,0.0018303,0.0506175,0.0739619,0.239571,0.000393165,0.000573531,0.00184677
298,0.291016,0.000976562,0.0503155,0.0736477,0.236609,0.000390833,0.000571124,0.00182426,0.05062,0.0738708,0.238769,0.000393192,0.000572843,0.00184108
299,0.291992,0.000976562,0.0503185,0.0735559,0.235923,0.000390863,0.000570431,0.0018193,0.0506187,0.0737789,0.238131,0.00039319,0.000572149,0.00183648
300,0.292969,0.000976562,0.0503199,0.0734635,0.235163,0.000390881,0.000569733,0.00181376,0.0506169,0.0736864,0.237416,0.000393182,0.00057145,0.00183129
301,0.293945,0.000976562,0.0503179,0.0733703,0.234433,0.000390873,0.000569028,0.0018086,0.0506145,0.0735932,0.236628,0.000393171,0.000570745,0.00182552
302,0.294922,0.000976562,0.0503098,0.0732765,0.233841,0.000390816,0.000568318,0.00180435,0.0506099,0.0734993,0.235852,0.000393142,0.000570034,0.00181919
303,0.295898,0.000976562,0.0502998,0.0731819,0.233173,0.000390745,0.000567602,0.00179951,0.0506055,0.0734046,0.23514,0.000393114,0.000569317,0.00181378
304,0.296875,0.000976562,0.0502903,0.0730865,0.232431,0.000390678,0.000566879,0.00179409,0.0505994,0.0733092,0.234354,0.000393073,0.000568594,0.00180883
305,0.297852,0.000976562,0.0502813,0.0729903,0.231715,0.000390615,0.00056615,0.0017881,0.0505901,0.0732129,0.233754,0.000393007,0.000567864,0.00180331
306,0.298828,0.000976562,0.0502711,0.0728933,0.231049,0.000390542,0.000565415,0.00178356,0.0505786,0.0731158,0.233126,0.000392925,0.000567128,0.00179828
307,0.299805,0.000976562,0.0502601,0.0727955,0.23034,0.000390462,0.000564672,0.00177895,0.0505669,0.0730179,0.232425,0.00039284,0.000566385,0.00179318
308,0.300781,0.000976562,0.0502466,0.0726968,0.229767,0.000390363,0.000563923,0.00177376,0.0505536,0.0729192,0.231651,0.000392743,0.000565635,0.00178752
309,0.301758,0.000976562,0.0502299,0.0725972,0.229184,0.00039024,0.000563167,0.00176879,0.0505366,0.0728196,0.230872,0.000392617,0.000564879,0.00178185
310,0.302734,0.000976562,0.0502122,0.0724968,0.228528,0.000390108,0.000562403,0.00176403,0.050518,0.0727191,0.230268,0.000392479,0.000564115,0.00177749
311,0.303711,0.000976562,0.0501919,0.0723954,0.227798,0.000389957,0.000561633,0.0017587,0.0504997,0.0726177,0.229591,0.000392342,0.000563344,0.00177256
312,0.304688,0.000976562,0.0501663,0.0722932,0.227119,0.000389764,0.000560855,0.00175378,0.05048,0.0725153,0.228883,0.000392195,0.000562565,0.00176708
313,0.305664,0.000976562,0.0501416,0.07219,0.226557,0.000389578,0.000560069,0.00174974,0.0504575,0.0724121,0.22827,0.000392027,0.000561779,0.0017612
314,0.306641,0.000976562,0.0501193,0.0720859,0.225923,0.00038941,0.000559277,0.00174514,0.0504337,0.0723079,0.227586,0.000391848,0.000560986,0.00175622
315,0.307617,0.000976562,0.050096,0.0719808,0.225216,0.000389235,0.000558476,0.00173997,0.0504072,0.0722027,0.226831,0.000391647,0.000560185,0.0017511
316,0.308594,0.000976562,0.0500688,0.0718747,0.224631,0.000389029,0.000557668,0.00173426,0.0503776,0.0720966,0.226244,0.000391423,0.000559376,0.00174645
317,0.30957,0.000976562,0.0500393,0.0717677,0.22399,0.000388806,0.000556852,0.00172993,0.0503457,0.0719895,0.225647,0.000391181,0.000558559,0.00174214
318,0.310547,0.000976562,0.0500056,0.0716597,0.223277,0.000388549,0.000556028,0.00172558,0.050315,0.0718814,0.224979,0.000390947,0.000557735,0.00173727
319,0.311523,0.000976562,0.0499667,0.0715507,0.222776,0.000388253,0.000555197,0.00172067,0.050283,0.0717724,0.224241,0.000390704,0.000556903,0.00173186
320,0.3125,0.000976562,0.0499281,0.0714408,0.22222,0.000387958,0.000554357,0.00171654,0.0502483,0.0716624,0.22356,0.00039044,0.000556063,0.00172628
321,0.313477,0.000976562,0.0498954,0.0713298,0.221593,0.000387709,0.00055351,0.00171199,0.050211,0.0715514,0.22292,0.000390155,0.000555215,0.00172216
322,0.314453,0.000976562,0.0498589,0.0712179,0.220895,0.000387431,0.000552656,0.00170688,0.0501709,0.0714394,0.22228,0.000389849,0.00055436,0.0017175
323,0.31543,0.000976562,0.0498181,0.071105,0.220257,0.000387119,0.000551793,0.00170216,0.0501288,0.0713264,0.221736,0.000389527,0.000553497,0.0017123
324,0.316406,0.000976562,0.0497763,0.0709912,0.219726,0.000386799,0.000550923,0.00169834,0.0500861,0.0712124,0.22115,0.0003892,0.000552626,0.00170772
325,0.317383,0.000976562,0.0497297,0.0708763,0.219125,0.000386443,0.000550045,0.00169397,0.0500417,0.0710975,0.220494,0.000388861,0.000551747,0.00170294
326,0.318359,0.000976562,0.049682,0.0707606,0.218516,0.000386077,0.00054916,0.00168906,0.0499958,0.0709817,0.21977,0.000388509,0.000550861,0.00169764
327,0.319336,0.000976562,0.0496294,0.0706439,0.21797,0.000385674,0.000548267,0.00168401,0.0499467,0.0708648,0.219204,0.000388133,0.000549967,0.00169344
328,0.320312,0.000976562,0.0495813,0.0705263,0.217354,0.000385305,0.000547367,0.00167953,0.0498968,0.0707471,0.218638,0.000387749,0.000549066,0.00168934
