i,j,x,y,rho,u,v,w,p,Bx,By,Bz,psi,divB_fv,Bmag
13,1,0.105469,0.0117188,0.999238,1.00355,0.496672,0,0.998512,0.999139,-0.00115884,0,-0.000108418,0.00331867,0.999139
14,1,0.113281,0.0117188,0.999417,1.0034,0.496688,0,0.9988,0.999048,-0.00108633,0,-0.000114361,0.00350948,0.999048
15,1,0.121094,0.0117188,0.99964,1.0032,0.496735,0,0.99916,0.998951,-0.000989928,0,-0.000120513,0.00370554,0.998952
16,1,0.128906,0.0117188,0.999908,1.00293,0.496818,0,0.999595,0.998848,-0.00086667,0,-0.000126899,0.00390663,0.998848
17,1,0.136719,0.0117188,1.00022,1.00259,0.49694,0,1.0001,0.998739,-0.000713726,0,-0.000133533,0.00411187,0.998739
18,1,0.144531,0.0117188,1.00057,1.0022,0.497102,0,1.00068,0.998623,-0.000528489,0,-0.000140411,0.00431955,0.998623
19,1,0.152344,0.0117188,1.00097,1.00174,0.497308,0,1.00133,0.9985,-0.000308675,0,-0.000147502,0.00452691,0.9985
20,1,0.160156,0.0117188,1.0014,1.00122,0.497558,0,1.00203,0.998372,-5.24149e-05,0,-0.000154744,0.00472992,0.998372
21,1,0.167969,0.0117188,1.00185,1.00066,0.497854,0,1.00277,0.998237,0.000241642,0,-0.000162033,0.00492328,0.998237
22,1,0.175781,0.0117188,1.00232,1.00006,0.498195,0,1.00355,0.998098,0.000574233,0,-0.000169216,0.00510028,0.998098
23,1,0.183594,0.0117188,1.00281,0.999433,0.49858,0,1.00435,0.997954,0.000945376,0,-0.000176092,0.00525283,0.997954
24,1,0.191406,0.0117188,1.00329,0.998792,0.499008,0,1.00514,0.997806,0.00135425,0,-0.000182407,0.00537179,0.997807
25,1,0.199219,0.0117188,1.00377,0.998151,0.499474,0,1.00592,0.997658,0.00179904,0,-0.000187864,0.00544746,0.997659
26,1,0.207031,0.0117188,1.00422,0.997521,0.499976,0,1.00667,0.997509,0.00227683,0,-0.000192138,0.00547043,0.997512
27,1,0.214844,0.0117188,1.00465,0.996917,0.500508,0,1.00736,0.997363,0.0027835,0,-0.000194889,0.00543178,0.997367
28,1,0.222656,0.0117188,1.00503,0.996348,0.501062,0,1.008,0.997222,0.00331366,0,-0.000195783,0.00532394,0.997227
29,1,0.230469,0.0117188,1.00538,0.995825,0.501632,0,1.00855,0.997088,0.00386068,0,-0.000194507,0.00514097,0.997095
30,1,0.238281,0.0117188,1.00567,0.995356,0.502208,0,1.00903,0.996965,0.00441666,0,-0.000190795,0.00487937,0.996975
31,1,0.246094,0.0117188,1.0059,0.994947,0.502781,0,1.00941,0.996856,0.00497259,0,-0.000184446,0.00453856,0.996869
32,1,0.253906,0.0117188,1.00608,0.994604,0.50334,0,1.0097,0.996764,0.00551845,0,-0.000175348,0.00412129,0.99678
33,1,0.261719,0.0117188,1.0062,0.994327,0.503873,0,1.0099,0.996693,0.00604352,0,-0.00016349,0.0036337,0.996711
34,1,0.269531,0.0117188,1.00627,0.994119,0.504369,0,1.01,0.996644,0.00653663,0,-0.000148972,0.00308519,0.996665
35,1,0.277344,0.0117188,1.00628,0.993978,0.504817,0,1.01002,0.996621,0.00698665,0,-0.000132002,0.00248787,0.996646
36,1,0.285156,0.0117188,1.00624,0.993901,0.505205,0,1.00995,0.996626,0.00738289,0,-0.000112891,0.00185583,0.996654
37,1,0.292969,0.0117188,1.00615,0.993885,0.505524,0,1.00981,0.996661,0.00771561,0,-9.20345e-05,0.00120418,0.996691
38,1,0.300781,0.0117188,1.00601,0.993925,0.505765,0,1.0096,0.996727,0.00797646,0,-6.98924e-05,0.000548757,0.996759
39,1,0.308594,0.0117188,1.00584,0.994016,0.505921,0,1.00933,0.996824,0.00815883,0,-4.69618e-05,-9.55051e-05,0.996858
40,1,0.316406,0.0117188,1.00564,0.99415,0.505988,0,1.00901,0.996953,0.00825817,0,-2.37528e-05,-0.000714632,0.996987
41,1,0.324219,0.0117188,1.00541,0.994322,0.505964,0,1.00865,0.997112,0.00827211,0,-7.69277e-07,-0.00129602,0.997146
42,1,0.332031,0.0117188,1.00517,0.994523,0.505849,0,1.00826,0.997301,0.00820052,0,2.15102e-05,-0.00182911,0.997334
43,1,0.339844,0.0117188,1.0049,0.994749,0.505645,0,1.00785,0.997517,0.00804547,0,4.2648e-05,-0.00230527,0.997549
44,1,0.347656,0.0117188,1.00463,0.99499,0.505357,0,1.00743,0.997758,0.007811,0,6.22636e-05,-0.0027182,0.997788
45,1,0.355469,0.0117188,1.00435,0.995243,0.504991,0,1.00701,0.998021,0.00750295,0,8.00406e-05,-0.00306374,0.998049
46,1,0.363281,0.0117188,1.00408,0.9955,0.504556,0,1.00658,0.998303,0.00712861,0,9.57334e-05,-0.0033399,0.998329
47,1,0.371094,0.0117188,1.0038,0.995757,0.504061,0,1.00617,0.998601,0.00669644,0,0.000109169,-0.00354672,0.998624
48,1,0.378906,0.0117188,1.00353,0.99601,0.503515,0,1.00577,0.998911,0.00621571,0,0.000120249,-0.00368608,0.998931
49,1,0.386719,0.0117188,1.00327,0.996254,0.50293,0,1.00538,0.99923,0.00569618,0,0.000128944,-0.00376156,0.999246
50,1,0.394531,0.0117188,1.00302,0.996488,0.502316,0,1.00501,0.999553,0.00514777,0,0.00013529,-0.0037781,0.999567
51,1,0.402344,0.0117188,1.00279,0.996709,0.501685,0,1.00467,0.999878,0.00458028,0,0.000139384,-0.00374181,0.999888
52,1,0.410156,0.0117188,1.00256,0.996915,0.501047,0,1.00435,1.0002,0.00400311,0,0.000141373,-0.00365958,1.00021
53,1,0.417969,0.0117188,1.00235,0.997106,0.500412,0,1.00405,1.00052,0.00342506,0,0.000141445,-0.00353885,1.00052
54,1,0.425781,0.0117188,1.00215,0.997281,0.499788,0,1.00377,1.00083,0.00285412,0,0.000139818,-0.00338727,1.00083
55,1,0.433594,0.0117188,1.00197,0.997441,0.499185,0,1.00351,1.00112,0.00229735,0,0.000136733,-0.00321241,1.00113
56,1,0.441406,0.0117188,1.0018,0.997586,0.498608,0,1.00328,1.00141,0.00176076,0,0.000132439,-0.00302151,1.00141
