i,j,x,y,rho,u,v,w,p,Bx,By,Bz,psi,divB_fv,Bmag
29,1,0.230469,0.0117188,1,1,1,0,1,-1.85387e-05,8.02358e-05,0,-1.33975e-06,3.711e-05,8.23497e-05
30,1,0.238281,0.0117188,1,1,1,0,1,-1.72729e-05,6.90071e-05,0,-1.42137e-06,3.15788e-05,7.11361e-05
31,1,0.246094,0.0117188,1,1,1,0,1,-1.61281e-05,5.92956e-05,0,-1.49435e-06,2.65866e-05,6.14499e-05
32,1,0.253906,0.0117188,1,1,1,0,1,-1.50901e-05,5.09586e-05,0,-1.55958e-06,2.21348e-05,5.31459e-05
33,1,0.261719,0.0117188,1,1,1,0,1,-1.41456e-05,4.38446e-05,0,-1.61793e-06,1.82172e-05,4.607e-05
34,1,0.269531,0.0117188,1,1,1,0,1,-1.32824e-05,3.78012e-05,0,-1.67024e-06,1.48222e-05,4.00668e-05
35,1,0.277344,0.0117188,1,1,1,0,1,-1.24896e-05,3.26816e-05,0,-1.71715e-06,1.19353e-05,3.49868e-05
36,1,0.285156,0.0117188,1,1,1,0,1,-1.17578e-05,2.83487e-05,0,-1.75909e-06,9.54039e-06,3.06903e-05
37,1,0.292969,0.0117188,1,1,1,0,1,-1.10783e-05,2.46783e-05,0,-1.79621e-06,7.6204e-06,2.70508e-05
38,1,0.300781,0.0117188,1,1,1,0,1,-1.04437e-05,2.15606e-05,0,-1.82838e-06,6.15733e-06,2.39569e-05
39,1,0.308594,0.0117188,1,1,1,0,1,-9.84766e-06,1.89005e-05,0,-1.85518e-06,5.13182e-06,2.13121e-05
40,1,0.316406,0.0117188,1,1,1,0,1,-9.2844e-06,1.66173e-05,0,-1.87594e-06,4.52228e-06,1.90351e-05
41,1,0.324219,0.0117188,1,1,1,0,1,-8.74898e-06,1.46437e-05,0,-1.88973e-06,4.30392e-06,1.70582e-05
42,1,0.332031,0.0117188,1,1,1,0,1,-8.23707e-06,1.29245e-05,0,-1.89547e-06,4.4477e-06,1.53262e-05
43,1,0.339844,0.0117188,1,1,1,0,1,-7.74487e-06,1.14153e-05,0,-1.89191e-06,4.9195e-06,1.37947e-05
44,1,0.347656,0.0117188,1,1,1,0,1,-7.26909e-06,1.00805e-05,0,-1.87776e-06,5.67947e-06,1.2428e-05
45,1,0.355469,0.0117188,1,1,1,0,1,-6.80692e-06,8.89186e-06,0,-1.85174e-06,6.68186e-06,1.11982e-05
46,1,0.363281,0.0117188,1,1,1,0,1,-6.35599e-06,7.82763e-06,0,-1.81264e-06,7.87517e-06,1.00832e-05
47,1,0.371094,0.0117188,1,1,1,0,1,-5.91439e-06,6.87066e-06,0,-1.75938e-06,9.20278e-06,9.06565e-06
48,1,0.378906,0.0117188,1,1,1,0,1,-5.48066e-06,6.00767e-06,0,-1.69115e-06,1.0604e-05,8.13202e-06
49,1,0.386719,0.0117188,1,1,1,0,1,-5.0538e-06,5.22821e-06,0,-1.6074e-06,1.20155e-05,7.27152e-06
50,1,0.394531,0.0117188,1,1,1,0,1,-4.63326e-06,4.52397e-06,0,-1.50795e-06,1.33731e-05,6.47561e-06
51,1,0.402344,0.0117188,1,1,1,0,1,-4.21896e-06,3.88815e-06,0,-1.39304e-06,1.46136e-05,5.73736e-06
52,1,0.410156,0.0117188,1,1,1,0,1,-3.81124e-06,3.31492e-06,0,-1.26337e-06,1.56772e-05,5.05117e-06
53,1,0.417969,0.0117188,1,1,1,0,1,-3.41087e-06,2.79915e-06,0,-1.12012e-06,1.65091e-05,4.4124e-06
54,1,0.425781,0.0117188,1,1,1,0,1,-3.01899e-06,2.33599e-06,0,-9.64979e-07,1.70623e-05,3.81722e-06
55,1,0.433594,0.0117188,1,1,1,0,1,-2.63708e-06,1.92075e-06,0,-8.00108e-07,1.72988e-05,3.26244e-06
56,1,0.441406,0.0117188,1,1,1,0,1,-2.26692e-06,1.54868e-06,0,-6.2812e-07,1.71914e-05,2.74542e-06
57,1,0.449219,0.0117188,1,1,1,0,1,-1.91048e-06,1.21489e-06,0,-4.52019e-07,1.67251e-05,2.26405e-06
58,1,0.457031,0.0117188,1,1,1,0,1,-1.56991e-06,9.14253e-07,0,-2.75117e-07,1.58976e-05,1.81672e-06
59,1,0.464844,0.0117188,1,1,1,0,1,-1.24739e-06,6.41375e-07,0,-1.0094e-07,1.47193e-05,1.40262e-06
60,1,0.472656,0.0117188,1,1,1,0,1,-9.45135e-07,3.90599e-07,0,6.68885e-08,1.32134e-05,1.02267e-06
61,1,0.480469,0.0117188,1,1,1,0,1,-6.65253e-07,1.56008e-07,0,2.24771e-07,1.14149e-05,6.83301e-07
62,1,0.488281,0.0117188,1,1,1,0,1,-4.097e-07,-6.85355e-08,0,3.69265e-07,9.36893e-06,4.15393e-07
63,1,0.496094,0.0117188,1,1,1,0,1,-1.80205e-07,-2.89327e-07,0,4.97206e-07,7.12932e-06,3.40858e-07
64,1,0.503906,0.0117188,1,1,1,0,1,2.1792e-08,-5.12753e-07,0,6.05832e-07,4.75629e-06,5.13216e-07
65,1,0.511719,0.0117188,1,1,1,0,1,1.95183e-07,-7.45204e-07,0,6.92885e-07,2.31411e-06,7.70341e-07
66,1,0.519531,0.0117188,1,1,1,0,1,3.39233e-07,-9.92983e-07,0,7.56704e-07,-1.31367e-07,1.04933e-06
67,1,0.527344,0.0117188,1,1,1,0,1,4.53597e-07,-1.26221e-06,0,7.96291e-07,-2.51522e-06,1.34124e-06
68,1,0.535156,0.0117188,1,1,1,0,1,5.38329e-07,-1.55874e-06,0,8.11355e-07,-4.77583e-06,1.64908e-06
69,1,0.542969,0.0117188,1,1,1,0,1,5.93868e-07,-1.88804e-06,0,8.02329e-07,-6.85708e-06,1.97924e-06
70,1,0.550781,0.0117188,1,1,1,0,1,6.21012e-07,-2.25517e-06,0,7.70361e-07,-8.71026e-06,2.33911e-06
71,1,0.558594,0.0117188,1,1,1,0,1,6.20872e-07,-2.66465e-06,0,7.17275e-07,-1.02956e-05,2.73603e-06
72,1,0.566406,0.0117188,1,1,1,0,1,5.94813e-07,-3.12049e-06,0,6.45513e-07,-1.15834e-05,3.17668e-06
73,1,0.574219,0.0117188,1,1,1,0,1,5.44382e-07,-3.62611e-06,0,5.58044e-07,-1.2555e-05,3.66675e-06
74,1,0.582031,0.0117188,1,1,1,0,1,4.7122e-07,-4.18437e-06,0,4.58258e-07,-1.32026e-05,4.21082e-06
75,1,0.589844,0.0117188,1,1,1,0,1,3.76965e-07,-4.79762e-06,0,3.4985e-07,-1.35297e-05,4.8124e-06
