i,j,x,y,rho,u,v,w,p,Bx,By,Bz,psi,divB_fv,Bmag
108,0,0.847656,0.00390625,0.999995,-0.000550353,-0.000388363,0,0.0999991,0.707634,0.705998,0,0,-0.0507415,0.99959
109,0,0.855469,0.00390625,0.999991,-0.000448665,-0.000314571,0,0.0999984,0.707548,0.706208,0,0,-0.0417883,0.999677
110,0,0.863281,0.00390625,0.999989,-0.000363889,-0.000253586,0,0.099998,0.707473,0.706382,0,0,-0.0342493,0.999747
111,0,0.871094,0.00390625,0.999988,-0.000293679,-0.000203523,0,0.0999979,0.70741,0.706525,0,0,-0.0279385,0.999803
112,0,0.878906,0.00390625,0.999988,-0.000235845,-0.000162632,0,0.0999979,0.707356,0.706641,0,0,-0.0226858,0.999847
113,0,0.886719,0.00390625,0.999988,-0.000188523,-0.000129409,0,0.099998,0.70731,0.706737,0,0,-0.0183381,0.999882
114,0,0.894531,0.00390625,0.999989,-0.000149995,-0.000102542,0,0.0999982,0.707272,0.706814,0,0,-0.0147589,0.99991
115,0,0.902344,0.00390625,0.999991,-0.000118802,-8.09266e-05,0,0.0999984,0.707241,0.706876,0,0,-0.0118281,0.999931
116,0,0.910156,0.00390625,0.999992,-9.36854e-05,-6.36235e-05,0,0.0999986,0.707215,0.706925,0,0,-0.00944101,0.999948
117,0,0.917969,0.00390625,0.999993,-7.357e-05,-4.98439e-05,0,0.0999988,0.707193,0.706965,0,0,-0.00750705,0.999961
118,0,0.925781,0.00390625,0.999994,-5.75467e-05,-3.89285e-05,0,0.099999,0.707175,0.706996,0,0,-0.00594879,0.999971
119,0,0.933594,0.00390625,0.999995,-4.48543e-05,-3.03325e-05,0,0.0999992,0.707161,0.707021,0,0,-0.00470058,0.999978
120,0,0.941406,0.00390625,0.999996,-3.48602e-05,-2.36092e-05,0,0.0999993,0.707149,0.707041,0,0,-0.00370722,0.999984
121,0,0.949219,0.00390625,0.999997,-2.70415e-05,-1.83971e-05,0,0.0999994,0.70714,0.707057,0,0,-0.00292278,0.999988
122,0,0.957031,0.00390625,0.999997,-2.09715e-05,-1.44045e-05,0,0.0999995,0.707132,0.707069,0,0,-0.00230943,0.999991
123,0,0.964844,0.00390625,0.999998,-1.63059e-05,-1.13965e-05,0,0.0999996,0.707126,0.707078,0,0,-0.00183646,0.999993
124,0,0.972656,0.00390625,0.999998,-1.2772e-05,-9.1977e-06,0,0.0999997,0.70712,0.707086,0,0,-0.00147934,0.999995
125,0,0.980469,0.00390625,0.999998,-1.01465e-05,-7.67657e-06,0,0.0999997,0.707116,0.707092,0,0,-0.0012188,0.999996
126,0,0.988281,0.00390625,0.999999,-8.25499e-06,-6.69894e-06,0,0.0999998,0.707112,0.707097,0,0,-0.00104058,0.999997
