i,j,x,y,rho,u,v,w,p,Bx,By,Bz,psi,divB_fv,Bmag
17,1,0.136719,0.0117188,1,1,1,0,1,-7.12885e-06,0.000346351,0,-3.42134e-06,0.000252767,0.000346425
18,1,0.144531,0.0117188,1,1,1,0,1,-4.25518e-06,0.000323735,0,-3.49798e-06,0.000249021,0.000323763
19,1,0.152344,0.0117188,1,1,1,0,1,-1.82842e-06,0.000299453,0,-3.53124e-06,0.00024262,0.000299458
20,1,0.160156,0.0117188,1,1,1,0,1,1.63316e-07,0.000274191,0,-3.52133e-06,0.00023383,0.000274191
21,1,0.167969,0.0117188,1,1,1,0,1,1.74186e-06,0.000248587,0,-3.46982e-06,0.000222971,0.000248593
22,1,0.175781,0.0117188,1,1,1,0,1,2.93723e-06,0.000223207,0,-3.37956e-06,0.0002104,0.000223227
23,1,0.183594,0.0117188,1,1,1,0,1,3.78571e-06,0.000198539,0,-3.25447e-06,0.0001965,0.000198575
24,1,0.191406,0.0117188,1,1,1,0,1,4.32789e-06,0.000174982,0,-3.09935e-06,0.000181662,0.000175035
25,1,0.199219,0.0117188,1,1,1,0,1,4.60664e-06,0.000152844,0,-2.9196e-06,0.00016627,0.000152913
26,1,0.207031,0.0117188,1,1,1,0,1,4.66532e-06,0.000132348,0,-2.72094e-06,0.000150687,0.00013243
27,1,0.214844,0.0117188,1,1,1,0,1,4.54614e-06,0.000113632,0,-2.50917e-06,0.000135241,0.000113723
28,1,0.222656,0.0117188,1,1,1,0,1,4.28881e-06,9.67626e-05,0,-2.28988e-06,0.00012022,9.68576e-05
29,1,0.230469,0.0117188,1,1,1,0,1,3.9295e-06,8.1742e-05,0,-2.06827e-06,0.000105862,8.18364e-05
30,1,0.238281,0.0117188,1,1,1,0,1,3.50011e-06,6.85207e-05,0,-1.84899e-06,9.23529e-05,6.861e-05
31,1,0.246094,0.0117188,1,1,1,0,1,3.02788e-06,5.70088e-05,0,-1.63597e-06,7.9827e-05,5.70892e-05
32,1,0.253906,0.0117188,1,1,1,0,1,2.53524e-06,4.70874e-05,0,-1.43242e-06,6.83695e-05,4.71556e-05
33,1,0.261719,0.0117188,1,1,1,0,1,2.03993e-06,3.86185e-05,0,-1.24076e-06,5.80205e-05,3.86724e-05
34,1,0.269531,0.0117188,1,1,1,0,1,1.5553e-06,3.14545e-05,0,-1.06267e-06,4.87812e-05,3.14929e-05
35,1,0.277344,0.0117188,1,1,1,0,1,1.09072e-06,2.54447e-05,0,-8.99141e-07,4.06206e-05,2.5468e-05
36,1,0.285156,0.0117188,1,1,1,0,1,6.5211e-07,2.0442e-05,0,-7.5056e-07,3.34827e-05,2.04524e-05
37,1,0.292969,0.0117188,1,1,1,0,1,2.42519e-07,1.63067e-05,0,-6.16793e-07,2.72934e-05,1.63085e-05
38,1,0.300781,0.0117188,1,1,1,0,1,-1.3735e-07,1.291e-05,0,-4.973e-07,2.19671e-05,1.29107e-05
39,1,0.308594,0.0117188,1,1,1,0,1,-4.88591e-07,1.01349e-05,0,-3.91229e-07,1.74119e-05,1.01467e-05
40,1,0.316406,0.0117188,1,1,1,0,1,-8.13619e-07,7.87791e-06,0,-2.97511e-07,1.35344e-05,7.91981e-06
41,1,0.324219,0.0117188,1,1,1,0,1,-1.11575e-06,6.04854e-06,0,-2.14944e-07,1.02436e-05,6.15059e-06
42,1,0.332031,0.0117188,1,1,1,0,1,-1.39885e-06,4.56894e-06,0,-1.42261e-07,7.45315e-06,4.77829e-06
43,1,0.339844,0.0117188,1,1,1,0,1,-1.66707e-06,3.37297e-06,0,-7.8193e-08,5.08338e-06,3.76246e-06
44,1,0.347656,0.0117188,1,1,1,0,1,-1.92461e-06,2.40508e-06,0,-2.15036e-08,3.06235e-06,3.08035e-06
45,1,0.355469,0.0117188,1,1,1,0,1,-2.17557e-06,1.61907e-06,0,2.89738e-08,1.32617e-06,2.71192e-06
46,1,0.363281,0.0117188,1,1,1,0,1,-2.42387e-06,9.76843e-07,0,7.43189e-08,-1.80998e-07,2.61331e-06
47,1,0.371094,0.0117188,1,1,1,0,1,-2.67316e-06,4.47223e-07,0,1.15513e-07,-1.50737e-06,2.71031e-06
48,1,0.378906,0.0117188,1,1,1,0,1,-2.92677e-06,4.83205e-09,0,1.53434e-07,-2.69413e-06,2.92677e-06
49,1,0.386719,0.0117188,1,1,1,0,1,-3.18775e-06,-3.7089e-07,0,1.88862e-07,-3.77621e-06,3.20926e-06
50,1,0.394531,0.0117188,1,1,1,0,1,-3.45887e-06,-6.96552e-07,0,2.22477e-07,-4.78304e-06,3.52831e-06
51,1,0.402344,0.0117188,1,1,1,0,1,-3.7426e-06,-9.85559e-07,0,2.54872e-07,-5.73938e-06,3.87019e-06
52,1,0.410156,0.0117188,1,1,1,0,1,-4.04117e-06,-1.24873e-06,0,2.86562e-07,-6.66604e-06,4.22971e-06
53,1,0.417969,0.0117188,1,1,1,0,1,-4.35662e-06,-1.49482e-06,0,3.17988e-07,-7.58057e-06,4.60594e-06
54,1,0.425781,0.0117188,1,1,1,0,1,-4.69077e-06,-1.73097e-06,0,3.49531e-07,-8.49782e-06,4.99996e-06
55,1,0.433594,0.0117188,1,1,1,0,1,-5.0453e-06,-1.963e-06,0,3.81515e-07,-9.4305e-06,5.41372e-06
56,1,0.441406,0.0117188,1,1,1,0,1,-5.42173e-06,-2.19575e-06,0,4.14218e-07,-1.03895e-05,5.84949e-06
57,1,0.449219,0.0117188,1,1,1,0,1,-5.82148e-06,-2.43327e-06,0,4.47881e-07,-1.13845e-05,6.30955e-06
58,1,0.457031,0.0117188,1,1,1,0,1,-6.24586e-06,-2.67902e-06,0,4.82705e-07,-1.24239e-05,6.79616e-06
59,1,0.464844,0.0117188,1,1,1,0,1,-6.69605e-06,-2.93597e-06,0,5.18863e-07,-1.35152e-05,7.31143e-06
60,1,0.472656,0.0117188,1,1,1,0,1,-7.17319e-06,-3.20676e-06,0,5.56502e-07,-1.46652e-05,7.85735e-06
61,1,0.480469,0.0117188,1,1,1,0,1,-7.67827e-06,-3.49375e-06,0,5.95744e-07,-1.58804e-05,8.43577e-06
62,1,0.488281,0.0117188,1,1,1,0,1,-8.21223e-06,-3.79912e-06,0,6.36689e-07,-1.71665e-05,9.04842e-06
63,1,0.496094,0.0117188,1,1,1,0,1,-8.77585e-06,-4.12487e-06,0,6.79418e-07,-1.85288e-05,9.69691e-06
64,1,0.503906,0.0117188,1,1,1,0,1,-9.36983e-06,-4.47292e-06,0,7.23994e-07,-1.99725e-05,1.03827e-05
65,1,0.511719,0.0117188,1,1,1,0,1,-9.99474e-06,-4.84509e-06,0,7.70461e-07,-2.15022e-05,1.11072e-05
66,1,0.519531,0.0117188,1,1,1,0,1,-1.0651e-05,-5.24316e-06,0,8.18845e-07,-2.31224e-05,1.18715e-05
67,1,0.527344,0.0117188,1,1,1,0,1,-1.13387e-05,-5.66883e-06,0,8.69155e-07,-2.48373e-05,1.26768e-05
68,1,0.535156,0.0117188,1,1,1,0,1,-1.20581e-05,-6.1238e-06,0,9.21383e-07,-2.66507e-05,1.3524e-05
69,1,0.542969,0.0117188,1,1,1,0,1,-1.28088e-05,-6.6097e-06,0,9.75503e-07,-2.8566e-05,1.44137e-05
70,1,0.550781,0.0117188,1,1,1,0,1,-1.35905e-05,-7.12815e-06,0,1.03147e-06,-3.05865e-05,1.53464e-05
71,1,0.558594,0.0117188,1,1,1,0,1,-1.44025e-05,-7.68073e-06,0,1.08922e-06,-3.27151e-05,1.63226e-05
72,1,0.566406,0.0117188,1,1,1,0,1,-1.52437e-05,-8.26897e-06,0,1.14868e-06,-3.49541e-05,1.73421e-05
73,1,0.574219,0.0117188,1,1,1,0,1,-1.61128e-05,-8.89437e-06,0,1.20974e-06,-3.73057e-05,1.84047e-05
74,1,0.582031,0.0117188,1,1,1,0,1,-1.70081e-05,-9.55838e-06,0,1.27229e-06,-3.97714e-05,1.95099e-05
75,1,0.589844,0.0117188,1,1,1,0,1,-1.79273e-05,-1.02624e-05,0,1.33618e-06,-4.23524e-05,2.06568e-05
76,1,0.597656,0.0117188,1,1,1,0,1,-1.88679e-05,-1.10079e-05,0,1.40125e-06,-4.50491e-05,2.18443e-05
