i,j,x,y,rho,u,v,w,p,Bx,By,Bz,psi,divB_fv,Bmag
48,1,0.378906,0.0117188,0.222186,0.262188,0.767454,0,0.133665,0.156827,-0.290983,0,0,0.0257401,0.330554
49,1,0.386719,0.0117188,0.224757,0.269151,0.740061,0,0.136218,0.156258,-0.295259,0,0,0.0136518,0.334058
50,1,0.394531,0.0117188,0.22813,0.275051,0.709799,0,0.139647,0.154944,-0.297454,0,0,0.0383802,0.33539
51,1,0.402344,0.0117188,0.232235,0.278303,0.675136,0,0.143897,0.152385,-0.297447,0,0,-0.00998074,0.334209
52,1,0.410156,0.0117188,0.237008,0.27911,0.639928,0,0.148856,0.148932,-0.295169,0,0,0.0395365,0.330613
53,1,0.417969,0.0117188,0.243,0.276067,0.599492,0,0.155198,0.144306,-0.290619,0,0,0.0135676,0.324475
54,1,0.425781,0.0117188,0.249914,0.268909,0.555752,0,0.162641,0.138144,-0.282851,0,0,0.0243243,0.314783
55,1,0.433594,0.0117188,0.257905,0.256354,0.507999,0,0.171418,0.130357,-0.271745,0,0,0.0363103,0.301394
56,1,0.441406,0.0117188,0.266972,0.237668,0.455785,0,0.181602,0.120546,-0.256569,0,0,0.0462254,0.283477
57,1,0.449219,0.0117188,0.27703,0.212039,0.39868,0,0.193179,0.108284,-0.236484,0,0,0.0611831,0.260096
58,1,0.457031,0.0117188,0.28783,0.178847,0.336451,0,0.205936,0.0931056,-0.210565,0,0,0.0803526,0.230231
59,1,0.464844,0.0117188,0.298846,0.13782,0.269072,0,0.219293,0.0745671,-0.177911,0,0,0.10076,0.192906
60,1,0.472656,0.0117188,0.309187,0.0892609,0.196831,0,0.232146,0.0523882,-0.137925,0,0,0.115326,0.147539
61,1,0.480469,0.0117188,0.317538,0.0341523,0.120816,0,0.242748,0.026713,-0.0908394,0,0,0.115429,0.0946857
62,1,0.488281,0.0117188,0.322689,-0.0243211,0.0421087,0,0.249377,-0.00172681,-0.0381481,0,0,0.0848034,0.0381872
63,1,0.496094,0.0117188,0.3236,-0.0891643,-0.0382102,0,0.250554,-0.0313793,0.0170249,0,0,0.0227771,0.0357002
64,1,0.503906,0.0117188,0.320032,-0.148665,-0.115606,0,0.245959,-0.0602156,0.0710603,0,0,-0.0330867,0.0931423
65,1,0.511719,0.0117188,0.3128,-0.206371,-0.190818,0,0.236729,-0.0868398,0.120589,0,0,-0.0963707,0.148603
66,1,0.519531,0.0117188,0.303036,-0.258149,-0.261275,0,0.224519,-0.109956,0.163563,0,0,-0.118764,0.197087
67,1,0.527344,0.0117188,0.29208,-0.302596,-0.327017,0,0.211142,-0.129257,0.199342,0,0,-0.110711,0.237581
68,1,0.535156,0.0117188,0.280998,-0.339207,-0.387685,0,0.197955,-0.144932,0.228209,0,0,-0.0877705,0.270342
69,1,0.542969,0.0117188,0.270468,-0.368072,-0.443355,0,0.18575,-0.157462,0.250952,0,0,-0.0663282,0.296262
70,1,0.550781,0.0117188,0.260853,-0.389691,-0.494255,0,0.174881,-0.167376,0.268484,0,0,-0.0490324,0.316383
