i,j,x,y,rho,u,v,w,p,Bx,By,Bz,psi,divB_fv,Bmag
95,0,0.746094,0.00390625,0.220837,-0.368395,-0.939662,0,0.132418,-0.0780558,-0.0642036,0,0,0.216009,0.101068
96,0,0.753906,0.00390625,0.218535,-0.373346,-0.93715,0,0.13012,-0.0684894,-0.0928929,0,0,-0.0197703,0.115412
97,0,0.761719,0.00390625,0.215508,-0.374984,-0.933249,0,0.127188,-0.0592831,-0.118789,0,0,-0.103277,0.13276
98,0,0.769531,0.00390625,0.212331,-0.373955,-0.931407,0,0.124,-0.0511403,-0.142696,0,0,0.0270554,0.151584
99,0,0.777344,0.00390625,0.209315,-0.368572,-0.92333,0,0.12117,-0.0428956,-0.162895,0,0,0.00511655,0.168448
100,0,0.785156,0.00390625,0.206442,-0.359868,-0.914578,0,0.118384,-0.0357693,-0.181665,0,0,-0.093028,0.185153
101,0,0.792969,0.00390625,0.203764,-0.348101,-0.903419,0,0.115868,-0.0288278,-0.197337,0,0,0.13947,0.199431
102,0,0.800781,0.00390625,0.20138,-0.333596,-0.890429,0,0.113617,-0.0226241,-0.211409,0,0,0.0237543,0.212616
103,0,0.808594,0.00390625,0.199323,-0.316543,-0.875542,0,0.111687,-0.0168586,-0.223386,0,0,-0.0100818,0.224021
104,0,0.816406,0.00390625,0.197624,-0.297333,-0.858671,0,0.110111,-0.0115296,-0.233349,0,0,-0.00818273,0.233633
105,0,0.824219,0.00390625,0.196285,-0.276376,-0.839934,0,0.108877,-0.00660555,-0.241506,0,0,0.00515293,0.241596
106,0,0.832031,0.00390625,0.195304,-0.254041,-0.819469,0,0.107985,-0.00207442,-0.247956,0,0,0.0333606,0.247965
107,0,0.839844,0.00390625,0.19461,-0.230672,-0.797977,0,0.107342,0.00203092,-0.253082,0,0,0.0324582,0.25309
108,0,0.847656,0.00390625,0.194091,-0.20716,-0.775623,0,0.106762,0.00564147,-0.257524,0,0,-0.142884,0.257586
109,0,0.855469,0.00390625,0.194219,-0.181903,-0.752441,0,0.106746,0.00898925,-0.260319,0,0,-0.263158,0.260474
110,0,0.863281,0.00390625,0.194919,-0.158854,-0.721658,0,0.107666,0.0125735,-0.258955,0,0,0.14045,0.25926
111,0,0.871094,0.00390625,0.196145,-0.135086,-0.687925,0,0.109022,0.0158238,-0.256019,0,0,0.513418,0.256507
112,0,0.878906,0.00390625,0.19704,-0.112294,-0.66268,0,0.109574,0.0173844,-0.256325,0,0,0.0680907,0.256914
113,0,0.886719,0.00390625,0.19854,-0.0896223,-0.630815,0,0.110925,0.0198213,-0.25333,0,0,-0.0954981,0.254104
114,0,0.894531,0.00390625,0.20034,-0.0687801,-0.597336,0,0.112646,0.0216008,-0.24794,0,0,-0.00709696,0.248879
115,0,0.902344,0.00390625,0.20253,-0.0497754,-0.56242,0,0.114694,0.0228946,-0.241254,0,0,-0.00134553,0.242338
116,0,0.910156,0.00390625,0.205019,-0.0326891,-0.525695,0,0.117064,0.0237396,-0.232792,0,0,0.0163979,0.233999
117,0,0.917969,0.00390625,0.207783,-0.0178396,-0.488112,0,0.119666,0.0241225,-0.222991,0,0,0.00125529,0.224292
118,0,0.925781,0.00390625,0.210824,-0.00553137,-0.448086,0,0.122614,0.0239857,-0.210879,0,0,0.0296016,0.212238
119,0,0.933594,0.00390625,0.214109,0.00403632,-0.406663,0,0.12581,0.0232964,-0.196941,0,0,0.0235283,0.198314
120,0,0.941406,0.00390625,0.217538,0.0105706,-0.364117,0,0.129178,0.0219046,-0.180897,0,0,0.0230808,0.182219
121,0,0.949219,0.00390625,0.221142,0.014368,-0.318758,0,0.132749,0.0199173,-0.162829,0,0,0.0331867,0.164043
122,0,0.957031,0.00390625,0.224325,0.0148149,-0.273796,0,0.135946,0.0172106,-0.14229,0,0,0.0290421,0.143327
123,0,0.964844,0.00390625,0.227611,0.0120831,-0.22613,0,0.139274,0.0138037,-0.11968,0,0,0.025013,0.120473
124,0,0.972656,0.00390625,0.230419,0.0067969,-0.177481,0,0.142145,0.00976903,-0.0949699,0,0,0.0275654,0.095471
125,0,0.980469,0.00390625,0.232684,-0.000930821,-0.127708,0,0.144478,0.00515157,-0.0684659,0,0,0.0227989,0.0686594
126,0,0.988281,0.00390625,0.234223,-0.0104498,-0.0771725,0,0.146074,9.23749e-05,-0.0405527,0,0,0.0173429,0.0405528
127,0,0.996094,0.00390625,0.234978,-0.0204585,-0.0257601,0,0.146859,-0.00523452,-0.0117948,0,0,0.0112507,0.0129041
0,1,0.00390625,0.0117188,0.234436,-0.0845629,0.0253534,0,0.146295,-0.0265042,0.0225653,0,0,-0.00312257,0.034809
1,1,0.0117188,0.0117188,0.233046,-0.0945543,0.0765868,0,0.144849,-0.0317016,0.0508711,0,0,-0.0160993,0.0599405
2,1,0.0195312,0.0117188,0.230932,-0.103003,0.127671,0,0.142661,-0.036468,0.077999,0,0,-0.0198805,0.0861032
3,1,0.0273438,0.0117188,0.228223,-0.109244,0.177943,0,0.139876,-0.0406975,0.103481,0,0,-0.0254991,0.111196
4,1,0.0351562,0.0117188,0.225045,-0.112761,0.227227,0,0.136637,-0.0442729,0.126967,0,0,-0.0274088,0.134465
5,1,0.0429688,0.0117188,0.221788,-0.113345,0.274752,0,0.133343,-0.0472216,0.148381,0,0,-0.0313971,0.155714
6,1,0.0507812,0.0117188,0.218166,-0.110767,0.321866,0,0.129727,-0.0493415,0.167532,0,0,-0.0229801,0.174647
7,1,0.0585938,0.0117188,0.214752,-0.104992,0.367015,0,0.126351,-0.0508636,0.184369,0,0,-0.02859,0.191256
8,1,0.0664062,0.0117188,0.211426,-0.0961602,0.410478,0,0.123095,-0.0517592,0.199246,0,0,-0.0280871,0.205859
9,1,0.0742188,0.0117188,0.208293,-0.0846258,0.452656,0,0.120054,-0.0520108,0.212124,0,0,-0.0173674,0.218407
10,1,0.0820312,0.0117188,0.205424,-0.070499,0.492918,0,0.117313,-0.0517456,0.222934,0,0,-0.0231547,0.228861
11,1,0.0898438,0.0117188,0.20285,-0.0540112,0.531707,0,0.114872,-0.0509549,0.232017,0,0,-0.0162707,0.237546
12,1,0.0976562,0.0117188,0.200586,-0.0354784,0.569102,0,0.112726,-0.0497276,0.239532,0,0,-0.0170938,0.244639
13,1,0.105469,0.0117188,0.198652,-0.0151599,0.604739,0,0.110919,-0.0480469,0.245355,0,0,-0.0130385,0.250015
14,1,0.113281,0.0117188,0.197052,0.00666088,0.638985,0,0.10942,-0.0459742,0.24972,0,0,-0.0100471,0.253916
15,1,0.121094,0.0117188,0.195738,0.0296747,0.670445,0,0.108269,-0.04353,0.252433,0,0,-0.000871242,0.256159
16,1,0.128906,0.0117188,0.194795,0.0536791,0.702292,0,0.107296,-0.0409771,0.25429,0,0,-0.0542044,0.257571
17,1,0.136719,0.0117188,0.194329,0.0773494,0.731782,0,0.106916,-0.0376423,0.253924,0,0,0.0148908,0.256699
18,1,0.144531,0.0117188,0.194069,0.101771,0.759191,0,0.106698,-0.0340736,0.252531,0,0,0.00829747,0.25482
19,1,0.152344,0.0117188,0.194195,0.126213,0.785319,0,0.106795,-0.0304073,0.249945,0,0,-0.0189827,0.251788
20,1,0.160156,0.0117188,0.194681,0.149882,0.809692,0,0.107236,-0.0262478,0.245772,0,0,-0.00677994,0.24717
21,1,0.167969,0.0117188,0.195534,0.172735,0.832393,0,0.108023,-0.0217324,0.240028,0,0,-0.00933556,0.24101
