step,time,dt,L1_fv,L2_fv,Linf_fv,L1_norm_fv,L2_norm_fv,Linf_norm_fv,total_mass,total_momentum_x,total_momentum_y,total_momentum_z,total_energy,min_density,min_pressure,has_nonfinite,has_negative_density,has_negative_pressure
144,0.189196,0.00127462,0.0964257,0.179896,1.35527,0.0036055,0.0120829,0.911533,0.221049,1.39395e-17,8.52592e-19,0,0.349257,0.0931894,0.032626,0,0,0
145,0.190469,0.00127331,0.0966896,0.17947,1.33416,0.00355837,0.00902662,0.401465,0.221049,-1.55299e-17,5.52054e-18,0,0.349257,0.0925636,0.0322529,0,0,0
146,0.191741,0.00127176,0.0969747,0.179109,1.31512,0.00354796,0.00842648,0.257075,0.221049,-7.12483e-18,1.60936e-18,0,0.349257,0.0919446,0.031886,0,0,0
147,0.193011,0.00127039,0.0972748,0.178804,1.2965,0.00354426,0.00813162,0.18879,0.221049,-1.29886e-17,-1.85341e-18,0,0.349257,0.0913331,0.0315252,0,0,0
148,0.19428,0.00126918,0.097568,0.178571,1.27706,0.00354477,0.00796317,0.183252,0.221049,9.22034e-18,1.97999e-18,0,0.349257,0.0907291,0.0311704,0,0,0
149,0.195549,0.00126814,0.0978457,0.178427,1.25545,0.00354925,0.00788394,0.182555,0.221049,-3.55782e-18,1.14789e-18,0,0.349257,0.0901324,0.0308199,0,0,0
150,0.196816,0.00126687,0.0981475,0.178383,1.23243,0.00355926,0.00791191,0.19298,0.221049,6.19943e-18,7.13652e-18,0,0.349257,0.0895432,0.0304726,0,0,0
151,0.198081,0.00126565,0.0984673,0.178427,1.20835,0.00357973,0.00824421,0.328298,0.221049,2.35934e-17,-2.1386e-18,0,0.349257,0.0889614,0.0301311,0,0,0
152,0.199346,0.00126459,0.098755,0.178558,1.18344,0.00363444,0.0105251,0.807307,0.221049,-3.3608e-18,4.02838e-18,0,0.349257,0.0883868,0.0297953,0,0,0
153,0.200609,0.00126352,0.0990444,0.178795,1.15786,0.00361758,0.00899507,0.414919,0.221049,6.01976e-18,3.67903e-18,0,0.349257,0.0878126,0.0294645,0,0,0
154,0.201872,0.00126258,0.0993201,0.17916,1.13126,0.00364201,0.0103263,0.661986,0.221049,7.78643e-18,7.53489e-19,0,0.349257,0.0872435,0.0291362,0,0,0
155,0.203133,0.00126162,0.0996075,0.179649,1.10821,0.00380482,0.0229146,2.01825,0.221049,-1.02363e-17,5.43033e-18,0,0.349257,0.0866816,0.0288134,0,0,0
156,0.204394,0.00126052,0.0998805,0.18024,1.08757,0.00364917,0.0102079,0.653352,0.221049,1.06954e-17,5.67554e-18,0,0.349257,0.086127,0.0284961,0,0,0
157,0.205654,0.00125956,0.100151,0.180943,1.11278,0.00362119,0.00825585,0.336648,0.221049,8.91355e-18,-1.34414e-19,0,0.349257,0.0855796,0.0281832,0,0,0
158,0.206912,0.00125874,0.100403,0.181777,1.15345,0.00362237,0.00798457,0.293116,0.221049,-1.58917e-17,-5.52663e-18,0,0.349257,0.0850393,0.0278706,0,0,0
159,0.20817,0.00125805,0.100669,0.182747,1.21948,0.00362884,0.00800722,0.366168,0.221049,-1.97002e-17,3.56061e-18,0,0.349257,0.0845061,0.027561,0,0,0
160,0.209427,0.00125711,0.100963,0.183834,1.28458,0.00362246,0.0075728,0.242091,0.221049,-4.68515e-18,-3.21936e-18,0,0.349257,0.0839751,0.0272565,0,0,0
161,0.210684,0.00125626,0.101244,0.185017,1.34706,0.00362121,0.00736328,0.153189,0.221049,3.28731e-18,7.70848e-18,0,0.349257,0.0834473,0.0269572,0,0,0
162,0.211939,0.00125555,0.101471,0.186303,1.40529,0.00362419,0.00729655,0.144689,0.221049,5.59788e-18,-8.18975e-19,0,0.349257,0.0829265,0.0266627,0,0,0
163,0.213194,0.00125495,0.101698,0.187714,1.47379,0.00363049,0.00729375,0.139715,0.221049,-1.32853e-17,-5.56395e-20,0,0.349257,0.0824127,0.0263717,0,0,0
164,0.214448,0.00125427,0.101926,0.189232,1.54324,0.00363883,0.00732834,0.134549,0.221049,1.77756e-18,-4.58562e-19,0,0.349257,0.0819038,0.0260856,0,0,0
165,0.215702,0.00125353,0.102165,0.190832,1.62566,0.00364804,0.00737326,0.143331,0.221049,-6.74184e-18,-1.28495e-18,0,0.349257,0.0813928,0.0258044,0,0,0
166,0.216955,0.00125291,0.102355,0.192491,1.71216,0.00365462,0.00739676,0.142028,0.221049,1.93952e-18,1.34091e-18,0,0.349257,0.0808885,0.0255278,0,0,0
167,0.218207,0.0012524,0.102522,0.194199,1.79249,0.00365928,0.00740222,0.152259,0.221049,-1.33862e-17,3.96147e-18,0,0.349257,0.0803908,0.0252559,0,0,0
168,0.219459,0.00125194,0.102647,0.195927,1.87323,0.00366286,0.00741288,0.158183,0.221049,4.07931e-18,-1.38628e-18,0,0.349257,0.0798997,0.0249885,0,0,0
169,0.220711,0.0012513,0.102739,0.197632,1.95278,0.00366645,0.00743894,0.155917,0.221049,-5.22236e-18,-1.19098e-18,0,0.349257,0.0794153,0.0247256,0,0,0
170,0.221961,0.00125076,0.102817,0.199318,2.01909,0.00367177,0.0074976,0.158377,0.221049,9.4054e-18,-7.3136e-19,0,0.349257,0.0789374,0.0244671,0,0,0
171,0.223212,0.00125022,0.102915,0.200974,2.06603,0.00368015,0.00761637,0.217679,0.221049,3.32658e-18,3.92414e-18,0,0.349257,0.0784601,0.0242131,0,0,0
172,0.224461,0.00124971,0.10306,0.202595,2.15545,0.0036868,0.00767711,0.237204,0.221049,1.55787e-17,7.52832e-18,0,0.349257,0.0779882,0.0239633,0,0,0
173,0.225711,0.00124929,0.10317,0.204177,2.22883,0.00368569,0.00758399,0.177571,0.221049,-4.89086e-18,9.52594e-19,0,0.349257,0.0775229,0.0237178,0,0,0
174,0.226959,0.00124882,0.103249,0.205692,2.27361,0.00368509,0.00754448,0.12418,0.221049,9.67129e-18,1.56807e-19,0,0.349257,0.0770641,0.0234765,0,0,0
175,0.228208,0.00124827,0.103338,0.207123,2.30549,0.00368802,0.00756597,0.105971,0.221049,1.32922e-17,-3.88269e-18,0,0.349257,0.0766119,0.0232385,0,0,0
176,0.229455,0.00124782,0.103455,0.208432,2.38915,0.00369503,0.00763577,0.143161,0.221049,-3.99916e-18,2.72723e-18,0,0.349257,0.0761654,0.0230039,0,0,0
177,0.230703,0.00124745,0.103476,0.209576,2.4619,0.00370395,0.00781255,0.224408,0.221049,-1.63355e-17,-1.15726e-19,0,0.349257,0.0757194,0.0227734,0,0,0
178,0.23195,0.00124715,0.103436,0.210546,2.49345,0.00373246,0.00889382,0.539554,0.221049,5.80053e-18,5.67152e-18,0,0.349257,0.0752798,0.0225468,0,0,0
179,0.233197,0.00124666,0.103367,0.211368,2.49608,0.00378692,0.0124366,1.15307,0.221049,-3.08888e-17,1.49554e-18,0,0.349257,0.0748467,0.0223242,0,0,0
180,0.234443,0.00124626,0.103192,0.212061,2.56759,0.00370974,0.00808931,0.276618,0.221049,7.8602e-19,1.68438e-18,0,0.349257,0.0744201,0.0221054,0,0,0
181,0.235689,0.00124596,0.103022,0.212592,2.61429,0.00369968,0.00792508,0.163341,0.221049,1.00672e-17,-3.72779e-18,0,0.349257,0.0739999,0.0218905,0,0,0
182,0.236935,0.00124573,0.102941,0.212964,2.60906,0.00369991,0.00795499,0.190226,0.221049,1.15771e-17,1.11237e-18,0,0.349257,0.0735822,0.0216793,0,0,0
183,0.23818,0.00124538,0.102863,0.213202,2.63361,0.00370298,0.00803307,0.217298,0.221049,7.94439e-18,-6.25746e-20,0,0.349257,0.0731685,0.0214719,0,0,0
184,0.239425,0.00124504,0.10278,0.213334,2.67268,0.00370687,0.00811833,0.233336,0.221049,-7.72249e-18,9.45765e-19,0,0.349257,0.0727611,0.0212683,0,0,0
185,0.24067,0.00124479,0.102669,0.213374,2.65734,0.00370975,0.0081821,0.226436,0.221049,-1.45623e-17,8.40733e-19,0,0.349257,0.0723588,0.0210683,0,0,0
186,0.241914,0.00124461,0.102544,0.213217,2.66415,0.00371047,0.00819693,0.204474,0.221049,-3.00972e-17,1.04926e-19,0,0.349257,0.0719562,0.020872,0,0,0
187,0.243159,0.00124436,0.102317,0.212769,2.66843,0.00370473,0.00812539,0.182802,0.221049,-9.12638e-19,-1.04227e-18,0,0.349257,0.0715594,0.0206792,0,0,0
188,0.244403,0.00124419,0.102048,0.212123,2.67634,0.00369721,0.00804175,0.141232,0.221049,1.71248e-18,3.27145e-18,0,0.349257,0.0711687,0.0204901,0,0,0
189,0.245647,0.001244,0.101725,0.211436,2.62754,0.00369023,0.00799698,0.118726,0.221049,1.14594e-17,-7.25272e-21,0,0.349257,0.0707843,0.0203046,0,0,0
190,0.246891,0.00124377,0.101411,0.210709,2.67441,0.00368583,0.00798098,0.119754,0.221049,2.92277e-17,9.92564e-19,0,0.349257,0.070406,0.0201226,0,0,0
191,0.248134,0.00124359,0.101123,0.209911,2.68391,0.00368455,0.00798172,0.120552,0.221049,5.85433e-18,4.94535e-18,0,0.349257,0.0700341,0.0199441,0,0,0
192,0.249378,0.00124349,0.100944,0.209011,2.63077,0.00368865,0.00799214,0.117757,0.221049,1.27663e-17,5.08749e-19,0,0.349257,0.0696685,0.0197692,0,0,0
193,0.250621,0.00124346,0.100794,0.207965,2.67221,0.0036951,0.00800518,0.119906,0.221049,1.5119e-17,1.04662e-18,0,0.349257,0.0693075,0.0195978,0,0,0
194,0.251865,0.0012434,0.100473,0.206722,2.65093,0.00369693,0.008011,0.119032,0.221049,9.28017e-19,4.19874e-18,0,0.349257,0.0689506,0.0194299,0,0,0
195,0.253108,0.00124329,0.100194,0.205362,2.63238,0.00370043,0.00800485,0.120733,0.221049,-1.25775e-17,-2.65757e-20,0,0.349257,0.0686002,0.0192656,0,0,0
196,0.254351,0.00124326,0.0997965,0.203959,2.61149,0.00370026,0.00798936,0.121291,0.221049,4.43308e-18,2.11562e-18,0,0.349257,0.0682564,0.0191048,0,0,0
197,0.255595,0.0012433,0.0993314,0.20251,2.55786,0.00369939,0.00797273,0.118866,0.221049,1.05641e-19,4.00223e-18,0,0.349257,0.0679192,0.0189476,0,0,0
198,0.256838,0.0012434,0.0989175,0.201041,2.50571,0.00370189,0.00796339,0.118174,0.221049,-1.74739e-17,8.50739e-19,0,0.349257,0.0675888,0.018794,0,0,0
199,0.258081,0.00124346,0.0986499,0.19958,2.53065,0.00371066,0.00796795,0.119418,0.221049,-1.54346e-17,3.68316e-18,0,0.349257,0.0672654,0.018644,0,0,0
200,0.259325,0.00124348,0.0983352,0.198103,2.51727,0.00371908,0.00799283,0.119825,0.221049,1.23438e-18,-4.0197e-18,0,0.349257,0.0669492,0.0184977,0,0,0
201,0.260569,0.00124358,0.0979878,0.196501,2.50417,0.00372845,0.00804752,0.155854,0.221049,-4.05504e-18,4.5851e-19,0,0.349257,0.0666403,0.0183551,0,0,0
202,0.261812,0.00124374,0.0976364,0.194732,2.49878,0.00374015,0.00814711,0.20672,0.221049,9.77769e-18,2.29546e-18,0,0.349257,0.0663391,0.0182163,0,0,0
203,0.263056,0.00124397,0.0971371,0.192885,2.46789,0.00374549,0.00822918,0.243592,0.221049,8.30607e-18,2.39467e-18,0,0.349257,0.0660457,0.0180815,0,0,0
204,0.2643,0.00124412,0.0966027,0.191088,2.43676,0.00374307,0.0081312,0.213259,0.221049,7.0552e-18,8.36233e-19,0,0.349257,0.0657574,0.0179506,0,0,0
205,0.265545,0.00124426,0.0961409,0.189392,2.37791,0.0037398,0.00799422,0.159704,0.221049,-4.12895e-18,3.26055e-18,0,0.349257,0.0654764,0.0178238,0,0,0
206,0.266789,0.00124447,0.095723,0.187762,2.29334,0.0037394,0.00791278,0.12053,0.221049,3.69799e-18,-1.41137e-18,0,0.349257,0.0652041,0.0177013,0,0,0
207,0.268034,0.00124473,0.0953848,0.186081,2.31348,0.00374284,0.00786856,0.112424,0.221049,-2.38098e-18,5.99472e-18,0,0.349257,0.0649407,0.0175832,0,0,0
208,0.269279,0.00124505,0.0950145,0.18424,2.30032,0.00374634,0.007845,0.113159,0.221049,1.60247e-17,-3.28426e-18,0,0.349257,0.0646869,0.0174696,0,0,0
209,0.270524,0.00124528,0.0944941,0.182337,2.30175,0.00374665,0.00784555,0.11774,0.221049,-1.55139e-18,-5.92394e-20,0,0.349257,0.0644431,0.0173609,0,0,0
210,0.27177,0.00124552,0.0939562,0.180512,2.26836,0.00374853,0.00789217,0.157062,0.221049,5.0589e-19,8.70316e-18,0,0.349257,0.0642099,0.0172572,0,0,0
211,0.273015,0.00124581,0.0934342,0.178824,2.24864,0.00375572,0.00806389,0.233352,0.221049,-1.34526e-17,-9.25701e-19,0,0.349257,0.0639881,0.0171587,0,0,0
212,0.274262,0.00124615,0.0929361,0.177267,2.17822,0.00377483,0.00875644,0.415952,0.221049,-5.09898e-18,3.38718e-18,0,0.349257,0.0637784,0.0170659,0,0,0
213,0.275508,0.00124654,0.0924798,0.175714,2.08793,0.00379452,0.00973856,0.598416,0.221049,-6.07058e-19,-2.71569e-18,0,0.349257,0.0635815,0.0169791,0,0,0
214,0.276755,0.00124683,0.092058,0.174007,2.08302,0.00376574,0.00835362,0.329047,0.221049,1.61433e-17,-1.28114e-18,0,0.349257,0.0633986,0.0168986,0,0,0
215,0.278002,0.00124715,0.0915324,0.172218,2.09596,0.00374895,0.00792846,0.200978,0.221049,-1.38242e-17,-6.46286e-19,0,0.349257,0.0632307,0.0168249,0,0,0
216,0.27925,0.00124751,0.0909599,0.170519,2.093,0.00373742,0.0077983,0.143123,0.221049,-3.20815e-18,5.772e-18,0,0.349257,0.0630789,0.0167585,0,0,0
217,0.280497,0.00124782,0.090404,0.168991,2.067,0.00373015,0.00775299,0.114673,0.221049,-2.0908e-17,-6.10525e-18,0,0.349257,0.0629445,0.0167,0,0,0
218,0.281746,0.00124812,0.0898844,0.167613,2.02684,0.00372568,0.00774759,0.119723,0.221049,-5.56599e-18,7.67015e-18,0,0.349257,0.0628292,0.01665,0,0,0
219,0.282994,0.00124846,0.0894752,0.166248,1.91927,0.00372663,0.00777073,0.124099,0.221049,-1.71478e-18,-2.34819e-18,0,0.349257,0.0627345,0.0166092,0,0,0
220,0.284243,0.00124884,0.0890345,0.164739,1.88195,0.00372505,0.00779002,0.136063,0.221049,-8.20486e-18,8.82878e-18,0,0.349257,0.0626623,0.0165784,0,0,0
221,0.285492,0.00124913,0.0884932,0.163194,1.89156,0.00371533,0.00775671,0.131121,0.221049,7.65963e-18,3.33445e-18,0,0.349257,0.0626146,0.0165586,0,0,0
222,0.286741,0.00124942,0.0879154,0.161788,1.89365,0.00370406,0.00773927,0.134059,0.221049,-8.60387e-19,-4.62242e-18,0,0.349257,0.0625937,0.0165507,0,0,0
223,0.287991,0.00124975,0.0873608,0.160592,1.89302,0.00369449,0.00774373,0.142488,0.221049,4.49007e-18,-4.96044e-19,0,0.349257,0.0626019,0.0165558,0,0,0
224,0.289241,0.00125012,0.0869291,0.159564,1.85552,0.00368951,0.00775102,0.148217,0.221049,4.41761e-18,-4.50029e-18,0,0.349257,0.0626366,0.0165753,0,0,0
225,0.290492,0.00125053,0.0865678,0.15852,1.73636,0.00368681,0.00774716,0.146022,0.221049,1.02694e-17,4.29409e-18,0,0.349257,0.0627018,0.0166104,0,0,0
226,0.291743,0.00125098,0.086192,0.157344,1.68375,0.0036844,0.00773084,0.141548,0.221049,1.2131e-17,6.79956e-19,0,0.349257,0.0628038,0.0166628,0,0,0
227,0.292994,0.0012513,0.0857105,0.156188,1.7073,0.0036791,0.00771297,0.141823,0.221049,2.21025e-18,6.61374e-18,0,0.349257,0.0629459,0.0167341,0,0,0
228,0.294246,0.00125166,0.0852351,0.155198,1.7282,0.00367395,0.00770064,0.141052,0.221049,4.22839e-18,2.02616e-18,0,0.349257,0.0631319,0.0168262,0,0,0
229,0.295498,0.00125205,0.0848424,0.154401,1.72619,0.003672,0.00769427,0.139044,0.221049,-7.60675e-18,5.02603e-18,0,0.349257,0.0633656,0.016941,0,0,0
230,0.29675,0.00125248,0.0845532,0.153707,1.67285,0.00367357,0.00768964,0.135644,0.221049,-7.78172e-19,-3.78655e-18,0,0.349257,0.063638,0.0170809,0,0,0
231,0.298003,0.00125295,0.0843005,0.152921,1.51243,0.00367475,0.00767974,0.130768,0.221049,7.10127e-18,7.19952e-18,0,0.349257,0.0639473,0.0172482,0,0,0
232,0.299257,0.00125336,0.0839994,0.152061,1.52082,0.00367255,0.00766653,0.124398,0.221049,-8.52794e-18,4.49404e-19,0,0.349257,0.0643133,0.0174454,0,0,0
233,0.30051,0.00125374,0.0836473,0.151319,1.56271,0.00366723,0.0076576,0.116524,0.221049,-6.39939e-18,5.3559e-19,0,0.349257,0.064704,0.0176725,0,0,0
234,0.301764,0.00125415,0.0833501,0.150773,1.59084,0.00366276,0.00765767,0.123626,0.221049,-9.33867e-19,-2.36327e-18,0,0.349257,0.065141,0.0179138,0,0,0
235,0.303019,0.00125461,0.0831571,0.150373,1.56871,0.0036632,0.00768536,0.132894,0.221049,4.08892e-18,2.6042e-18,0,0.349257,0.0656423,0.0181705,0,0,0
236,0.304274,0.00125502,0.0829776,0.149934,1.45424,0.00366435,0.00775807,0.139271,0.221049,1.11677e-18,1.86448e-18,0,0.349257,0.0661428,0.0184433,0,0,0
237,0.30553,0.00125539,0.0827694,0.149369,1.35098,0.00364524,0.00760787,0.138432,0.221049,-1.27526e-17,4.41241e-18,0,0.349257,0.0667033,0.0187355,0,0,0
238,0.306785,0.00125579,0.0824613,0.148838,1.41358,0.00362635,0.00755493,0.133795,0.221049,2.1064e-17,5.67978e-18,0,0.349257,0.0673331,0.0190415,0,0,0
239,0.308042,0.00125621,0.0821607,0.148473,1.46442,0.00360805,0.00752375,0.125843,0.221049,-2.12438e-17,5.99689e-18,0,0.349257,0.0680358,0.0193862,0,0,0
240,0.309298,0.00125639,0.0819717,0.14828,1.46158,0.00359416,0.00750885,0.116342,0.221049,7.78249e-18,-4.74815e-19,0,0.349257,0.0687347,0.0197721,0,0,0
241,0.310555,0.00125663,0.0818305,0.148114,1.36978,0.00358157,0.00750851,0.113291,0.221049,4.14104e-18,4.25147e-18,0,0.349257,0.0694936,0.0201533,0,0,0
242,0.311811,0.00125697,0.0816151,0.147824,1.24732,0.0035674,0.00752209,0.12974,0.221049,-2.45779e-17,2.2917e-18,0,0.349257,0.0703305,0.0205746,0,0,0
243,0.313069,0.00125745,0.0813163,0.147489,1.32318,0.00355333,0.00755945,0.150602,0.221049,5.86864e-18,1.15991e-19,0,0.349257,0.0712485,0.021042,0,0,0
244,0.314327,0.00125809,0.0810393,0.147279,1.36428,0.00354583,0.00763349,0.177423,0.221049,1.35056e-17,-6.32469e-19,0,0.349257,0.0722509,0.0215585,0,0,0
245,0.315585,0.00125847,0.0808473,0.147222,1.35974,0.00354998,0.00775152,0.211675,0.221049,-5.54089e-18,3.91245e-18,0,0.349257,0.0733399,0.0221269,0,0,0
246,0.316844,0.00125889,0.0807319,0.147224,1.27642,0.00356562,0.00791469,0.252568,0.221049,-4.85342e-18,1.70884e-18,0,0.349257,0.0745182,0.0227502,0,0,0
247,0.318104,0.00125933,0.0806346,0.147153,1.1865,0.00358438,0.00810057,0.290641,0.221049,9.1422e-18,-1.12581e-18,0,0.349257,0.0757881,0.0234315,0,0,0
248,0.319364,0.00125981,0.0804678,0.147016,1.25489,0.00360189,0.00824765,0.303385,0.221049,5.70241e-18,-1.39655e-18,0,0.349257,0.0771516,0.0241739,0,0,0
249,0.320624,0.00126032,0.080313,0.14697,1.2872,0.00361927,0.00832528,0.278627,0.221049,9.54703e-18,6.00123e-19,0,0.349257,0.078611,0.0249808,0,0,0
250,0.321885,0.0012609,0.080271,0.147063,1.26683,0.00364247,0.00839224,0.235182,0.221049,1.47851e-18,3.60254e-19,0,0.349257,0.0801684,0.0258558,0,0,0
251,0.323146,0.00126157,0.0803294,0.147228,1.18239,0.00367105,0.00849351,0.193463,0.221049,-8.31437e-18,5.17219e-19,0,0.349257,0.0818266,0.0267583,0,0,0
252,0.324409,0.00126237,0.080368,0.14737,1.14981,0.00370074,0.00862817,0.19211,0.221049,-1.5421e-17,1.9117e-18,0,0.349257,0.0834725,0.0277069,0,0,0
253,0.325672,0.00126335,0.0803661,0.14745,1.1977,0.00372925,0.00878707,0.208791,0.221049,-1.82773e-17,3.49025e-18,0,0.349257,0.085194,0.0287194,0,0,0
254,0.326937,0.00126458,0.0804058,0.147572,1.21606,0.00376037,0.0089687,0.224474,0.221049,-1.81955e-18,-1.00125e-18,0,0.349257,0.0869094,0.0296956,0,0,0
255,0.328202,0.00126555,0.0804768,0.147805,1.18624,0.00379366,0.00917179,0.23906,0.221049,4.81264e-18,1.74023e-18,0,0.349257,0.0878975,0.0304755,0,0,0
256,0.329468,0.00126628,0.080636,0.148108,1.14158,0.00383143,0.00939273,0.252484,0.221049,-4.38689e-18,4.0801e-18,0,0.349257,0.0876805,0.0306567,0,0,0
257,0.330735,0.00126704,0.0807819,0.148422,1.14699,0.00386737,0.00963219,0.264705,0.221049,4.75941e-18,2.07142e-18,0,0.349257,0.0874639,0.0305659,0,0,0
258,0.332003,0.00126784,0.0808753,0.148706,1.14922,0.00390061,0.00990358,0.275706,0.221049,-5.62372e-18,1.66151e-18,0,0.349257,0.087242,0.030468,0,0,0
259,0.333272,0.00126869,0.0809442,0.149001,1.15284,0.00393455,0.0102614,0.285491,0.221049,-1.4382e-17,1.4155e-18,0,0.349257,0.087022,0.0303664,0,0,0
260,0.334542,0.00126964,0.0810885,0.149348,1.11211,0.00397692,0.0109301,0.437865,0.221049,8.8831e-18,2.00524e-18,0,0.349257,0.0868049,0.0302683,0,0,0
261,0.335812,0.00127071,0.0813063,0.149726,1.10796,0.00405821,0.0139065,0.977381,0.221049,1.07884e-17,2.04273e-18,0,0.349257,0.0865914,0.0301745,0,0,0
262,0.337084,0.00127196,0.0814452,0.150104,1.1046,0.00439222,0.0399778,3.99972,0.221049,-6.78799e-18,3.00199e-18,0,0.349257,0.0863818,0.0300799,0,0,0
263,0.338358,0.00127343,0.0814928,0.150457,1.11839,0.00404563,0.0122245,0.654513,0.221049,-2.4542e-18,4.79913e-18,0,0.349257,0.0861769,0.0299851,0,0,0
264,0.339633,0.00127524,0.0815593,0.150787,1.10075,0.00401656,0.0110499,0.35674,0.221049,-7.15925e-18,1.26393e-18,0,0.349257,0.0859772,0.0298934,0,0,0
265,0.340909,0.00127643,0.081678,0.151131,1.07372,0.00400788,0.0107955,0.320045,0.221049,1.10673e-17,1.01819e-18,0,0.349257,0.0857835,0.0297999,0,0,0
266,0.342187,0.00127745,0.081808,0.151501,1.07928,0.00400327,0.0107172,0.322281,0.221049,9.54863e-18,3.07367e-18,0,0.349257,0.0855966,0.0297111,0,0,0
267,0.343465,0.0012785,0.0818849,0.1519,1.08441,0.00399751,0.0106993,0.323724,0.221049,-1.77586e-17,1.01078e-18,0,0.349257,0.0854174,0.0296278,0,0,0
268,0.344745,0.00127961,0.0819525,0.152348,1.08917,0.0039946,0.0107153,0.324475,0.221049,8.18427e-18,-6.48721e-19,0,0.349257,0.0852468,0.0295508,0,0,0
269,0.346026,0.0012808,0.0820861,0.152853,1.09364,0.00399807,0.0107607,0.324726,0.221049,3.47712e-18,2.07121e-18,0,0.349257,0.0850858,0.029471,0,0,0
270,0.347308,0.00128212,0.0823682,0.153443,1.09779,0.00401575,0.0108371,0.324599,0.221049,1.16552e-17,2.60621e-18,0,0.349257,0.0849358,0.0293966,0,0,0
271,0.348591,0.0012836,0.0827785,0.154155,1.10168,0.00404536,0.0109467,0.324177,0.221049,-1.18151e-17,3.7388e-18,0,0.349257,0.0847981,0.0293294,0,0,0
272,0.349877,0.00128529,0.0832125,0.155014,1.10525,0.00407717,0.01109,0.323496,0.221049,1.65827e-17,9.12996e-19,0,0.349257,0.0846742,0.0292703,0,0,0
273,0.351164,0.00128733,0.0836298,0.156041,1.10847,0.00410927,0.0112657,0.322626,0.221049,5.24329e-18,-2.13982e-19,0,0.349257,0.0845663,0.0292204,0,0,0
274,0.352454,0.00128949,0.0841049,0.157237,1.11134,0.0041442,0.0114707,0.321678,0.221049,1.08464e-17,1.90519e-18,0,0.349257,0.0844736,0.0291811,0,0,0
275,0.353744,0.00129074,0.0846848,0.158593,1.11388,0.00418501,0.0117047,0.320796,0.221049,-2.38022e-18,1.10548e-18,0,0.349257,0.084376,0.0291539,0,0,0
276,0.355036,0.00129203,0.0853187,0.160119,1.11611,0.00422684,0.011965,0.323544,0.221049,5.20772e-18,2.78822e-18,0,0.349257,0.0842953,0.0291406,0,0,0
277,0.35633,0.00129338,0.0859165,0.161796,1.11804,0.00426257,0.012216,0.347963,0.221049,3.30232e-18,-1.84007e-18,0,0.349257,0.0842339,0.0291301,0,0,0
278,0.357625,0.00129481,0.0864658,0.163586,1.18994,0.004288,0.0123725,0.352007,0.221049,7.25923e-18,1.9288e-18,0,0.349257,0.0841945,0.0291206,0,0,0
279,0.358921,0.00129637,0.0870184,0.165435,1.27922,0.00430638,0.0124087,0.345369,0.221049,-1.48654e-18,4.3943e-18,0,0.349257,0.0841802,0.0291259,0,0,0
280,0.360219,0.00129809,0.0875981,0.167286,1.34746,0.00432376,0.012396,0.353128,0.221049,5.80625e-18,-9.56194e-19,0,0.349257,0.0841949,0.0291482,0,0,0
281,0.361519,0.00130003,0.0881629,0.169092,1.41477,0.00433782,0.012383,0.360984,0.221049,5.60678e-18,6.48615e-19,0,0.349257,0.0842237,0.0291819,0,0,0
282,0.362821,0.00130235,0.0886931,0.170823,1.52176,0.00434799,0.0123808,0.368722,0.221049,1.6213e-17,1.80598e-18,0,0.349257,0.0842176,0.0292078,0,0,0
283,0.364127,0.00130512,0.089095,0.172439,1.61085,0.00435108,0.0123858,0.374945,0.221049,4.97055e-18,1.86771e-18,0,0.349257,0.0842342,0.0292431,0,0,0
284,0.365433,0.0013066,0.0894884,0.1739,1.67726,0.00435177,0.0123953,0.394435,0.221049,6.5631e-18,2.33093e-18,0,0.349257,0.084276,0.0292756,0,0,0
285,0.366741,0.00130815,0.0898843,0.175196,1.71686,0.00435398,0.0124045,0.434623,0.221049,9.75795e-18,1.94574e-18,0,0.349257,0.0843459,0.0293244,0,0,0
286,0.368051,0.0013098,0.0903202,0.176321,1.72697,0.00436173,0.012408,0.472091,0.221049,-6.58933e-18,3.61154e-18,0,0.349257,0.0844474,0.0293913,0,0,0
287,0.369363,0.00131158,0.090723,0.177266,1.72379,0.00436778,0.0124066,0.503126,0.221049,4.19084e-18,2.43776e-18,0,0.349257,0.0845842,0.0294788,0,0,0
288,0.370676,0.0013134,0.0910502,0.178015,1.73103,0.00436874,0.0123962,0.524044,0.221049,-7.73209e-19,1.00405e-18,0,0.349257,0.0847608,0.0295898,0,0,0
289,0.371991,0.00131538,0.0913206,0.178553,1.76354,0.00436881,0.0123884,0.534645,0.221049,-5.9823e-18,-1.1783e-18,0,0.349257,0.0849398,0.0297275,0,0,0
290,0.373309,0.00131766,0.091607,0.178892,1.79343,0.00436934,0.0123918,0.535725,0.221049,-1.83632e-17,1.85206e-18,0,0.349257,0.0851415,0.029896,0,0,0
291,0.37463,0.00132039,0.0918835,0.179058,1.79697,0.00437109,0.0124111,0.531554,0.221049,4.83833e-18,-1.85422e-18,0,0.349257,0.0853898,0.0301004,0,0,0
292,0.375953,0.00132348,0.0921286,0.179076,1.78099,0.0043741,0.0124875,0.532481,0.221049,3.06339e-18,1.51262e-18,0,0.349257,0.0856914,0.0303242,0,0,0
293,0.377278,0.00132526,0.0922816,0.178952,1.76032,0.00437552,0.0126595,0.536393,0.221049,-9.86586e-18,9.0389e-19,0,0.349257,0.086054,0.0305584,0,0,0
