step,time,dt,L1_fv,L2_fv,Linf_fv,L1_norm_fv,L2_norm_fv,Linf_norm_fv,total_mass,total_momentum_x,total_momentum_y,total_momentum_z,total_energy,min_density,min_pressure,has_nonfinite,has_negative_density,has_negative_pressure
172,0.234614,0.00136404,5.33614e-05,0.000106574,0.000515614,0.0542949,0.074787,0.991557,1,1,1,0,2.5,1,1,0,0,0
173,0.235978,0.00136404,5.32419e-05,0.000106196,0.000513706,0.053863,0.0752792,1.32906,1,1,1,0,2.5,1,1,0,0,0
174,0.237342,0.00136404,5.31252e-05,0.00010582,0.000511843,0.0533481,0.0742212,1.30395,1,1,1,0,2.5,1,1,0,0,0
175,0.238706,0.00136404,5.30096e-05,0.000105446,0.000510298,0.0528765,0.0741237,1.67135,1,1,1,0,2.5,1,1,0,0,0
176,0.24007,0.00136404,5.28897e-05,0.000105074,0.000508497,0.0523984,0.0739511,1.93291,1,1,1,0,2.5,1,1,0,0,0
177,0.241434,0.00136404,5.27665e-05,0.000104705,0.000506451,0.0518648,0.0716938,1.3066,1,1,1,0,2.5,1,1,0,0,0
178,0.242798,0.00136404,5.2648e-05,0.000104337,0.000504198,0.0513742,0.0705144,0.886778,1,1,1,0,2.5,1,1,0,0,0
179,0.244162,0.00136404,5.25331e-05,0.000103971,0.000502323,0.050919,0.0699382,0.854214,1,1,1,0,2.5,1,1,0,0,0
180,0.245527,0.00136404,5.2417e-05,0.000103608,0.000500536,0.0505064,0.0699434,1.16564,1,1,1,0,2.5,1,1,0,0,0
181,0.246891,0.00136404,5.23028e-05,0.000103246,0.000499023,0.0502539,0.073843,2.60287,1,1,1,0,2.5,1,1,0,0,0
182,0.248255,0.00136404,5.21844e-05,0.000102887,0.00049726,0.0502465,0.0965569,6.26878,1,1,1,0,2.5,1,1,0,0,0
183,0.249619,0.00136404,5.20629e-05,0.000102529,0.000495258,0.0492515,0.0694397,1.74646,1,1,1,0,2.5,1,1,0,0,0
184,0.250983,0.00136404,5.1949e-05,0.000102173,0.000493098,0.048786,0.0676193,0.992755,1,1,1,0,2.5,1,1,0,0,0
185,0.252347,0.00136404,5.18345e-05,0.00010182,0.000491249,0.0483898,0.0672446,1.15934,1,1,1,0,2.5,1,1,0,0,0
186,0.253711,0.00136404,5.17214e-05,0.000101468,0.000489533,0.0479706,0.0664368,1.07311,1,1,1,0,2.5,1,1,0,0,0
187,0.255075,0.00136404,5.16067e-05,0.000101118,0.000488044,0.0476751,0.0687318,2.1336,1,1,1,0,2.5,1,1,0,0,0
188,0.256439,0.00136404,5.149e-05,0.00010077,0.000486312,0.0475518,0.0797762,4.28646,1,1,1,0,2.5,1,1,0,0,0
