step,time,dt,L1_fv,L2_fv,Linf_fv,L1_norm_fv,L2_norm_fv,Linf_norm_fv,total_mass,total_momentum_x,total_momentum_y,total_momentum_z,total_energy,min_density,min_pressure,has_nonfinite,has_negative_density,has_negative_pressure,cleaning_subcycles_step,projection_iterations_step,projection_solver_update_residual,projection_final_residual,projection_true_residual,projection_converged
85,0.115429,0.00135413,0.0255774,0.0390507,0.132996,0.000199169,0.000303818,0.00103432,1,1,0.5,0,2.6266,0.979733,0.982392,0,0,0,2,0,,,,1
86,0.116783,0.00135412,0.0256375,0.0389276,0.131757,0.000199645,0.000302877,0.00102487,1,1,0.5,0,2.6266,0.979722,0.982363,0,0,0,2,0,,,,1
87,0.118137,0.00135404,0.0256935,0.038804,0.130416,0.000200089,0.000301932,0.00101478,1,1,0.5,0,2.6266,0.979716,0.98234,0,0,0,2,0,,,,1
88,0.119491,0.00135399,0.0257437,0.0386796,0.129208,0.000200487,0.00030098,0.00100553,1,1,0.5,0,2.6266,0.979719,0.982316,0,0,0,2,0,,,,1
89,0.120845,0.00135398,0.0257895,0.038554,0.12794,0.00020085,0.000300018,0.000995517,1,1,0.5,0,2.6266,0.979731,0.982308,0,0,0,2,0,,,,1
90,0.122199,0.00135389,0.0258289,0.0384268,0.126843,0.000201164,0.000299043,0.000987124,1,1,0.5,0,2.6266,0.979743,0.982319,0,0,0,2,0,,,,1
91,0.123552,0.00135386,0.025863,0.0382975,0.125642,0.000201436,0.000298052,0.00097789,1,1,0.5,0,2.6266,0.979763,0.982352,0,0,0,2,0,,,,1
92,0.124906,0.00135383,0.0258897,0.0381659,0.124515,0.00020165,0.000297041,0.000968997,1,1,0.5,0,2.6266,0.97979,0.982405,0,0,0,2,0,,,,1
93,0.12626,0.00135375,0.0259095,0.0380314,0.123417,0.000201811,0.000296008,0.000960563,1,1,0.5,0,2.6266,0.979821,0.982472,0,0,0,2,0,,,,1
94,0.127614,0.00135375,0.0259212,0.0378938,0.122229,0.000201908,0.00029495,0.000951264,1,1,0.5,0,2.6266,0.979854,0.982543,0,0,0,2,0,,,,1
95,0.128967,0.00135368,0.0259253,0.0377524,0.121221,0.000201946,0.000293862,0.000943465,1,1,0.5,0,2.6266,0.979897,0.982612,0,0,0,2,0,,,,1
96,0.130321,0.00135363,0.0259218,0.037607,0.120112,0.000201924,0.000292742,0.000934921,1,1,0.5,0,2.6266,0.97995,0.982679,0,0,0,2,0,,,,1
97,0.131675,0.00135362,0.0259096,0.0374572,0.119087,0.000201834,0.000291587,0.000927225,1,1,0.5,0,2.6266,0.979996,0.982749,0,0,0,2,0,,,,1
98,0.133028,0.00135355,0.0258888,0.0373027,0.118037,0.000201676,0.000290396,0.000919112,1,1,0.5,0,2.6266,0.980052,0.982828,0,0,0,2,0,,,,1
99,0.134382,0.00135353,0.025858,0.0371432,0.117086,0.000201442,0.000289165,0.000911637,1,1,0.5,0,2.6266,0.980114,0.982922,0,0,0,2,0,,,,1
100,0.135735,0.00135348,0.0258181,0.0369785,0.116118,0.000201136,0.000287893,0.00090416,1,1,0.5,0,2.6266,0.980174,0.98303,0,0,0,2,0,,,,1
101,0.137089,0.00135344,0.0257684,0.0368084,0.115107,0.000200753,0.000286579,0.00089621,1,1,0.5,0,2.6266,0.980234,0.983135,0,0,0,2,0,,,,1
102,0.138442,0.00135342,0.02571,0.0366329,0.114212,0.000200302,0.000285222,0.000889308,1,1,0.5,0,2.6266,0.980294,0.983243,0,0,0,2,0,,,,1
103,0.139796,0.00135336,0.0256414,0.0364521,0.113226,0.000199772,0.000283824,0.000881677,1,1,0.5,0,2.6266,0.980357,0.983357,0,0,0,2,0,,,,1
