step,time,dt,L1_fv,L2_fv,Linf_fv,L1_norm_fv,L2_norm_fv,Linf_norm_fv,total_mass,total_momentum_x,total_momentum_y,total_momentum_z,total_energy,min_density,min_pressure,has_nonfinite,has_negative_density,has_negative_pressure,cleaning_subcycles_step,projection_iterations_step,projection_solver_update_residual,projection_final_residual,projection_true_residual,projection_converged
92,0.0252077,0.000138382,26.7827,145.08,1527.01,0.0831995,0.468155,13.2731,1,-0.0437651,-0.0437651,0,1.51778,0.0683447,7.00773e-13,0,0,0,1,0,,,,1
93,0.0253429,0.000135221,27.1629,146.51,1534.81,0.084132,0.48544,16.2238,1,-0.0446285,-0.0446285,0,1.52609,0.0668979,6.93963e-13,0,0,0,1,0,,,,1
94,0.0254752,0.000132238,27.556,148.066,1554.18,0.0844704,0.47895,14.5111,1,-0.0455409,-0.0455409,0,1.5348,0.065593,6.8893e-13,0,0,0,1,0,,,,1
95,0.0256045,0.000129387,27.9426,149.547,1576.39,0.0849803,0.471654,10.6659,1,-0.0464029,-0.0464029,0,1.54324,0.0644198,6.8449e-13,0,0,0,1,0,,,,1
96,0.0257312,0.000126638,28.318,151,1771.62,0.0857029,0.472469,11.0357,1,-0.0472693,-0.0472693,0,1.55163,0.0633728,6.77532e-13,0,0,0,1,0,,,,1
97,0.0258553,0.000124092,28.6863,152.342,1886.04,0.0862105,0.465788,10.6297,1,-0.0480818,-0.0480818,0,1.55982,0.0624402,6.73239e-13,0,0,0,1,0,,,,1
98,0.0259764,0.000121136,29.0314,153.455,1897.64,0.0877221,0.476252,9.97576,1,-0.048828,-0.048828,0,1.56776,0.0616219,7.28602e-13,0,0,0,1,0,,,,1
99,0.0260955,0.000119044,29.3767,154.737,1905.46,0.0965958,0.815273,51.9943,1,-0.0496349,-0.0496349,0,1.57615,0.060911,7.21201e-13,0,0,0,1,0,,,,1
100,0.0262106,0.000115139,29.6767,155.803,1876.45,0.0898183,0.491156,11.4138,1,-0.0503425,-0.0503425,0,1.5837,0.0603013,7.13207e-13,0,0,0,1,0,,,,1
101,0.0263218,0.000111175,29.9383,156.552,1818.84,0.0895502,0.475862,11.978,1,-0.050915,-0.050915,0,1.59015,0.0599724,7.0699e-13,0,0,0,1,0,,,,1
102,0.0264296,0.000107837,30.2051,157.334,1758.66,0.090412,0.484313,14.716,1,-0.051497,-0.051497,0,1.59671,0.06248,6.99589e-13,0,0,0,1,0,,,,1
103,0.0265352,0.000105605,30.479,158.093,1758.43,0.0994936,1.16569,134.905,1,-0.0520758,-0.0520758,0,1.60328,0.0641348,6.93371e-13,0,0,0,1,0,,,,1
104,0.0266393,0.000104134,30.7555,158.953,1776.02,0.0933195,0.53511,26.3323,1,-0.0527023,-0.0527023,0,1.61026,0.0652331,6.8597e-13,0,0,0,1,0,,,,1
105,0.0267424,0.000103076,31.0491,159.969,1777.68,0.0944027,0.590477,43.0144,1,-0.053403,-0.053403,0,1.61795,0.0660342,6.76792e-13,0,0,0,1,0,,,,1
106,0.0268449,0.000102441,31.3319,161.054,1844.27,0.0989233,1.02932,116.801,1,-0.0541364,-0.0541364,0,1.62588,0.0665804,6.6791e-13,0,0,0,1,0,,,,1
107,0.0269469,0.000102066,31.6239,162.29,2022.21,0.101755,1.34144,160.849,1,-0.0549589,-0.0549589,0,1.63439,0.0669141,6.73831e-13,0,0,0,1,0,,,,1
108,0.0270489,0.000101973,31.903,163.621,2203.83,0.0956485,0.600295,47.4536,1,-0.0558158,-0.0558158,0,1.64335,0.0670851,6.70279e-13,0,0,0,1,0,,,,1
109,0.027152,0.000103058,32.1563,164.832,2370.26,0.0961865,0.536586,27.6723,1,-0.0566371,-0.0566371,0,1.6522,0.0671323,6.65246e-13,0,0,0,1,0,,,,1
110,0.0272561,0.000104143,32.3889,166.005,2482.36,0.104265,1.07731,119.759,1,-0.0574276,-0.0574276,0,1.66101,0.0670945,6.61693e-13,0,0,0,1,0,,,,1
111,0.0273612,0.000105092,32.6477,167.193,2505.06,0.0985527,0.539823,17.3485,1,-0.0582673,-0.0582673,0,1.67031,0.0669977,6.5666e-13,0,0,0,1,0,,,,1
112,0.0274675,0.000106329,32.9349,168.436,2563.93,0.100004,0.566148,22.7769,1,-0.0591106,-0.0591106,0,1.67983,0.0668214,6.51627e-13,0,0,0,1,0,,,,1
113,0.0275751,0.000107624,33.212,169.592,2525.73,0.10113,0.567372,18.4263,1,-0.0599231,-0.0599231,0,1.68943,0.0665901,6.48666e-13,0,0,0,1,0,,,,1
114,0.0276842,0.0001091,33.5018,170.722,2524.67,0.102793,0.600751,26.1728,1,-0.0606581,-0.0606581,0,1.69871,0.0691783,6.44225e-13,0,0,0,1,0,,,,1
115,0.0277947,0.000110478,33.8191,171.735,2479.98,0.103031,0.563867,14.2255,1,-0.0613711,-0.0613711,0,1.70794,0.0680785,6.39488e-13,0,0,0,1,0,,,,1
116,0.0279048,0.000110083,34.1351,172.618,2405.04,0.104023,0.570004,16.5883,1,-0.06204,-0.06204,0,1.71687,0.0672732,6.32087e-13,0,0,0,1,0,,,,1
117,0.0280102,0.000105344,34.4333,173.515,2317.65,0.104872,0.574819,16.5376,1,-0.0627251,-0.0627251,0,1.7258,0.0666772,6.24093e-13,0,0,0,1,0,,,,1
118,0.0281135,0.000103354,34.741,174.515,2303.83,0.105199,0.568743,15.0743,1,-0.0634418,-0.0634418,0,1.73519,0.0686246,6.15508e-13,0,0,0,1,0,,,,1
119,0.0282152,0.000101689,35.0272,175.534,2342.59,0.105792,0.57284,15.3866,1,-0.0641974,-0.0641974,0,1.74478,0.0673824,6.19356e-13,0,0,0,1,0,,,,1
120,0.0283143,9.91502e-05,35.298,176.481,2365.34,0.105735,0.563602,15.027,1,-0.064935,-0.064935,0,1.75411,0.0663444,6.161e-13,0,0,0,1,0,,,,1
121,0.0284076,9.32305e-05,35.579,177.456,2380.15,0.105562,0.55277,14.3911,1,-0.0656871,-0.0656871,0,1.76336,0.0675779,6.10771e-13,0,0,0,1,0,,,,1
122,0.028496,8.8429e-05,35.8404,178.346,2392.58,0.105456,0.542792,13.58,1,-0.0664019,-0.0664019,0,1.772,0.0662961,6.07218e-13,0,0,0,1,0,,,,1
123,0.0285811,8.50846e-05,36.0716,179.192,2405.54,0.105781,0.543755,12.489,1,-0.0671093,-0.0671093,0,1.78033,0.0652785,6.02777e-13,0,0,0,1,0,,,,1
124,0.0286636,8.2498e-05,36.3029,180.072,2419.3,0.105809,0.538199,11.4228,1,-0.0678258,-0.0678258,0,1.78864,0.0644444,5.97744e-13,0,0,0,1,0,,,,1
125,0.0287442,8.06004e-05,36.5363,181.078,2432.97,0.105526,0.526158,11.7718,1,-0.0685522,-0.0685522,0,1.79716,0.0637309,5.93303e-13,0,0,0,1,0,,,,1
126,0.0288235,7.92822e-05,36.7889,182.169,2446.86,0.105789,0.525884,11.9899,1,-0.0693004,-0.0693004,0,1.80597,0.0647807,5.88862e-13,0,0,0,1,0,,,,1
127,0.0289019,7.84079e-05,37.0176,183.191,2462.22,0.109369,0.655665,37.0945,1,-0.0699806,-0.0699806,0,1.81443,0.0638175,5.84125e-13,0,0,0,1,0,,,,1
128,0.0289797,7.787e-05,37.2624,184.193,2479.77,0.109835,0.628074,29.1955,1,-0.0706025,-0.0706025,0,1.82263,0.0630105,5.79684e-13,0,0,0,1,0,,,,1
129,0.0290572,7.74336e-05,37.5097,185.189,2498.44,0.107019,0.528559,11.0958,1,-0.0712075,-0.0712075,0,1.83096,0.0623153,5.75836e-13,0,0,0,1,0,,,,1
